Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,1.1298327624392961e8,21491.990319548517,0.600113534514768
solar_pv,1,815430.1552197799,500.0,0.18617126831502184
onshore_wind,1,4.854782777373492e6,1447.8779804475896,0.3827663343684827
battery,1,51007.08489414154,14262.0,0.0
