Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,74.11006981740097,0.0,0.0,0.0
t2,74.11006981740097,0.0,0.0,0.0
t3,74.11006981740097,0.0,0.0,0.0
t4,74.11006981740097,0.0,0.0,0.0
t5,74.11006981740097,0.0,0.0,0.0
t6,74.11006981740097,0.0,0.0,0.0
t7,74.11006981740097,0.0,0.0,0.0
t8,74.11006981740097,0.0,0.0,0.0
t9,74.11006981740097,0.0,0.0,0.0
t10,74.11006981740097,0.0,0.0,0.0
t11,74.11006981740097,0.0,0.0,0.0
t12,74.11006981740097,0.0,0.0,0.0
t13,74.11006981740097,0.0,0.0,0.0
t14,74.11006981740097,0.0,0.0,0.0
t15,74.11006981740097,0.0,0.0,0.0
t16,74.11006981740097,0.0,0.0,0.0
t17,74.11006981740097,0.0,0.0,0.0
t18,74.11006981740097,0.0,0.0,0.0
t19,74.11006981740097,0.0,0.0,0.0
t20,74.11006981740097,0.0,0.0,0.0
t21,74.11006981740097,0.0,0.0,0.0
t22,74.11006981740097,0.0,0.0,0.0
t23,74.11006981740097,0.0,0.0,0.0
t24,74.11006981740097,0.0,0.0,0.0
t25,74.11006981740097,0.0,0.0,0.0
t26,74.11006981740097,0.0,0.0,0.0
t27,74.11006981740097,0.0,0.0,0.0
t28,74.11006981740097,0.0,0.0,0.0
t29,74.11006981740097,0.0,0.0,0.0
t30,74.11006981740097,0.0,0.0,0.0
t31,74.11006981740097,0.0,0.0,0.0
t32,74.11006981740097,0.0,0.0,0.0
t33,74.11006981740097,0.0,0.0,0.0
t34,74.11006981740097,0.0,0.0,0.0
t35,74.11006981740097,0.0,0.0,0.0
t36,74.11006981740097,0.0,0.0,0.0
t37,74.11006981740097,0.0,0.0,0.0
t38,74.11006981740097,0.0,0.0,0.0
t39,74.11006981740097,0.0,0.0,0.0
t40,74.11006981740097,0.0,0.0,0.0
t41,74.11006981740097,0.0,0.0,0.0
t42,74.11006981740097,0.0,0.0,0.0
t43,74.11006981740097,0.0,0.0,0.0
t44,74.11006981740097,0.0,0.0,0.0
t45,74.11006981740097,0.0,0.0,0.0
t46,74.11006981740097,0.0,0.0,0.0
t47,74.11006981740097,0.0,0.0,0.0
t48,74.11006981740097,0.0,0.0,0.0
t49,74.11006981740097,0.0,0.0,0.0
t50,74.11006981740097,0.0,0.0,0.0
t51,74.11006981740097,0.0,0.0,0.0
t52,74.11006981740097,0.0,0.0,0.0
t53,74.11006981740097,0.0,0.0,0.0
t54,74.11006981740097,0.0,0.0,0.0
t55,74.11006981740097,0.0,0.0,0.0
t56,74.11006981740097,0.0,0.0,0.0
t57,74.11006981740097,0.0,0.0,0.0
t58,74.11006981740097,0.0,0.0,0.0
t59,74.11006981740097,0.0,0.0,0.0
t60,74.11006981740097,0.0,0.0,0.0
t61,74.11006981740097,0.0,0.0,0.0
t62,74.11006981740097,0.0,0.0,0.0
t63,74.11006981740097,0.0,0.0,0.0
t64,74.11006981740097,0.0,0.0,0.0
t65,74.11006981740097,0.0,0.0,0.0
t66,74.11006981740097,0.0,0.0,0.0
t67,74.11006981740097,0.0,0.0,0.0
t68,74.11006981740097,0.0,0.0,0.0
t69,74.11006981740097,0.0,0.0,0.0
t70,74.11006981740097,0.0,0.0,0.0
t71,74.11006981740097,0.0,0.0,0.0
t72,74.11006981740097,0.0,0.0,0.0
t73,74.11006981740097,0.0,0.0,0.0
t74,74.11006981740097,0.0,0.0,0.0
t75,74.11006981740097,0.0,0.0,0.0
t76,74.11006981740097,0.0,0.0,0.0
t77,74.11006981740097,0.0,0.0,0.0
t78,74.11006981740097,0.0,0.0,0.0
t79,74.11006981740097,0.0,0.0,0.0
t80,74.11006981740097,0.0,0.0,0.0
t81,74.11006981740097,0.0,0.0,0.0
t82,74.11006981740097,0.0,0.0,0.0
t83,74.11006981740097,0.0,0.0,0.0
t84,74.11006981740097,0.0,0.0,0.0
t85,74.11006981740097,0.0,0.0,0.0
t86,74.11006981740097,0.0,0.0,0.0
t87,74.11006981740097,0.0,0.0,0.0
t88,74.11006981740097,0.0,0.0,0.0
t89,74.11006981740097,0.0,0.0,0.0
t90,74.11006981740097,0.0,0.0,0.0
t91,74.11006981740097,0.0,0.0,0.0
t92,74.11006981740097,0.0,0.0,0.0
t93,74.11006981740097,0.0,0.0,0.0
t94,74.11006981740097,0.0,0.0,0.0
t95,74.11006981740097,0.0,0.0,0.0
t96,74.11006981740097,0.0,0.0,0.0
t97,74.11006981740097,0.0,0.0,0.0
t98,74.11006981740097,0.0,0.0,0.0
t99,74.11006981740097,0.0,0.0,0.0
t100,74.11006981740097,0.0,0.0,0.0
t101,74.11006981740097,0.0,0.0,0.0
t102,74.11006981740097,0.0,0.0,0.0
t103,74.11006981740097,0.0,0.0,0.0
t104,74.11006981740097,0.0,0.0,0.0
t105,74.11006981740097,0.0,0.0,0.0
t106,74.11006981740097,0.0,0.0,0.0
t107,74.11006981740097,0.0,0.0,0.0
t108,74.11006981740097,0.0,0.0,0.0
t109,74.11006981740097,0.0,0.0,0.0
t110,74.11006981740097,0.0,0.0,0.0
t111,74.11006981740097,0.0,0.0,0.0
t112,74.11006981740097,0.0,0.0,0.0
t113,74.11006981740097,0.0,0.0,0.0
t114,74.11006981740097,0.0,0.0,0.0
t115,74.11006981740097,0.0,0.0,0.0
t116,74.11006981740097,0.0,0.0,0.0
t117,74.11006981740097,0.0,0.0,0.0
t118,74.11006981740097,0.0,0.0,0.0
t119,74.11006981740097,0.0,0.0,0.0
t120,74.11006981740097,0.0,0.0,0.0
t121,74.11006981740097,0.0,0.0,0.0
t122,74.11006981740097,0.0,0.0,0.0
t123,74.11006981740097,0.0,0.0,0.0
t124,74.11006981740097,0.0,0.0,0.0
t125,74.11006981740097,0.0,0.0,0.0
t126,74.11006981740097,0.0,0.0,0.0
t127,74.11006981740097,0.0,0.0,0.0
t128,74.11006981740097,0.0,0.0,0.0
t129,74.11006981740097,0.0,0.0,0.0
