Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
natural_gas_combined_cycle,1,21572.004790541796,11572.004790541798,10480.992376166665,20480.99237616667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv,1,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onshore_wind,1,1314.6559231584076,314.6559231584077,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery,1,14262.0,7131.0,14262.0,21393.0,14262.0,7131.0,14262.0,21393.0,0.0,0.0,0.0,0.0
Total,n/a,37648.6607137002,19017.660713700207,24742.992376166665,43373.99237616667,14262.0,7131.0,14262.0,21393.0,0.0,0.0,0.0,0.0
