BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
t1504,9108.754381833334,4427.245618166666,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13536.0
t1505,14864.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14864.0
t1506,8983.943571833335,6695.056428166666,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15679.0
t1507,15500.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15500.0
t1508,15063.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15063.0
t1509,14410.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14410.0
t1510,13363.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13363.0
t1511,9297.948874833335,2773.0511251666653,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12071.0
t1512,9140.605538833335,1739.3944611666652,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10880.0
t1513,10406.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10406.0
t1514,9991.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9991.0
t1515,9805.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9805.0
t1516,9784.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9784.0
t1517,10129.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10129.0
t1518,11174.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11174.0
t1519,13060.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13060.0
t1520,14298.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14298.0
t1521,14579.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14579.0
t1522,14774.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14774.0
t1523,14931.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14931.0
t1524,14953.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14953.0
t1525,14911.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14911.0
