Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
Zone,1,1,1,1,0
AnnualSum,8.368770461474353e7,6.529339329091221e6,2.9273098040414233e7,819311.2649968176,1.203094532492458e8
t1,3010.7541573149642,0.0,8078.443805988588,72.80203669644891,11162.0
t2,3004.6941573149643,0.0,7969.472035677805,0.0,10974.166192992769
t3,3000.184157314964,0.0,8202.901947904385,0.0,11203.08610521935
t4,2997.9141573149645,0.0,8127.802660663579,0.0,11125.716817978544
t5,2997.564157314964,0.0,6875.744597475332,0.0,9873.308754790296
t6,4288.300011646608,0.0,5728.699988353391,0.0,10017.0
t7,5330.94280613728,0.0,5059.057193862721,0.0,10390.0
t8,5213.304851029789,0.0,5513.695148970211,0.0,10727.0
t9,6733.192912695598,720.2618268882193,3844.545260416183,0.0,11298.0
t10,10054.279221950183,1736.887710708522,67.83306734129569,0.0,11859.000000000002
t11,9845.787568466725,2327.186610991278,23.025820541994648,0.0,12195.999999999998
t12,9676.274631144048,2625.170143644302,19.55522521164867,0.0,12320.999999999998
t13,9827.156630752035,2513.426318899418,40.41705034854567,0.0,12380.999999999998
t14,9786.961586093763,2413.018824201117,70.019589705119,0.0,12270.0
t15,9203.71146756085,2029.6079472684899,915.6805851706592,0.0,12149.0
t16,9046.157859023402,1340.5210280083725,1832.321112968224,0.0,12218.999999999998
t17,10573.118601353677,259.92585321092565,1288.7223092567717,1288.2332361786264,13410.0
t18,9390.554272189966,0.0,5148.445727810034,0.0,14539.0
t19,5864.2927194197155,0.0,8589.707280580285,0.0,14454.0
t20,5627.774647923267,0.0,8384.225352076734,0.0,14012.0
t21,4837.453189927931,0.0,8656.546810072068,0.0,13494.0
t22,4335.010036697558,0.0,8436.989963302443,0.0,12772.0
t23,4163.455997861742,0.0,7713.544002138259,0.0,11877.0
t24,4830.755396896071,0.0,6043.244603103929,0.0,10874.0
t25,4113.95009274352,0.0,4789.141362641128,1121.9085446153526,10025.000000000002
t26,3625.4598523314235,0.0,5885.540147668576,0.0,9511.0
t27,3125.8509795372074,0.0,5777.479761268349,360.66925919444515,9264.0
t28,3125.290979537208,0.0,7370.94225664142,0.0,10496.233236178628
t29,3127.310979537208,0.0,7570.922256641419,0.0,10698.233236178627
t30,3132.450979537208,0.0,7488.725081173148,0.0,10621.176060710357
t31,4275.862009350515,0.0,5326.448344105488,1093.6896465439963,10696.0
t32,5994.073041746169,0.0,4412.4856551826715,922.4413030711603,11329.000000000002
t33,5960.70504174617,647.7902883761387,5138.153232098615,358.35143777907774,12105.000000000002
t34,4778.567761946052,1383.8420035435265,6736.5902345104205,0.0,12899.0
t35,3168.0309795372077,2004.9109425241495,8438.090751630176,0.0,13611.032673691534
t36,3170.4209795372076,2289.128931549181,8956.721549581844,0.0,14416.271460668231
t37,3170.200979537208,2313.0161984330507,9003.946453876497,0.0,14487.163631846755
t38,3169.3209795372077,2191.9603882927595,8949.268712760655,0.0,14310.550080590623
t39,3168.8909795372074,1893.5719867095008,8998.909531231,0.0,14061.372497477709
t40,3841.694346992666,1292.7464942406318,8639.5591587667,0.0,13773.999999999998
t41,5929.240722807251,406.08353702579205,8730.675740166958,0.0,15066.0
t42,9134.658793678376,0.0,7239.341206321623,0.0,16374.0
t43,9313.930820474545,0.0,6584.100765480165,331.9684140452921,16230.000000000002
t44,9615.369038055756,0.0,4934.397725765617,1288.2332361786264,15838.0
t45,7703.391144997488,0.0,7493.6088550025115,0.0,15197.0
t46,5825.805584146929,0.0,8363.194415853071,0.0,14189.0
t47,5445.564203132941,0.0,7494.435796867058,0.0,12940.0
t48,4936.796621810095,0.0,7273.686147178918,0.0,12210.482768989012
t49,4929.286621810094,0.0,7415.946614368533,0.0,12345.233236178628
t50,4925.536621810094,0.0,5979.974275460734,0.0,10905.51089727083
t51,6095.407991038223,0.0,4406.592008961777,0.0,10502.0
t52,5112.56631157729,0.0,5411.433688422709,0.0,10524.0
t53,5254.807217987998,0.0,5646.192782012002,0.0,10901.0
t54,5615.640590135433,0.0,6340.394047419103,64.96536244546458,12021.0
t55,7581.337646526627,0.0,5133.42911729474,1288.2332361786332,14003.000000000002
t56,10528.961556548016,0.0,3295.805207273358,1288.2332361786264,15113.000000000002
t57,10520.877556548015,869.2535932147312,3879.578340389924,31.290509847329062,15301.0
t58,5578.843378332298,1765.2285358249783,8061.928085842725,0.0,15406.0
t59,4792.8959017606485,2342.976499270447,8649.995614546882,0.0,15785.868015577978
t60,4793.155901760649,2558.771639085748,8865.01668859439,0.0,16216.944229440787
t61,4792.525901760649,2611.8094689465447,9061.67654796082,0.0,16466.011918668013
t62,4792.305901760648,2513.021449969184,8885.103235871233,0.0,16190.430587601066
t63,4791.715901760648,2228.3985920139176,9010.383997671586,0.0,16030.498491446153
t64,5154.204784053772,1530.8094252188628,8953.985790727365,0.0,15639.0
t65,8573.157492634738,555.0753033523039,7731.767204012957,0.0,16860.0
t66,9126.708807180872,0.0,8199.653144601767,868.6380482173632,18195.0
t67,9125.203807180873,0.0,9027.431185159287,77.36500765983934,18229.999999999996
t68,9138.36180718087,0.0,7513.180178681642,1272.4580141374845,17924.0
t69,8571.662723301868,0.0,8769.337276698134,0.0,17341.0
t70,7599.942289491553,0.0,8718.057710508449,0.0,16318.000000000002
t71,5514.8304984435335,0.0,8968.399512273525,468.769989282941,14952.0
t72,4775.015901760648,0.0,8897.404117548556,83.57998069079642,13756.0
t73,4767.575901760648,0.0,9078.093779625711,0.0,13845.66968138636
t74,4763.665901760649,0.0,9016.220813487538,0.0,13779.886715248187
t75,4761.675901760649,0.0,8287.544720828715,0.0,13049.220622589364
t76,4761.8959017606485,0.0,8174.664963548839,0.0,12936.560865309488
t77,4765.295901760648,0.0,8180.008746773574,0.0,12945.304648534222
t78,6701.473090073291,0.0,7138.526909926709,0.0,13840.0
t79,8953.83866934633,0.0,6807.161330653668,0.0,15761.0
t80,10565.837251166415,0.0,6241.162748833584,0.0,16807.0
t81,10418.697224549518,921.8865541452925,5487.416221305189,0.0,16828.0
t82,9513.973774811977,1822.7199239183606,5446.306301269663,0.0,16783.0
t83,9053.504354324918,2447.8375522013343,5243.658093473749,0.0,16745.0
t84,13047.141752173118,2749.4649052264745,784.3933426004057,0.0,16580.999999999996
t85,13248.84647948727,2723.958162621663,371.1953578910676,0.0,16344.000000000002
t86,13375.941118043489,2624.360405783832,203.69847617267877,0.0,16204.0
t87,13852.385359601452,2137.707951641258,85.90668875728952,0.0,16076.0
t88,14765.621563609955,1353.4768337758949,122.90160261415059,0.0,16242.0
t89,16526.06021556124,113.36330046582428,56.974228815063476,681.602255157872,17378.0
t90,16486.328215561243,0.0,527.4385482601275,1288.2332361786264,18301.999999999996
t91,16124.72759584922,0.0,2035.2724041507804,0.0,18160.0
t92,15235.685115922688,0.0,2501.31488407731,0.0,17737.0
t93,13272.160339054924,0.0,3785.8396609450756,0.0,17058.0
t94,12388.095724744746,0.0,3547.904275255254,0.0,15936.0
t95,10294.23562144247,0.0,4211.764378557528,0.0,14506.0
t96,9369.488764955751,0.0,3812.5112350442505,0.0,13182.000000000002
t97,9376.906052900507,0.0,2959.093947099493,0.0,12336.0
t98,7138.463880752583,0.0,4746.536119247417,0.0,11885.0
t99,8332.909769862685,0.0,3323.0902301373153,0.0,11656.0
t100,7761.6213116295385,0.0,3853.378688370462,0.0,11615.0
t101,7980.400798553994,0.0,3932.5992014460066,0.0,11913.0
t102,9595.214407732728,0.0,3294.785592267272,0.0,12890.0
t103,12675.64689879736,0.0,2071.353101202639,0.0,14747.0
t104,13519.705849518728,0.0,2315.2941504812707,0.0,15835.0
t105,12832.86682277656,418.22960493284467,2699.9035722905974,0.0,15951.000000000002
t106,12479.39063997315,1135.252480379183,2406.3568796476693,0.0,16021.0
t107,11939.236375540533,1770.086962987799,2239.676661471668,0.0,15949.0
t108,11429.380421171549,2393.989984480068,1902.6295943483835,0.0,15726.0
t109,11428.892449504778,2165.6439078274793,1936.4636426677441,0.0,15531.000000000002
t110,10280.837297646172,1965.233787361111,3208.928914992716,0.0,15454.999999999998
t111,9997.368230784816,1608.5442598239997,3727.0875093911845,0.0,15333.0
t112,6965.402074847674,1193.5536063330355,7344.62255050895,0.0,15503.578231689658
t113,9026.67723173162,363.1674304208728,7022.1553378475055,0.0,16412.0
t114,10130.924353115912,0.0,7354.075646884086,0.0,17485.0
t115,11199.127561768219,0.0,6222.872438231783,0.0,17422.0
t116,12860.591635243269,0.0,4165.40836475673,0.0,17026.0
t117,12034.350379230214,0.0,4355.649620769786,0.0,16390.0
t118,13893.974177024942,0.0,882.8923924501762,563.1334305248791,15339.999999999996
t119,10538.963612638223,0.0,3388.036387361776,0.0,13927.0
t120,11182.751996913104,0.0,1525.2480030868949,0.0,12708.0
t121,8879.182879356335,0.0,3029.8171206436664,0.0,11909.0
t122,8763.048152206793,0.0,2712.951847793209,0.0,11476.000000000002
t123,9872.608147478544,0.0,1381.3918525214556,0.0,11254.0
t124,10565.19308418629,0.0,633.8069158137095,0.0,11199.0
t125,10122.33504895733,0.0,1349.6649510426691,0.0,11471.999999999998
t126,10543.046086196286,0.0,1898.9539138037137,0.0,12442.0
t127,12068.566782194073,0.0,2196.433217805927,0.0,14265.0
t128,13244.60179672197,0.0,2113.398203278031,0.0,15358.000000000002
t129,11134.197565899984,414.18091563049376,3935.6215184695225,0.0,15484.0
t130,9498.163354734857,1189.9097859609199,4811.926859304223,0.0,15500.0
t131,11108.692631832753,2038.919932663897,2284.3874355033504,0.0,15432.0
t132,10386.57839629457,2510.1873674575377,2306.23423624789,0.0,15202.999999999998
t133,10576.502578323623,2407.7555281080613,1967.7418935683145,0.0,14951.999999999998
t134,10369.232201046201,1725.1465117317043,2725.621287222096,0.0,14820.0
t135,11528.233771332836,1477.3667264278315,1608.399502239334,0.0,14614.000000000002
t136,12668.494630988413,806.4989090282928,1210.0064599832945,0.0,14685.0
t137,12922.054828234597,61.1352084654981,2557.8099632999065,0.0,15541.0
t138,12636.940625117737,0.0,3725.0593748822625,0.0,16362.0
t139,12934.599879230009,0.0,3165.4001207699935,0.0,16100.000000000002
t140,13881.289177024943,0.0,1584.315940653491,169.39488232156475,15634.999999999998
t141,12299.091867175339,0.0,2717.9081328246616,0.0,15017.0
t142,11346.329482040253,0.0,2865.670517959745,0.0,14211.999999999998
t143,9554.407215097168,0.0,3561.592784902832,0.0,13116.0
t144,8329.153725505152,0.0,3660.8462744948497,0.0,11990.000000000002
t145,7861.269393479523,0.0,3257.730606520476,0.0,11119.0
t146,6600.857101817442,0.0,4035.142898182557,0.0,10635.999999999998
t147,5703.202460500121,0.0,4669.797539499878,0.0,10373.0
t148,5896.203752543519,0.0,4371.796247456482,0.0,10268.0
t149,7317.897987829224,0.0,3052.102012170775,0.0,10370.0
t150,9852.171594749834,0.0,912.8284052501665,0.0,10765.0
t151,10856.761247638704,0.0,621.2387523612942,0.0,11477.999999999998
t152,11438.794744658375,0.0,662.1742042340171,129.03105110760612,12229.999999999998
t153,10789.297191562877,762.3681956326682,1449.334612804454,0.0,13001.0
t154,9459.544668834478,1646.6019392660978,2359.853391899422,0.0,13465.999999999998
t155,8366.502835186287,2217.871999827805,3012.625164985907,0.0,13597.0
t156,8939.690558935607,2585.4929884812636,1962.8164525831298,0.0,13488.0
t157,8611.349724352798,2633.2675222490043,1995.3827533981964,0.0,13240.0
t158,7909.84060261323,2555.1278187136327,2495.031578673139,0.0,12960.000000000002
t159,7460.5941888548305,2061.997461687297,3241.4083494578717,0.0,12763.999999999998
t160,8005.632202536308,1210.5581014029092,3682.8096960607813,0.0,12898.999999999998
t161,10424.215474192944,223.892518420003,3195.8920073870513,0.0,13844.0
t162,8562.073729894022,0.0,6228.926270105978,0.0,14791.0
t163,6243.623359823852,0.0,8374.376640176148,0.0,14618.0
t164,6070.2374207478315,0.0,8078.762579252168,0.0,14149.0
t165,5116.195035280084,0.0,8587.804964719917,0.0,13704.0
t166,5077.135084653799,0.0,7985.864915346202,0.0,13063.0
t167,3941.951684584341,0.0,8282.048315415659,0.0,12224.0
t168,3012.1541573149643,0.0,8855.224253231565,0.0,11867.37841054653
t169,3022.3285038699964,0.0,7626.671496130003,0.0,10649.0
t170,2901.4835911096097,0.0,7748.392798696324,0.0,10649.876389805933
t171,2899.333591109609,0.0,7344.7356574516525,0.0,10244.069248561262
t172,2901.3785105002903,0.0,7068.62148949971,0.0,9970.0
t173,3033.6063892060697,0.0,7019.393610793931,0.0,10053.0
t174,3904.3473817870427,0.0,6465.652618212956,0.0,10370.0
