Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,0.0,0.0,0.0,441.0154891197102
t2,0.0,0.0,0.0,825.7283866730598
t3,0.0,0.0,0.0,1835.9676034748697
t4,0.0,0.0,0.0,2983.8670760151304
t5,0.0,0.0,0.0,3011.7511304222
t6,0.0,0.0,0.0,3011.7511304222
t7,0.0,0.0,0.0,3011.7511304222
t8,0.0,0.0,0.0,3011.7511304222
t9,0.0,0.0,0.0,3011.7511304222
t10,0.0,0.0,0.0,3011.7511304222
t11,0.0,0.0,0.0,3011.7511304222
t12,0.0,0.0,0.0,3011.7511304222
t13,0.0,0.0,0.0,3011.7511304222
t14,0.0,0.0,0.0,3011.7511304222
t15,0.0,0.0,0.0,3011.7511304222
t16,0.0,0.0,0.0,3011.7511304222
t17,0.0,0.0,0.0,1611.4976128367366
t18,0.0,0.0,0.0,1611.4976128367366
t19,0.0,0.0,0.0,1611.4976128367366
t20,0.0,0.0,0.0,1611.4976128367366
t21,0.0,0.0,0.0,1611.4976128367366
t22,0.0,0.0,0.0,1611.4976128367366
t23,0.0,0.0,0.0,1611.4976128367366
t24,0.0,0.0,0.0,1611.4976128367366
t25,0.0,0.0,0.0,392.0318034722229
t26,0.0,0.0,0.0,392.0318034722229
t27,0.0,0.0,0.0,-0.0
t28,0.0,0.0,0.0,1185.1745772843362
t29,0.0,0.0,0.0,2370.3491545686725
t30,0.0,0.0,0.0,3011.7511304222
t31,0.0,0.0,0.0,1822.958036352639
t32,0.0,0.0,0.0,820.3044460578997
t33,0.0,0.0,0.0,430.79201368933684
t34,0.0,0.0,0.0,430.79201368933684
t35,0.0,0.0,0.0,549.5020734855475
t36,0.0,0.0,0.0,1189.1518173003196
t37,0.0,0.0,0.0,1914.2623585993347
t38,0.0,0.0,0.0,2557.8484327427072
t39,0.0,0.0,0.0,3011.7511304222
t40,0.0,0.0,0.0,3011.7511304222
t41,0.0,0.0,0.0,3011.7511304222
t42,0.0,0.0,0.0,3011.7511304222
t43,0.0,0.0,0.0,2650.9158977642737
t44,0.0,0.0,0.0,1250.6623801788105
t45,0.0,0.0,0.0,1250.6623801788105
t46,0.0,0.0,0.0,1250.6623801788105
t47,0.0,0.0,0.0,1250.6623801788105
t48,0.0,0.0,0.0,1620.9465276487017
t49,0.0,0.0,0.0,2806.1211049330377
t50,0.0,0.0,0.0,3011.7511304222007
