Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,8.368770461474353e7,18224.436869005152,0.5242077440540319
solar_pv,1,6.529339329091221e6,4048.6893023508674,0.1840986836080627
onshore_wind,1,2.9273098040414233e7,9079.789893457597,0.36803471200392857
battery,1,819311.2649968176,1288.2332361786264,0.0
