Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,0.0,0.0,0.0,-143.98137279000588
t2,0.0,0.0,0.0,-143.98137279000588
t3,0.0,0.0,0.0,-143.98137279000588
t4,0.0,0.0,0.0,-143.98137279000588
t5,0.0,0.0,0.0,-143.98137279000588
t6,0.0,0.0,0.0,-143.98137279000588
t7,0.0,0.0,0.0,-143.98137279000588
t8,0.0,0.0,0.0,-143.98137279000588
t9,0.0,0.0,0.0,-143.98137279000588
t10,0.0,0.0,0.0,-143.98137279000588
t11,0.0,0.0,0.0,-143.98137279000588
t12,0.0,0.0,0.0,-143.98137279000588
t13,0.0,0.0,0.0,-143.98137279000588
t14,0.0,0.0,0.0,-143.98137279000588
t15,0.0,0.0,0.0,-143.98137279000588
t16,0.0,0.0,0.0,-143.98137279000588
t17,0.0,0.0,0.0,-143.98137279000588
t18,0.0,0.0,0.0,-143.98137279000588
t19,0.0,0.0,0.0,-143.98137279000588
t20,0.0,0.0,0.0,-143.98137279000588
t21,0.0,0.0,0.0,-143.98137279000588
t22,0.0,0.0,0.0,-143.98137279000588
t23,0.0,0.0,0.0,-143.98137279000588
t24,0.0,0.0,0.0,-143.98137279000588
t25,0.0,0.0,0.0,-143.98137279000588
t26,0.0,0.0,0.0,-143.98137279000588
t27,0.0,0.0,0.0,-143.98137279000588
t28,0.0,0.0,0.0,-143.98137279000588
t29,0.0,0.0,0.0,-143.98137279000588
t30,0.0,0.0,0.0,-143.98137279000588
t31,0.0,0.0,0.0,-143.98137279000588
t32,0.0,0.0,0.0,-143.98137279000588
t33,0.0,0.0,0.0,-143.98137279000588
t34,0.0,0.0,0.0,-143.98137279000588
t35,0.0,0.0,0.0,-143.98137279000588
t36,0.0,0.0,0.0,-143.98137279000588
t37,0.0,0.0,0.0,-143.98137279000588
t38,0.0,0.0,0.0,-143.98137279000588
t39,0.0,0.0,0.0,-143.98137279000588
t40,0.0,0.0,0.0,-143.98137279000588
t41,0.0,0.0,0.0,-143.98137279000588
t42,0.0,0.0,0.0,-143.98137279000588
t43,0.0,0.0,0.0,-143.98137279000588
t44,0.0,0.0,0.0,-143.98137279000588
t45,0.0,0.0,0.0,-143.98137279000588
t46,0.0,0.0,0.0,-143.98137279000588
t47,0.0,0.0,0.0,-143.98137279000588
t48,0.0,0.0,0.0,-143.98137279000588
t49,0.0,0.0,0.0,-143.98137279000588
t50,0.0,0.0,0.0,-143.98137279000588
t51,0.0,0.0,0.0,-143.98137279000588
t52,0.0,0.0,0.0,-143.98137279000588
t53,0.0,0.0,0.0,-143.98137279000588
t54,0.0,0.0,0.0,-143.98137279000588
t55,0.0,0.0,0.0,-143.98137279000588
t56,0.0,0.0,0.0,-143.98137279000588
t57,0.0,0.0,0.0,-143.98137279000588
t58,0.0,0.0,0.0,-143.98137279000588
t59,0.0,0.0,0.0,-143.98137279000588
t60,0.0,0.0,0.0,-143.98137279000588
t61,0.0,0.0,0.0,-143.98137279000588
t62,0.0,0.0,0.0,-143.98137279000588
t63,0.0,0.0,0.0,-143.98137279000588
t64,0.0,0.0,0.0,-143.98137279000588
t65,0.0,0.0,0.0,-143.98137279000588
t66,0.0,0.0,0.0,-143.98137279000588
t67,0.0,0.0,0.0,-143.98137279000588
t68,0.0,0.0,0.0,-143.98137279000588
t69,0.0,0.0,0.0,-143.98137279000588
t70,0.0,0.0,0.0,-143.98137279000588
t71,0.0,0.0,0.0,-143.98137279000588
t72,0.0,0.0,0.0,-143.98137279000588
t73,0.0,0.0,0.0,-143.98137279000588
t74,0.0,0.0,0.0,-143.98137279000588
t75,0.0,0.0,0.0,-143.98137279000588
t76,0.0,0.0,0.0,-143.98137279000588
t77,0.0,0.0,0.0,-143.98137279000588
t78,0.0,0.0,0.0,-143.98137279000588
t79,0.0,0.0,0.0,-143.98137279000588
t80,0.0,0.0,0.0,-143.98137279000588
t81,0.0,0.0,0.0,-143.98137279000588
t82,0.0,0.0,0.0,-143.98137279000588
t83,0.0,0.0,0.0,-143.98137279000588
t84,0.0,0.0,0.0,-143.98137279000588
t85,0.0,0.0,0.0,-143.98137279000588
t86,0.0,0.0,0.0,-143.98137279000588
t87,0.0,0.0,0.0,-143.98137279000588
t88,0.0,0.0,0.0,-143.98137279000588
