Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,569.5269575282922,189482.00704324586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86336713905503,3278.386037944615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.80999557005964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.8725083866121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.86349013372705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.86910618656617,0.0,0.0,0.0,46.66580086250375,12.726274310261003,6.049485413176844
t2,0.0,613.9225031940146,189482.00703985363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.27003899724679,3278.3860345527005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0323772213215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.8725062802662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.8634880273811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.86910408025284,0.0,0.0,0.0,75.13030427863525,20.834431660252477,9.93315051026478
t3,0.0,615.534093125445,189482.00703646147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.36547945562704,3278.386031160805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.46341504422935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.87250417393653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.86348592105145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.86910197392444,0.0,0.0,0.0,90.25528235216325,25.81775577400057,12.354133014100643
t4,0.0,580.4826569377864,189482.00703306927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0121164572695,3278.3860277688977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.084904074473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.8725020675501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.86348381466513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.8690998675703,0.0,0.0,0.0,116.68714677485514,28.972940974244832,13.862796640940061
t5,0.0,514.8063270161244,189482.00702967707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.51608073964577,3278.386024376986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.23135449573743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.8724999611474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.8634817082624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.8690977611997,0.0,0.0,0.0,141.36976004510652,41.626933847621004,19.912046154063468
t6,0.0,423.7124140393324,189482.00702628487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.37233859004467,3278.386020985074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.7660125501612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.87249785470146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.8634796018166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.86909565478595,0.0,0.0,0.0,167.19001034588908,47.740010358118376,22.79001036019789
t7,0.0,313.657250319765,189482.00701791403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.134152946968186,3278.386012615724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.349566981009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.872490715014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.8634724621304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.8690885152287,0.0,0.0,0.0,255.90000291676097,73.0700028571665,34.88000285161801
t8,0.0,258.6296660604226,188128.37224033175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.515057750406616,3261.7487128486014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.14134174733513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1314947111079083e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1315434472468504e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1314953297693814e-6,0.0,0.0,0.0,348.95999896091115,99.64999881246128,47.56999881957651
t9,0.0,245.87497940846325,189659.4619715593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.267361116846672,3288.5938460760567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.31786566917575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75958249597883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.50808297546464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.657190083377905,0.0,0.0,0.0,318.7497665724455,79.47750991983737,25.008859074289667
t10,0.0,277.3990485462303,191190.55170278688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.39965357087267,3315.438979303515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.62181834322453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.8745643190922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.72463137063147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.70778097765424,0.0,0.0,0.0,252.33422907226677,56.95396415333588,22.54576751519405
t11,0.0,350.1418043866908,192721.64143401448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.42151371058147,3342.2841125309747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.35818340431484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.51715113571413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.81704430316256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.9408300730017,0.0,0.0,0.0,206.83648122428428,47.98863550593594,23.186834992889906
t12,0.0,455.98931122654915,194252.73116524206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.46946860934894,3369.129245758436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.9247820038081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.6188286642775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.8054470535242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.9689440083853,0.0,0.0,0.0,170.11624753919975,42.022704376496726,24.20602057757188
t13,0.0,559.6448990857015,195783.82089646964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.51613132458503,3395.9743789858962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.2290297379735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.6073449060954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.680349688648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.5822334361627,0.0,0.0,0.0,120.36116450795144,35.100576741368606,24.05085356324726
t14,0.0,624.5229062733068,197314.91062769722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.56311646286741,3422.8195122133516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.94052913889453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.4370917530676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.3421399294507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.632661272524,0.0,0.0,0.0,51.47596796801816,23.20970875190018,20.378099474248774
t15,0.0,662.9829997638254,198846.00035892482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.69999976369715,3449.664645440798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.8099996591566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.056243414855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.6295741138379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.1503494618996,0.0,0.0,0.0,3.408281142410555e-7,3.4082797631482894e-7,3.408285655159189e-7
t16,0.0,662.9829993551499,200377.09008598275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.69999935535287,3476.509774498828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.80999971438104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.0562429985016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.6295736974846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.150349045546,0.0,0.0,0.0,7.762230673122785e-7,7.762196666217423e-7,7.762146660642995e-7
t17,0.0,607.9554107788366,200377.0900825905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.080899778903245,3476.5097711068565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0881633171881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.0562431549788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.6295738539613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.1503492020229,0.0,0.0,0.0,3.8095102586481e-6,3.809274428635956e-6,3.808944323861889e-6
t18,0.0,497.9002335517991,198335.51733507615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.84270055166303,3440.7141598511676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.1580973718898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.255497809004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.8442405266586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0677644028174,0.0,0.0,0.0,114.13000339512693,32.60000330933533,15.560003327291001
t19,0.0,363.11579094855466,196293.94458835534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.44772184867491,3404.9185493890236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.1407868111799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.4708680812557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.35965732563477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.2671532399528,0.0,0.0,0.0,228.3000023299433,65.20000226436392,31.120002300619117
t20,0.0,283.35893580696626,194252.37184163457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.671841607355287,3369.122938926886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.14134428985545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5267968919341134e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5267892553070674e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5267811247069856e-6,0.0,0.0,0.0,340.3800012955939,97.21000128415291,46.40000133541099
t21,0.0,258.62966884609557,192221.42037691834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.515060546961365,3341.391601179788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.7514212968635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4237011260548283e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4236866230062601e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4236844524554803e-5,0.0,0.0,0.0,438.7809533896493,119.49527642897732,54.36160026531478
t22,0.0,261.8981531598128,190966.5911907541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24288214921546,3324.8599487512424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.3352378855607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700349232168825e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700336466485421e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7003359037909646e-5,0.0,0.0,0.0,431.71178349944125,120.74857397612574,55.31499709501401
t23,0.0,258.62967246526875,190963.39340929367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51506453730902,3321.0631819722407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.14134853275334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8566063496866647e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8565948082999135e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8565951029919596e-5,0.0,0.0,0.0,414.89998229510104,118.49998240784772,56.559982426440065
t24,0.0,265.17994316458623,190963.3934047435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.515135233588474,3321.0631774226144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.24692691566807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5056380733209386e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5056271797317443e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.505629477508863e-5,0.0,0.0,0.0,334.64320233952714,96.72935070795393,46.28828636722536
t25,0.0,326.7577455474413,190963.39340019342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.515098844056,3321.063172873067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.14136288700368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.812293071752309e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8122814785384205e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8122837623199784e-5,0.0,0.0,0.0,361.27993521146016,103.1799352615627,49.24993528987167
t26,0.0,443.36310832790986,190963.39339680126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.134087036133888,3321.063169481159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.76186796006135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169249095306794e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169236441494915e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1692383131989704e-5,0.0,0.0,0.0,248.10367725013023,50.75561475535427,24.138875318819583
t27,0.0,571.5972562779017,190963.39339340906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.46307125778726,3321.0631660892645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.8559157478568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3672566179638924e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36724344557676e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.367244758667572e-5,0.0,0.0,0.0,188.7168510055476,33.77177703824464,16.111329822960464
t28,0.0,644.8038438466801,190963.39339001683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.714227586972555,3321.063162697356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.65682579552157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.507961420580283e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5079479315060326e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5079486611515264e-5,0.0,0.0,0.0,152.61458713602013,25.46722225191392,12.184963127748732
t29,0.0,662.9828567232366,190963.39338662464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.34636124422273,3321.063159305464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.8099840400313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600174093315495e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600160469031642e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600160606611064e-5,0.0,0.0,0.0,107.9086441362955,20.688828353167874,10.170785164898243
t30,0.0,626.1342901362415,190963.39338323244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.35943303725908,3321.063155913567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.44282575280346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.610056479366884e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.610043026112784e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6100425488707164e-5,0.0,0.0,0.0,57.77776849584825,18.889655429553702,9.497712746553136
t31,0.0,534.2581413602791,190963.39337868235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75343017266701,3321.0631513640046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.8674533828366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504359261120585e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50434615966848e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5043449885444026e-5,0.0,0.0,0.0,157.12774808430467,47.25963496147887,23.047692252926602
t32,0.0,387.35441092061285,190363.67734657848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.054878232963844,3304.699313804932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0838646167807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4872051664023894e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4871744777811004e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4871958725550113e-5,0.0,0.0,0.0,263.8677431615565,77.73963004128609,37.59768735078055
t33,0.0,295.4782575911819,190363.67734318585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.975422276356454,3304.6993104126705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.5084978979375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.266269997759368e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2662414396025037e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2662614674907857e-5,0.0,0.0,0.0,345.7433287351067,98.22469263083251,46.8488696022259
t34,0.0,258.6296694783511,190363.6773397937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.515062052762627,3304.6993070208055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.14134513566978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9279896953569005e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9279643040547882e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9279824326848575e-5,0.0,0.0,0.0,423.66999294286745,120.99999279248378,57.76999281938837
t35,0.0,274.94134873712665,190363.6773425513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.673797352872967,3304.6993097772465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.6635772120631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.68779672135136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.8157167083766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.85235109367412,0.0,0.0,0.0,240.46345060513192,60.16693386983412,28.93148766760978
t36,0.0,343.0343783193965,190363.677345309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.00285286918208,3304.699312533713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.1242193090793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.92547033693666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.3401340818612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.74808704969496,0.0,0.0,0.0,111.83720237972945,45.76568076545134,23.16085537583077
t37,0.0,459.22572955771125,190363.67734806627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.331908388636194,3304.6993152900536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.4745020787521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.5752272170425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.5660885270221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.5307731462508,0.0,0.0,0.0,126.36775195495298,44.75543996633203,22.034888586362868
t38,0.0,576.3371090124426,190363.6773508236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.660963907923815,3304.6993180464106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.7207307059123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.5039121355233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.7428677286439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.4305532965479,0.0,0.0,0.0,131.66361891299013,43.19903290052502,20.909005209977405
t39,0.0,645.4530434437163,190363.6773535811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.990018462210166,3304.6993208028275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.8163346148703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.2782040251878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.3030531440913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.5401274821954,0.0,0.0,0.0,76.26126384817267,33.276227936733655,16.60068390446492
t40,0.0,662.9829988966866,190363.67735633833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.69999831978961,3304.699323559154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.80999889677764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.0562389760978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.6295696750806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.1503450231337,0.0,0.0,0.0,1.1031074073244229e-6,1.103189306520141e-6,1.1033081001793339e-6
t41,0.0,627.5469101316286,188544.08119280997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.7908820184012,3287.523985521685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.36342390702725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.5961529000534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.8328399089156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.5102168105078,0.0,0.0,0.0,86.51754224515048,25.02465921290444,11.935792270620485
t42,0.0,540.3313755267482,186559.59087995323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.26267142941881,3267.6360699738093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.31233866396775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.4316522634551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.4305752149262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.17024507919626,0.0,0.0,0.0,194.05708353295233,54.84508552404532,26.043552390640823
t43,0.0,406.66311077311104,184696.69511342017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11537226306635,3250.0830908816542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.23481103570725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.60335372340674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.21728838067142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.4377884119634,0.0,0.0,0.0,295.20025664250454,76.92313561437055,36.62692951151427
t44,0.0,307.86742372629135,183386.0802357688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.629512871693446,3233.5247768759255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.55116203714417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.17047979573039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.69790561686528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.17384762094724,0.0,0.0,0.0,389.99841827860365,104.72223436731956,49.93200163588151
