Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,33.041121412441015,0.0,0.0,6.837372948002996e-7,6.953856693401718e-8,1.6993217010767978e-7,7.997958931871547,0.9999995230302113,7.171560142278596e-9,0.0,0.0,0.0,0.0,7.9906157572005965,0.0,0.0,4.798923791303855,3.250974733375623e-7,4.4813900149952346e-7,5.07157773620267e-7,1.8269331592027287,0.0,0.0,0.0,9.979999894168513,0.0,2.847160862197731e-8,6.984085647613318e-8,2.9999999601747023,0.0,0.0,0.0,0.0,1.1392564412022016e-7,1.0749730223929939e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167851527814,9.906421584255982e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.740723629494344,9.855515403522283e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,33.04112141244095,0.0,0.0,6.747052826491443e-7,6.674762914762376e-8,1.6582357773412662e-7,7.997958916540675,0.9999995231904569,7.170904640655706e-9,0.0,0.0,0.0,0.0,7.990615757200529,0.0,0.0,4.798923784045929,3.155594633038408e-7,4.4550215586509475e-7,4.943621545137167e-7,1.8269331592015878,0.0,0.0,0.0,9.979999894168419,0.0,2.7818632177804128e-8,6.743128977537316e-8,2.999999957603542,0.0,0.0,0.0,0.0,1.1371462537339227e-7,1.0644569622931535e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167848755671,9.807677294333696e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236292171295,9.756774977343787e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,33.04112141244092,0.0,0.0,6.660166641973469e-7,6.391997828458238e-8,1.6144796127792262e-7,7.997958898556133,0.999999523332008,7.169650542706718e-9,0.0,0.0,0.0,0.0,7.9906157572004926,0.0,0.0,4.798923776788477,3.0610580977893295e-7,4.4291564525328956e-7,4.805862974317769e-7,1.826933159199408,0.0,0.0,0.0,9.979999894168367,0.0,2.718306709389325e-8,6.493723847180657e-8,2.999999954580471,0.0,0.0,0.0,0.0,1.1348992042881015e-7,1.0535921712846095e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167845832636,9.705189940560871e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.740723628924826,9.654291997902735e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,33.041121412440944,0.0,0.0,6.575243695643638e-7,6.081937697244573e-8,1.567330021118484e-7,7.9979588768746686,0.999999523436449,7.167783802843001e-9,0.0,0.0,0.0,0.0,7.99061575720052,0.0,0.0,4.798923769530949,2.9538405670763524e-7,4.4037682539040336e-7,4.6558929494820543e-7,1.8269331591961668,0.0,0.0,0.0,9.979999894168408,0.0,2.6411466749452062e-8,6.220248465696902e-8,2.999999950924204,0.0,0.0,0.0,0.0,1.1324402030946326e-7,1.0423383647485998e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167842709708,9.598530068398195e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.740723628612533,9.547637036077116e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,33.04112141244095,0.0,0.0,6.493206239730404e-7,5.756563214286656e-8,1.5158192265811553e-7,7.997958849904128,0.9999995236236315,7.16528742854957e-9,0.0,0.0,0.0,0.0,7.990615757200525,0.0,0.0,4.79892376227321,2.842875138687479e-7,4.3788316067604805e-7,4.4902959806442846e-7,1.8269331591918363,0.0,0.0,0.0,9.979999894168415,0.0,2.56127762308313e-8,5.930031187062057e-8,2.999999946345951,0.0,0.0,0.0,0.0,1.1297342470085808e-7,1.0306507477985833e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167839332658,9.487216405849374e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236282748277,9.436328852831669e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t6,33.041121412440944,0.0,0.0,6.412766977757087e-7,5.377678908502574e-8,1.4585841646314092e-7,7.997958814907148,0.9999995237196743,7.162140931260224e-9,0.0,0.0,0.0,0.0,7.990615757200526,0.0,0.0,4.798923755014912,2.7109449505819855e-7,4.3543221501766717e-7,4.3039537233618477e-7,1.8269331591863822,0.0,0.0,0.0,9.979999894168415,0.0,2.460917391786951e-8,5.59683793337162e-8,2.9999999403223128,0.0,0.0,0.0,0.0,1.1266871826789454e-7,1.0184790834720842e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167835640427,9.370704612676053e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236279056046,9.319823149563867e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7,33.04112141536509,0.0,0.0,6.33488150527225e-7,4.9532750897457564e-8,1.3935786388467364e-7,7.997958766351064,0.9999995238893907,7.158318818380564e-9,0.0,0.0,0.0,0.0,7.9906157599915355,0.0,0.0,4.79892374775606,2.5672863608840634e-7,4.330216483642726e-7,4.088608191560173e-7,1.8269331591797628,0.0,0.0,0.0,9.97999989788195,0.0,2.3513965848896195e-8,5.226590962525109e-8,2.9999999317108292,0.0,0.0,0.0,0.0,1.1232469739564641e-7,1.0057667426305375e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167831562904,9.248374953379941e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236274978524,9.19750024364508e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8,33.04112141704748,0.0,0.0,6.2070148991462e-7,4.2998467318196925e-8,1.314579913869495e-7,7.997958680395576,0.9999995240284522,7.153682120003027e-9,0.0,0.0,0.0,0.0,7.990615761729407,0.0,0.0,4.798923734348087,2.3745527655131072e-7,4.306267121858977e-7,3.813433025984526e-7,1.826933159171691,0.0,0.0,0.0,9.979999900160827,0.0,2.2009648270490122e-8,4.659869390934093e-8,2.9999999147804526,0.0,0.0,0.0,0.0,1.1190020305398515e-7,9.921859387854922e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167826656298,9.116962117423876e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236270071917,9.06609500281179e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t9,1.1667092873027703e-5,0.0,0.0,2.1478054934422322e-8,2.5837676921573983e-8,1.208744914075658e-7,7.9979582409937136,0.9999995241788117,7.148593845514111e-9,0.0,0.0,0.0,0.0,1.330564648028017e-5,0.0,0.0,1.198774929931621e-7,2.1177435683617356e-7,4.282249978397308e-7,3.39022012187655e-7,1.8269331591628468,0.0,0.0,0.0,1.740261346645949e-5,0.0,2.008023092300981e-8,2.6973768323364535e-8,4.0830542329339046e-7,0.0,0.0,0.0,0.0,1.1142362380077187e-7,9.773753917463976e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167821277376,8.97282936755489e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236264692996,8.921970945007255e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,1.0412860618735161e-5,0.0,0.0,2.0254907885788875e-8,2.3884247567048807e-8,1.1627536465236186e-7,7.9979581887576865,0.9999995242040266,7.146119517989011e-9,0.0,0.0,0.0,0.0,1.191588306240951e-5,0.0,0.0,1.18323575193087e-7,1.996552291232323e-7,4.2649717448802045e-7,3.2708512962171267e-7,1.826933159158589,0.0,0.0,0.0,1.5543899725939734e-5,0.0,1.9008127138539258e-8,2.593477623807532e-8,3.999919000418795e-7,0.0,0.0,0.0,0.0,1.1113948246006514e-7,9.691309136147326e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.750716781815505,8.892152933455723e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236261570669,8.841301028891855e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,1.045775590829824e-5,0.0,0.0,1.981768880381599e-8,2.3166771699249473e-8,1.1418335454704245e-7,7.997958168178809,0.9999995242367975,7.146330743252459e-9,0.0,0.0,0.0,0.0,1.1949999790947506e-5,0.0,0.0,1.1776517210111875e-7,1.945644754366036e-7,4.253499017507463e-7,3.2201915177511245e-7,1.8269331591589477,0.0,0.0,0.0,1.5605065496306638e-5,0.0,1.8555359097387112e-8,2.5552700486149892e-8,3.9698944341938857e-7,0.0,0.0,0.0,0.0,1.110101082798802e-7,9.658416072885867e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.750716781674701,8.859760240119822e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236260162628,8.808914080568969e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,1.0455571264888649e-5,0.0,0.0,1.9675450211544844e-8,2.293078858054301e-8,1.1376051663779066e-7,7.997958161691655,0.9999995242561294,7.149222452264465e-9,0.0,0.0,0.0,0.0,1.1947880134081014e-5,0.0,0.0,1.175819186980764e-7,1.9317725512852993e-7,4.247273243360435e-7,3.206468865449666e-7,1.8269331591639424,0.0,0.0,0.0,1.5602384829165964e-5,0.0,1.8429246739263362e-8,2.5429509751654327e-8,3.9614978587363637e-7,0.0,0.0,0.0,0.0,1.1100603936421308e-7,9.669659289816115e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167816712286,8.870496484104596e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236260127905,8.819656178131116e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,1.0457714123900508e-5,0.0,0.0,1.9772952175285765e-8,2.3120582630316882e-8,1.1487170423405285e-7,7.997958165983176,0.9999995243641634,7.15484404894255e-9,0.0,0.0,0.0,0.0,1.1950121013371994e-5,0.0,0.0,1.1767539125163225e-7,1.9612506409298504e-7,4.2460100728091035e-7,3.2237365408975443e-7,1.8269331591737092,0.0,0.0,0.0,1.5604956568582667e-5,0.0,1.8745308941312557e-8,2.5512030089511702e-8,3.9697242561049317e-7,0.0,0.0,0.0,0.0,1.1112986307103745e-7,9.726831771859654e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167818061333,8.92601683626563e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236261476953,8.875183407173172e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,1.0413342038934041e-5,0.0,0.0,2.013931803717467e-8,2.3767089162190943e-8,1.1789453979064222e-7,7.997958183158848,0.999999524411714,7.1633365265231045e-9,0.0,0.0,0.0,0.0,1.191585978936399e-5,0.0,0.0,1.1808825538293144e-7,2.0325739631149132e-7,4.249653354690192e-7,3.279628518352624e-7,1.82693315918864,0.0,0.0,0.0,1.5544493025978464e-5,0.0,1.943366188202195e-8,2.583002234564671e-8,3.999465507057722e-7,0.0,0.0,0.0,0.0,1.1139949079922448e-7,9.840017107577109e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167821058196,9.035752417894605e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236264473818,8.984928382497176e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,1.1641846514239562e-5,0.0,0.0,2.1124562839223682e-8,2.5489797037162303e-8,1.2432548564330245e-7,7.997958225807513,0.9999995243802564,7.1749219228538916e-9,0.0,0.0,0.0,0.0,1.3277113351952651e-5,0.0,0.0,1.1916258651476744e-7,2.1957494044167196e-7,4.258366442231986e-7,3.411850179916394e-7,1.826933159209286,0.0,0.0,0.0,1.736757829708257e-5,0.0,2.0926959205777082e-8,2.6665631847007146e-8,4.081605851219608e-7,0.0,0.0,0.0,0.0,1.1188823360689303e-7,1.0034884828884412e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.750716782662758,9.223458776541507e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236270043205,9.172650104680119e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,33.04112136707416,0.0,0.0,2.7200240793528995e-8,3.449821718819202e-8,1.4254905749326528e-7,7.997958420349154,0.9999995244465449,7.189776685441101e-9,0.0,0.0,0.0,0.0,7.990615714077386,0.0,0.0,1.251038940274965e-7,2.6044357173877515e-7,4.27255800630129e-7,3.9594506067181976e-7,1.8269331592362552,0.0,0.0,0.0,9.979999837117962,0.0,2.3879464102123603e-8,3.132904995775073e-8,2.391623560506763e-6,0.0,0.0,0.0,0.0,1.1282524891183414e-7,1.0381602245642805e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.750716783814566,9.552430640708053e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.740723628156129,9.501654781375478e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,33.041121412441036,0.0,0.0,4.058784373832779,7.791227804960979e-8,1.6907545083512267e-7,7.997958861742953,0.9999995244879193,7.2058282787936335e-9,0.0,0.0,0.0,0.0,7.990615757200606,0.0,0.0,6.682984827040717,3.25128727196432e-7,4.288731944258448e-7,5.175895481286528e-7,1.826933159266228,0.0,0.0,0.0,9.979999894168522,0.0,2.7829267039113615e-8,8.26339672181714e-8,2.999999942515809,0.0,0.0,0.0,0.0,1.1426107086948959e-7,1.0795524419184134e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.750716785583335,9.940931005211325e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236299248987,9.890199165834203e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t18,33.04112145726318,0.0,0.0,5.9763470933795855,9.669154104739559e-8,1.9229473461747683e-7,7.997959019682419,0.9999995245235879,7.221117707405578e-9,0.0,0.0,0.0,0.0,7.9906157998298015,0.0,0.0,7.999963210496965,3.7096902925045294e-7,4.3051853394416957e-7,6.079145939948529e-7,1.8269331592943225,0.0,0.0,0.0,9.97999995125168,0.0,3.098875550096982e-8,9.760275720645031e-8,2.999999974517831,0.0,0.0,0.0,0.0,1.1578944924479637e-7,1.119565323895629e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.750716787744073,1.0315385850044407e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236320856352,1.0264697347093211e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t19,33.04112144315663,0.0,0.0,5.976347093479694,9.700408022574417e-8,1.9470269369846958e-7,7.997959031269809,0.9999995245705088,7.230683846244225e-9,0.0,0.0,0.0,0.0,7.990615786448491,0.0,0.0,7.9999632105833385,3.7725698406716526e-7,4.298489004841123e-7,6.120613839729033e-7,1.8269331593110998,0.0,0.0,0.0,9.979999933249061,0.0,3.174159876857537e-8,9.769415467220577e-8,2.999999976352375,0.0,0.0,0.0,0.0,1.1594048005130555e-7,1.1263715617238704e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.750716787899448,1.0383599056684801e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236322410105,1.033292010166811e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t20,33.041121443156555,0.0,0.0,5.97634709314375,9.667847598128128e-8,1.953568906743239e-7,7.997959032410387,0.9999995246130331,7.23753457220318e-9,0.0,0.0,0.0,0.0,7.990615786448421,0.0,0.0,7.999963210183857,3.784375625562073e-7,4.289148573308083e-7,6.122541596633522e-7,1.8269331593229496,0.0,0.0,0.0,9.979999933248964,0.0,3.196558522826971e-8,9.744828105869213e-8,2.9999999765943217,0.0,0.0,0.0,0.0,1.159333198013465e-7,1.1279726345538503e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167878721865,1.0403785939059715e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236322137492,1.035311555136976e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t21,33.0411214178539,0.0,0.0,5.976347091104964,9.527875348788505e-8,1.9446141802603058e-7,7.997959023706794,0.9999995246094915,7.241905382820236e-9,0.0,0.0,0.0,0.0,7.99061576236585,0.0,0.0,7.999963207816827,3.7542568302628606e-7,4.2770447040943303e-7,6.086049202487653e-7,1.8269331593304068,0.0,0.0,0.0,9.979999901043618,0.0,3.17913625871988e-8,9.63118052182713e-8,2.999999975376943,0.0,0.0,0.0,0.0,1.1576782727950366e-7,1.1246861638483445e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167876465028,1.0379341482125824e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236319880655,1.0328680104708455e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t22,33.041121417850384,0.0,0.0,5.9763470877794305,9.358940250455591e-8,1.9342833997219238e-7,7.997959015981244,0.9999995246805824,7.245630352189236e-9,0.0,0.0,0.0,0.0,7.9906157623625855,0.0,0.0,7.999963204458486,3.7154894199687555e-7,4.2648761125060557e-7,6.045528315800958e-7,1.82693315933676,0.0,0.0,0.0,9.979999901039282,0.0,3.1521089182624625e-8,9.496375077860756e-8,2.99999997426414,0.0,0.0,0.0,0.0,1.1559914545414901e-7,1.1209523569698e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167874129228,1.0350378933107651e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236317544854,1.029972702617264e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t23,33.04112141784855,0.0,0.0,5.9763470803919025,9.169163788451023e-8,1.9225060099214928e-7,7.997959008701478,0.9999995246488588,7.248738796312442e-9,0.0,0.0,0.0,0.0,7.99061576236085,0.0,0.0,7.999963198917748,3.6757791370724457e-7,4.2526317796102454e-7,6.000717905898675e-7,1.8269331593420397,0.0,0.0,0.0,9.97999990103697,0.0,3.1262085729182206e-8,9.339376153194548e-8,2.9999999731898526,0.0,0.0,0.0,0.0,1.1542549915785945e-7,1.1167575436138545e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167871669125,1.0316774988503389e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236315084753,1.0266132958623865e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t24,33.04112141358227,0.0,0.0,5.976347049576523,8.960557010300109e-8,1.90920083722053e-7,7.997959001420888,0.9999995246971558,7.251241990785037e-9,0.0,0.0,0.0,0.0,7.990615758290043,0.0,0.0,7.999963186064132,3.6296741838583037e-7,4.240304315350962e-7,5.951301249348556e-7,1.8269331593462648,0.0,0.0,0.0,9.979999895617652,0.0,3.092221883671728e-8,9.158258937721845e-8,2.999999972096268,0.0,0.0,0.0,0.0,1.152417457299765e-7,1.1120865461936606e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167869035658,1.0278397749564788e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.740723631245129,1.0227766024785273e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t25,33.0411214135822,0.0,0.0,5.976347018760548,8.758949074253631e-8,1.895467829551737e-7,7.997958995045569,0.9999995247003819,7.253324435152478e-9,0.0,0.0,0.0,0.0,7.990615758289978,0.0,0.0,7.999963171951751,3.588781426312765e-7,4.2281467942701095e-7,5.89992961714283e-7,1.8269331593497613,0.0,0.0,0.0,9.979999895617565,0.0,3.0656075318385286e-8,8.975557204348051e-8,2.999999971119912,0.0,0.0,0.0,0.0,1.1506744739666905e-7,1.1071870651253673e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167866472118,1.0237649739067095e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.740723630988775,1.018702869119675e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t26,33.04112141244096,0.0,0.0,5.976346987944642,8.5557219037073e-8,1.881237494924028e-7,7.997958989240616,0.9999995246964098,7.254987191872688e-9,0.0,0.0,0.0,0.0,7.990615757200534,0.0,0.0,7.999963155883193,3.5457786257407607e-7,4.216151231486135e-7,5.846445425472685e-7,1.8269331593525273,0.0,0.0,0.0,9.979999894168426,0.0,3.035339576062138e-8,8.78601856666963e-8,2.999999970215554,0.0,0.0,0.0,0.0,1.1489789675155901e-7,1.1020466540409568e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167863939417,1.0194415988670343e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.740723630735505,1.0143805999354802e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t27,33.04112141244094,0.0,0.0,5.976346965341664,8.36166353677909e-8,1.8667356125812523e-7,7.99795898404866,0.9999995247014536,7.2562700524917036e-9,0.0,0.0,0.0,0.0,7.990615757200505,0.0,0.0,7.9999631426719695,3.5081604706806055e-7,4.2043745539499757e-7,5.791445963852967e-7,1.826933159354634,0.0,0.0,0.0,9.979999894168383,0.0,3.012533757196394e-8,8.598948650163805e-8,2.9999999693915145,0.0,0.0,0.0,0.0,1.147371336367699e-7,1.0967191351296463e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167861472392,1.014921960846167e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236304888025,1.0098621047886076e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t28,33.041121412440965,0.0,0.0,5.976346947515601,8.168105795471863e-8,1.8518883055209859e-7,7.997958979237526,0.9999995246995396,7.257164930485479e-9,0.0,0.0,0.0,0.0,7.990615757200537,0.0,0.0,7.9999631313301265,3.468535605469352e-7,4.1928087051786516e-7,5.734778119169092e-7,1.8269331593560665,0.0,0.0,0.0,9.97999989416845,0.0,2.9860310251025715e-8,8.408618369596633e-8,2.9999999686152714,0.0,0.0,0.0,0.0,1.1458016947447287e-7,1.0911915263825502e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167859032424,1.0101938250334402e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236302448055,1.0051351499136583e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t29,33.04112141244094,0.0,0.0,5.976346932813649,7.981364163541322e-8,1.83661777503274e-7,7.997958974605982,0.9999995246735217,7.2576599680761905e-9,0.0,0.0,0.0,0.0,7.990615757200516,0.0,0.0,7.999963121322447,3.433318694977442e-7,4.181445832719751e-7,5.67627341385413e-7,1.826933159356805,0.0,0.0,0.0,9.97999989416838,0.0,2.965812732452558e-8,8.219597207054944e-8,2.999999967858213,0.0,0.0,0.0,0.0,1.1442572244649335e-7,1.0854500188871572e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.750716785658321,1.005244096320718e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236299998838,1.0001866414740379e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t30,33.04112141244095,0.0,0.0,5.976346920314293,7.79297556093543e-8,1.820841253009804e-7,7.997958969970065,0.9999995247408437,7.2577400485452e-9,0.0,0.0,0.0,0.0,7.990615757200524,0.0,0.0,7.999963112323033,3.39511952540881e-7,4.170278266802464e-7,5.615744769248911e-7,1.8269331593568237,0.0,0.0,0.0,9.979999894168412,0.0,2.9407511767080436e-8,8.025762258498208e-8,2.999999967093869,0.0,0.0,0.0,0.0,1.1426903914816479e-7,1.0794798259238004e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.750716785408918,1.0000586724451801e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.740723629750481,9.950024786683185e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t31,33.04112141358221,0.0,0.0,5.9763469094514035,7.609373297048951e-8,1.8044700289707585e-7,7.9979589651528284,0.9999995247445421,7.257386126405075e-9,0.0,0.0,0.0,0.0,7.990615758289992,0.0,0.0,7.999963104117096,3.360430879400108e-7,4.15929852145097e-7,5.552983371829338e-7,1.8269331593560914,0.0,0.0,0.0,9.979999895617604,0.0,2.920909493082727e-8,7.832034345548946e-8,2.9999999662965653,0.0,0.0,0.0,0.0,1.1410905738046108e-7,1.073265109651656e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167851515142,9.946223657910237e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236294930768,9.895674756089722e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t32,33.041121417850356,0.0,0.0,5.9763468985882335,7.417968060742763e-8,1.7870966749981172e-7,7.997958959652845,0.9999995246673138,7.256528868479306e-9,0.0,0.0,0.0,0.0,7.990615762362569,0.0,0.0,7.999963094852976,3.3207556831785087e-7,4.1484357963968583e-7,5.486875524397559e-7,1.8269331593544904,0.0,0.0,0.0,9.979999901039244,0.0,2.8940558734010054e-8,7.626085491596194e-8,2.9999999653931204,0.0,0.0,0.0,0.0,1.1393529719747336e-7,1.0667189429731557e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167848743939,9.888515751026075e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236292159565,9.837980366093357e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t33,33.04112141244143,0.0,0.0,3.8865391381188723,7.207337935196899e-8,1.7673075163518587e-7,7.997958951911534,0.9999995246950625,7.254960775676565e-9,0.0,0.0,0.0,0.0,7.9906157572009695,0.0,0.0,7.823191438313073,3.278446238687383e-7,4.1374292406506406e-7,5.413198496222815e-7,1.8269331593516525,0.0,0.0,0.0,9.979999894169003,0.0,2.8659478550137505e-8,7.378616690106175e-8,2.9999999641546555,0.0,0.0,0.0,0.0,1.1372121800739396e-7,1.059533188573423e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.7507167845358724,9.824508048107332e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.7407236288774346,9.773986852404889e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
