Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,90402.3987343617,0.0,0.0,713.4031121577523,2.0682961903154567e-5,3.9223373829036446e-5,88.22016641616051,0.0019723324357622794,1.9594864480015664e-7,0.0,0.0,0.0,0.0,22498.12864130785,0.0,0.0,507.59269169131863,0.0001804537284042845,34.5579146334328,0.0001357181410804528,3.583571993144236e-7,0.0,0.0,0.0,27933.907275878555,0.0,1.6056943531124887e-5,125.0433726423456,373.81055034364294,0.0,0.0,0.0,0.0,3.837136258343893e-6,1.2790389028401976e-5,0.0,0.0,0.0,0.0,0.0,0.0,14.982721612837516,1.358709007794624e-5,0.0,0.0,0.0,0.0,0.0,0.0,14.886388351249488,1.3587871362966687e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142706.93397822123
t1,14.463975691940211,0.0,0.0,9.504603293252616e-9,3.1162306832867573e-9,6.3644969993388324e-9,2.813753143129088e-8,2.2007739684676235e-7,1.9904456145559283e-11,0.0,0.0,0.0,0.0,3.6486173982816466,0.0,0.0,7.508579018518606e-9,1.632947412887757e-8,4.756418983071305e-9,1.5848160046174925e-8,2.815321262781271e-11,0.0,0.0,0.0,4.469767839850668,0.0,1.5701934103050967e-9,2.4552813545068446e-9,4.298193114290636e-9,0.0,0.0,0.0,0.0,4.256671252812632e-10,2.0646041566432043e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.966089695701649e-10,2.0061808499779028e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.9660908926203e-10,2.006154428412119e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.582361257582967
t2,14.463545774310887,0.0,0.0,9.263175241135557e-9,3.2640598766416267e-9,6.546642607683063e-9,2.9696701211636474e-8,2.2008905940018427e-7,2.0158147609709147e-11,0.0,0.0,0.0,0.0,3.648426901389697,0.0,0.0,7.508650309983473e-9,1.690632920401661e-8,4.711737660196589e-9,1.6607295685758585e-8,2.8600387089040743e-11,0.0,0.0,0.0,4.469502346270407,0.0,1.625169452640303e-9,2.6105442271650535e-9,4.573397707517888e-9,0.0,0.0,0.0,0.0,4.377475085326793e-10,2.089388842774352e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.083580311380506e-10,2.0324227717723515e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.083581519893295e-10,2.03239223368404e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.58147535303118
t3,14.463578865698562,0.0,0.0,8.91999523154445e-9,3.2978064189161754e-9,6.7801973295917216e-9,3.193084795678057e-8,2.2009847352532153e-7,2.0424230343679073e-11,0.0,0.0,0.0,0.0,3.648399873500558,0.0,0.0,7.508664292791847e-9,1.6766046238641214e-8,4.669545720840565e-9,1.7539347121706952e-8,2.906607372414401e-11,0.0,0.0,0.0,4.469471724223642,0.0,1.6018344204756089e-9,2.694244655371252e-9,4.964952340147494e-9,0.0,0.0,0.0,0.0,4.5173231877424597e-10,2.1172583416142726e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.235457310384842e-10,2.0619244146835432e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.235458010296481e-10,2.0618895206895524e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581450797984104
t4,14.46356141940226,0.0,0.0,8.721256173084573e-9,3.559917015451623e-9,7.080996311255157e-9,3.514115911665923e-8,2.201172296266938e-7,2.0702367553778185e-11,0.0,0.0,0.0,0.0,3.648409284350908,0.0,0.0,7.50867167418715e-9,1.775412065460137e-8,4.629730982649405e-9,1.8708171277055315e-8,2.955547363629475e-11,0.0,0.0,0.0,4.469496142170115,0.0,1.6904355868818316e-9,2.9328053033494157e-9,5.529701110576079e-9,0.0,0.0,0.0,0.0,4.716391286887447e-10,2.148614089307901e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.427034509694727e-10,2.095135450264501e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.427035062752956e-10,2.0950958982688366e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.58146718724363
t5,14.463550606373376,0.0,0.0,8.430248480574739e-9,3.7043527378777285e-9,7.47314802657478e-9,3.988962107184761e-8,2.2007558363827732e-7,2.0995615797022532e-11,0.0,0.0,0.0,0.0,3.6484239733353143,0.0,0.0,7.508679544210769e-9,1.7978880578223782e-8,4.592180225851585e-9,2.021392038458168e-8,3.0074470766936856e-11,0.0,0.0,0.0,4.469475540697253,0.0,1.6963652627122208e-9,3.0985463850167787e-9,6.376846229159077e-9,0.0,0.0,0.0,0.0,4.944073403760616e-10,2.18389617016976e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.663935064556906e-10,2.1325609211824757e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.663935676699866e-10,2.132516334025319e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581450469571553
t6,14.463552922098398,0.0,0.0,8.267869776903254e-9,4.226489324305459e-9,7.995706020019954e-9,4.733415181177658e-8,2.2012120095887992e-7,2.1307508122319813e-11,0.0,0.0,0.0,0.0,3.6484246463917667,0.0,0.0,7.508698111266318e-9,1.9739462724128768e-8,4.556789522450443e-9,2.2226189639589844e-8,3.0629751033823325e-11,0.0,0.0,0.0,4.469527851135605,0.0,1.8463543515055259e-9,3.5258626035720716e-9,7.742577993494611e-9,0.0,0.0,0.0,0.0,5.252119937094566e-10,2.2236368238850732e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.954186788574947e-10,2.1748170243481705e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.954187070011025e-10,2.174766937591561e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581505783058326
t7,14.46361818336372,0.0,0.0,8.009947572155936e-9,4.671346593221368e-9,8.716306772754516e-9,6.028173846012407e-8,2.2008440157366243e-7,2.1642672963561293e-11,0.0,0.0,0.0,0.0,3.6484557598227654,0.0,0.0,7.508712139646948e-9,2.0710792536820894e-8,4.523459398469762e-9,2.5057923456692627e-8,3.1228959914790224e-11,0.0,0.0,0.0,4.469521884055643,0.0,1.908883573662636e-9,3.894468239318467e-9,1.0247348834823729e-8,0.0,0.0,0.0,0.0,5.609419495121406e-10,2.2684656349798625e-9,0.0,0.0,0.0,0.0,0.0,0.0,6.308827807758883e-10,2.2226450060459392e-9,0.0,0.0,0.0,0.0,0.0,0.0,6.308827695696894e-10,2.222588843176109e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581596211446737
t8,14.463413812449291,0.0,0.0,1.3003211095188734e-8,6.943461422832684e-9,1.0038476852605076e-8,9.691873108091837e-8,2.2009960714746666e-7,2.2072551718759016e-11,0.0,0.0,0.0,0.0,3.6484217877170977,0.0,0.0,1.3653623740117372e-8,2.520312286058532e-8,4.510517491009597e-9,3.094345112722185e-8,3.2032700480753675e-11,0.0,0.0,0.0,4.469474278685041,0.0,2.2542542402097887e-9,5.855227894028294e-9,1.846301139077035e-8,0.0,0.0,0.0,0.0,6.33982930658215e-10,2.3414886343007356e-9,0.0,0.0,0.0,0.0,0.0,0.0,7.070236741664984e-10,2.298480573297271e-9,0.0,0.0,0.0,0.0,0.0,0.0,7.070236161248255e-10,2.2984164100659535e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581310335778646
t9,33.0411139424096,0.0,0.0,5.99431631672415e-7,1.754794421985476e-8,1.2625112849869794e-8,4.495157544910001e-7,2.2009396196149503e-7,2.2233053070668833e-11,0.0,0.0,0.0,0.0,7.990607252815282,0.0,0.0,4.798923614709177,3.127465267755996e-8,4.515953165868025e-9,4.561966468299719e-8,3.2290937984262e-11,0.0,0.0,0.0,9.979988755846058,0.0,2.6332984383778977e-9,1.98073854486353e-8,2.9999995078824875,0.0,0.0,0.0,0.0,6.792166256755417e-10,2.44665572292614e-9,0.0,0.0,0.0,0.0,0.0,0.0,7.478427663194557e-10,2.4066623450229655e-9,0.0,0.0,0.0,0.0,0.0,0.0,7.478427256689013e-10,2.4065874936101014e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.810634486217296
t10,1.289983149603496e-5,0.0,0.0,1.4645965430325698e-9,2.400736517022984e-9,6.946211650103937e-9,6.406531100860703e-8,2.201562477365409e-7,2.0651206037503173e-11,0.0,0.0,0.0,0.0,1.879199729458108e-5,0.0,0.0,1.8305013635399243e-9,1.8452429884825565e-8,3.983170070303215e-9,1.5754227463249657e-8,2.943261677070904e-11,0.0,0.0,0.0,2.1306965244992376e-5,0.0,1.8557573789107904e-9,1.2502408518911122e-9,9.984043283242784e-9,0.0,0.0,0.0,0.0,5.144789289485125e-10,1.9101346669774637e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.516667712591315e-10,1.890474883586437e-9,0.0,0.0,0.0,0.0,0.0,0.0,5.516667422202486e-10,1.8904258571725997e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.335429644103266e-5
t11,1.1571173056723652e-5,0.0,0.0,7.267704171908626e-10,1.254620453133787e-9,4.839711426701919e-9,3.462239421266135e-8,2.2015250784283265e-7,1.9171548188585297e-11,0.0,0.0,0.0,0.0,1.7118008918587285e-5,0.0,0.0,8.878220640226754e-10,1.2587515330344725e-8,3.5636020952887116e-9,9.585333071236437e-9,2.68845042207178e-11,0.0,0.0,0.0,1.9235077669582525e-5,0.0,1.368465204687196e-9,6.34584522634757e-10,5.0061309928246465e-9,0.0,0.0,0.0,0.0,3.957978667858489e-10,1.5680743870149116e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.187332169827148e-10,1.5582723263487128e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.187331936667091e-10,1.5582370641250359e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.822545300663436e-5
t12,1.1618381939317612e-5,0.0,0.0,4.969241769086856e-10,8.875054251386313e-10,3.728088940649804e-9,2.374231901940825e-8,2.201593575588404e-7,1.7868280415675035e-11,0.0,0.0,0.0,0.0,1.7158685189267704e-5,0.0,0.0,5.890357136529485e-10,1.0129862326575853e-8,3.224415465513173e-9,6.903165124451916e-9,2.467164550336601e-11,0.0,0.0,0.0,1.9303059940894135e-5,0.0,1.162443943035428e-9,4.3300710658094286e-10,3.3419375754680674e-9,0.0,0.0,0.0,0.0,3.182668539566972e-10,1.3303766830180113e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.3399343524577935e-10,1.3259003279141195e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.33993437024268e-10,1.3258733741469466e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.835993607589291e-5
t13,1.1616181395735523e-5,0.0,0.0,3.7082720617367314e-10,6.683159069702972e-10,3.034714971073487e-9,1.8067799188401117e-8,2.2011494439580269e-7,1.6727404154098866e-11,0.0,0.0,0.0,0.0,1.7157022135107595e-5,0.0,0.0,4.371329195216951e-10,8.144681913946737e-9,2.9443858752309128e-9,5.3970661127310754e-9,2.2794040676070824e-11,0.0,0.0,0.0,1.930000058639988e-5,0.0,9.617432253958889e-10,3.245852179552421e-10,2.5084153692632006e-9,0.0,0.0,0.0,0.0,2.5949383175432285e-10,1.1552333687991148e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.7206030173277617e-10,1.15381686610082e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.7206028226810034e-10,1.1537953716836812e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8340484711012634e-5
t14,1.1616063542260045e-5,0.0,0.0,3.00256582051823e-10,5.486110486655279e-10,2.5566143275987778e-9,1.4578684609727478e-8,2.2014507474000776e-7,1.5719437552095922e-11,0.0,0.0,0.0,0.0,1.7152346955197118e-5,0.0,0.0,3.485424813079455e-10,7.048106633387059e-9,2.709162277368838e-9,4.429308752526955e-9,2.1175773427673697e-11,0.0,0.0,0.0,1.929614173431558e-5,0.0,8.562832338968029e-10,2.6224963276069803e-10,2.0076082411817386e-9,0.0,0.0,0.0,0.0,2.189049032741198e-10,1.0205309655260125e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.290819708075689e-10,1.0209205914095883e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.2908195300368549e-10,1.02090291399171e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.832411905284222e-5
t15,1.1644643608735477e-5,0.0,0.0,2.4890486589446255e-10,4.553672789287858e-10,2.203435230994569e-9,1.2210074975684661e-8,2.2018470186138363e-7,1.4822534193585644e-11,0.0,0.0,0.0,0.0,1.7397508241215115e-5,0.0,0.0,2.890893044707933e-10,5.999874659552627e-9,2.5086894502765023e-9,3.752351316849409e-9,1.976238413816348e-11,0.0,0.0,0.0,1.944515042430243e-5,0.0,7.377576356281674e-10,2.180481606544785e-10,1.6732573994434674e-9,0.0,0.0,0.0,0.0,1.886681544622353e-10,9.134453612077089e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.9761100803915996e-10,9.148915755739856e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.9761098832320227e-10,9.148766973432614e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.874114551509607e-5
t16,4.208649117294874e-6,0.0,0.0,2.143324718397356e-10,3.9374994223726496e-10,1.927990224360288e-9,1.046887662011165e-8,2.2013585506890026e-7,1.4035874436601295e-11,0.0,0.0,0.0,0.0,4.81481424183327e-6,0.0,0.0,2.4745668155091726e-10,5.313196244810997e-9,2.335704911304686e-9,3.2489684399103604e-9,1.855027390251004e-11,0.0,0.0,0.0,6.2799973686996515e-6,0.0,6.62837577216938e-10,1.8774915782417469e-10,1.4338782672862148e-9,0.0,0.0,0.0,0.0,1.6572632579812168e-10,8.259780657936176e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.7355524508765378e-10,8.280023275233478e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.7355522377145442e-10,8.279895824232922e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5553058716353887e-5
t17,14.467744013217693,0.0,0.0,2.104455059381706e-10,3.8619323085272597e-10,1.8859389101565064e-9,9.993840304094702e-9,2.20148187637811e-7,1.3800772065835234e-11,0.0,0.0,0.0,0.0,3.649901642122691,0.0,0.0,2.3786806409714667e-10,5.191033612154551e-9,2.282874147701562e-9,3.1660265060752576e-9,1.8179266623129575e-11,0.0,0.0,0.0,4.471368297096276,0.0,6.495918743033242e-10,1.8201757232220086e-10,1.4070156640671803e-9,0.0,0.0,0.0,0.0,1.537330432609145e-10,8.060957065017434e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.6169553520438062e-10,8.086974990806575e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.6169552136345658e-10,8.086848059593293e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.589014201110277
t18,14.464822147452026,0.0,0.0,2.1241443278090138e-10,3.9634789181233586e-10,1.9126904903802643e-9,1.003858350296063e-8,2.201510216329331e-7,1.3916957978976999e-11,0.0,0.0,0.0,0.0,3.6491917037854114,0.0,0.0,2.377799193322424e-10,5.358682307416873e-9,2.275152420776922e-9,3.2089172716023342e-9,1.8373708373894783e-11,0.0,0.0,0.0,4.470558402049178,0.0,6.767861333399081e-10,1.8403898459849808e-10,1.4218478491124699e-9,0.0,0.0,0.0,0.0,1.5116657419684782e-10,8.101151826396717e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.5871241886965202e-10,8.132729506854491e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.587124073257331e-10,8.132595696218315e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.584572502298403
t19,14.463139895840024,0.0,0.0,3.8662561113769225e-10,6.69319480945833e-10,2.7316137272871856e-9,1.4656427743079662e-8,2.2014540007320833e-7,1.5193819230094184e-11,0.0,0.0,0.0,0.0,3.648115379834526,0.0,0.0,4.3723368390966674e-10,7.778125418631838e-9,3.2532630944779984e-9,4.774580753217683e-9,2.036347635938901e-11,0.0,0.0,0.0,4.469103699683951,0.0,9.158021349627085e-10,3.277725849853198e-10,2.0739565296983105e-9,0.0,0.0,0.0,0.0,2.19786627459184e-10,1.12652821911535e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.3758766426265936e-10,1.1200429219651441e-9,0.0,0.0,0.0,0.0,0.0,0.0,2.3758765139187637e-10,1.1200163136965878e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.58035923760573
t20,14.463471357056074,0.0,0.0,6.612729252941726e-10,1.0024364114189262e-9,3.2708002421633504e-9,1.8210517513884266e-8,2.2014763554397633e-7,1.5999222639540206e-11,0.0,0.0,0.0,0.0,3.648361940511879,0.0,0.0,7.497950034790903e-10,9.621120651079661e-9,3.4209738118359876e-9,6.12570766879954e-9,2.1638778261572984e-11,0.0,0.0,0.0,4.469416682204655,0.0,1.1037474407789922e-9,5.29992264589737e-10,2.588199243087947e-9,0.0,0.0,0.0,0.0,2.7864939942441307e-10,1.3125354824010694e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.097882418147204e-10,1.2880190372693169e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.097881205700218e-10,1.2879823709562017e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581250252029207
t21,14.463098284698223,0.0,0.0,2.283098186901393e-9,1.919569736938465e-9,4.0706809264054e-9,2.4101656990221924e-8,2.2017083050661682e-7,1.6879398432144987e-11,0.0,0.0,0.0,0.0,3.6485934392404977,0.0,0.0,2.6302306081119064e-9,1.2016841362852295e-8,3.6070147611713118e-9,8.540134099881872e-9,2.3074563911351867e-11,0.0,0.0,0.0,4.469770671894189,0.0,1.3168424801745722e-9,1.3520162785600432e-9,3.4460299764540263e-9,0.0,0.0,0.0,0.0,3.8025436721485375e-10,1.5711971189683663e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.463385346070255e-10,1.5142783064856125e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.4633841443211e-10,1.514225371196063e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581462687200442
t22,14.463869522784968,0.0,0.0,3.564069288724044e-9,2.202456562655753e-9,4.15745183528356e-9,2.3489474561136562e-8,2.2013336135665748e-7,1.713189970282893e-11,0.0,0.0,0.0,0.0,3.6485859237066154,0.0,0.0,3.6151502729434883e-9,1.2736573119800746e-8,3.6116723821090955e-9,8.84751142298072e-9,2.3486763107172635e-11,0.0,0.0,0.0,4.469702289780793,0.0,1.3900390507822207e-9,1.5605381524734598e-9,3.38187291357378e-9,0.0,0.0,0.0,0.0,3.828368080490844e-10,1.5992619375954907e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.5308688154021107e-10,1.5413789113655906e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.5308676011826995e-10,1.5413218011162328e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.582158030974142
t23,14.463561217348387,0.0,0.0,7.620556331505132e-9,2.4067581364916545e-9,4.2506644261056895e-9,2.3243639086860767e-8,2.2018478959640176e-7,1.7385682620651042e-11,0.0,0.0,0.0,0.0,3.6484083107819725,0.0,0.0,5.791444299260738e-9,1.2873117811553587e-8,3.6168685563964103e-9,9.182693195040692e-9,2.391328116828018e-11,0.0,0.0,0.0,4.469495267589746,0.0,1.3927179999552825e-9,1.780040906879697e-9,3.3628722093698142e-9,0.0,0.0,0.0,0.0,3.87465318615e-10,1.6285646069122e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.641712677003685e-10,1.5696377452755404e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.641711502036681e-10,1.5695766361935117e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581465097551156
t24,14.463626056415961,0.0,0.0,3.10431531757932e-8,2.5878757743293367e-9,4.351790171267641e-9,2.3296290302264345e-8,2.2014486510837562e-7,1.7647105077462803e-11,0.0,0.0,0.0,0.0,3.648465071385043,0.0,0.0,1.3098477311537448e-8,1.3328468282076815e-8,3.6225866164357013e-9,9.551393205463224e-9,2.4357450996710635e-11,0.0,0.0,0.0,4.469606872489754,0.0,1.4451422541672358e-9,2.0183063145390247e-9,3.3827880436887458e-9,0.0,0.0,0.0,0.0,3.967880286292233e-10,1.6595301163569993e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.800146210801236e-10,1.5994364868215685e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.800145418723036e-10,1.5993711132967343e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581698334419055
t25,14.463554876653184,0.0,0.0,3.104374783596014e-8,2.5199980570072296e-9,4.380123698881711e-9,2.2736781478101113e-8,2.2016728131132214e-7,1.783837334584566e-11,0.0,0.0,0.0,0.0,3.6484082743654986,0.0,0.0,1.4356965809358179e-8,1.2955681144920293e-8,3.610695654745023e-9,9.709999183271849e-9,2.4684020555929975e-11,0.0,0.0,0.0,4.4695446235486385,0.0,1.3980646219567776e-9,2.033961137928932e-9,3.3094795539277396e-9,0.0,0.0,0.0,0.0,3.9174744833395224e-10,1.6745846169130738e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.763657289505012e-10,1.6144622049429647e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.76365689799866e-10,1.6143936558915645e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581508109080538
t26,14.463584280793393,0.0,0.0,3.1043680003473696e-8,2.53502139540153e-9,4.41339598669479e-9,2.2402886492026066e-8,2.2017087153994478e-7,1.8036816209277464e-11,0.0,0.0,0.0,0.0,3.6484251462552972,0.0,0.0,1.6312816946620103e-8,1.3084476220769846e-8,3.59939704503798e-9,9.882992738905457e-9,2.502628117948982e-11,0.0,0.0,0.0,4.4695197373722815,0.0,1.4181485811963736e-9,2.1015719080834525e-9,3.266894877028714e-9,0.0,0.0,0.0,0.0,3.9083525334461615e-10,1.690629922608902e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.763583500653118e-10,1.6304076666129708e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.763583116159729e-10,1.6303357938653952e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581529500991113
t27,14.463530937331232,0.0,0.0,2.2831354516015117e-8,2.4463670545758717e-9,4.431350742773468e-9,2.2044009087301256e-8,2.201663734503301e-7,1.822378015425189e-11,0.0,0.0,0.0,0.0,3.648424211446647,0.0,0.0,1.3456476178297723e-8,1.2701779011058047e-8,3.5842088815396345e-9,1.0007810354605514e-8,2.5349848142550434e-11,0.0,0.0,0.0,4.469495449939277,0.0,1.3705884680376223e-9,2.0770355620141e-9,3.2190927059173485e-9,0.0,0.0,0.0,0.0,3.8715729537578555e-10,1.7031831803895992e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.737179854521736e-10,1.6431088483214561e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.737180985560656e-10,1.6430338666652316e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581450923421095
t28,14.463517161716755,0.0,0.0,1.8055045437454794e-8,2.4409487720845316e-9,4.454474378673164e-9,2.1833252909390092e-8,2.2016989273883232e-7,1.8420290522992502e-11,0.0,0.0,0.0,0.0,3.648419244613426,0.0,0.0,1.1588054270047309e-8,1.2819214596899783e-8,3.5696402934406713e-9,1.0146184184222993e-8,2.5691410570851852e-11,0.0,0.0,0.0,4.469478469655682,0.0,1.3901196343822184e-9,2.1092293760987233e-9,3.192366656954077e-9,0.0,0.0,0.0,0.0,3.871010415538845e-10,1.7167236711802418e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.74103304186205e-10,1.656734061167058e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.741034663488118e-10,1.6566558210100642e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.581415194163817
t29,14.463525352096756,0.0,0.0,1.4931429161070625e-8,2.3750145641953956e-9,4.483119714229792e-9,2.1746873014339185e-8,2.201820931738957e-7,1.8627884304105202e-11,0.0,0.0,0.0,0.0,3.648432522296973,0.0,0.0,1.0254813318656832e-8,1.2506418164319037e-8,3.5556707407795147e-9,1.0299623114683442e-8,2.6053317436091757e-11,0.0,0.0,0.0,4.469479084581619,0.0,1.350268603957256e-9,2.096155234936214e-9,3.1836899130453453e-9,0.0,0.0,0.0,0.0,3.8786476717278026e-10,1.7313291888810535e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.772903994729336e-10,1.671362254734737e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.77290537252281e-10,1.6712805848187511e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.58143727240162
