BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t432,10892.53271342983,1.2868348742194144e-5,-3.220923714203697e-5,107.25999066651772,-165.79268480653332,4.553097859386993e-8,5.543844356453509e-9,0.0,0.0,-10834.0
t433,10037.837326091822,1.703706716094693e-5,-2.030337731156622e-5,99.13999074887253,-123.97731362546082,4.5530924291998e-8,5.54384272162298e-9,0.0,0.0,-10013.0
t434,9748.38882486186,9.596523398506906e-6,-144.94663425233233,77.05405577915995,-177.49625603596212,4.521362208904693e-8,5.533957958892189e-9,0.0,0.0,-9503.0
t435,9681.75001485769,1.0982061666884172e-5,-405.553305103031,70.75665015879522,-159.95337094626493,4.5213601553157314e-8,5.533957337002833e-9,0.0,0.0,-9187.0
t436,9878.385308155664,1.098218724864873e-5,-655.6093143645212,75.16884494715545,-211.94484977123383,4.521359316400289e-8,5.533957080674773e-9,0.0,0.0,-9086.0
t437,9740.472244196846,1.0982319956098922e-5,-457.5957052669423,91.86999838735082,-95.7465483503263,4.5213596010608215e-8,5.533957156049749e-9,0.0,0.0,-9279.0
t438,9990.099968624041,5.754253113745067e-5,-1.5513115888078344e-5,99.89999860320583,-9.307735196650115e-6,4.5530994544956015e-8,5.54384489194097e-9,0.0,0.0,-10090.0
t439,8608.583838116374,3050.8161659390544,-1.794597931358387e-6,116.59999925995619,-1.573554521335127e-6,4.717301028739162e-8,5.592965273306876e-9,0.0,0.0,-11776.0
t440,14334.206226318178,1.766990695726299e-5,-1570.3277632961385,127.25999849425335,-38.138479236946274,4.521358539813993e-8,5.533956630010976e-9,0.0,0.0,-12853.0
t441,15783.996952221327,3.6709896362571933e-6,-2389.424233159163,101.56611946651019,-222.13884224855707,4.3415853746543744e-8,5.475377014122241e-9,0.0,0.0,-13274.0
t442,15794.08857684062,0.00010091912219438592,-2196.90164308498,104.33263364514512,-150.5196683687978,4.341585395137221e-8,5.475377011459062e-9,0.0,0.0,-13551.0
t443,16026.985965479309,0.00010092650814171401,-2150.712086843673,106.46149826871968,-191.73547787974945,4.341585422646855e-8,5.475377012778024e-9,0.0,0.0,-13791.0
t444,16023.665991003614,0.00010093439567590299,-2168.6699559088506,106.94907023444988,-104.94520631250411,4.3415854369698776e-8,5.475377015291434e-9,0.0,0.0,-13857.0
t445,15892.161657218478,0.00010093446674324962,-2156.835003581283,105.3331258649622,-92.6598804855126,4.341585410308782e-8,5.475377009937877e-9,0.0,0.0,-13748.0
t446,15913.815795163415,0.0001009336635513099,-2147.501062984443,104.26305461682172,-89.57788777835063,4.341585413807353e-8,5.475377010112415e-9,0.0,0.0,-13781.0
t447,15756.092379246318,0.0001009342724559814,-2105.4086388174433,100.91166587363529,-96.595507285672,4.341585400300926e-8,5.475377009696714e-9,0.0,0.0,-13655.0
t448,15654.756292129621,0.0001009296054387927,-2137.944699291629,96.61120401808914,-122.42289783457578,4.341585392356214e-8,5.475377012640211e-9,0.0,0.0,-13491.0
t449,15782.071327514108,0.000100922098484268,-2189.6084330492954,91.32821162764371,-282.7912070634457,4.341585444966124e-8,5.4753770337104055e-9,0.0,0.0,-13401.0
t450,13681.99608327097,1.856326316139812e-5,-427.996104668331,98.93845597777553,-98.93845371874504,4.521359623004004e-8,5.533956959900899e-9,0.0,0.0,-13254.0
t451,9827.852942880241,3036.507062609378,-3.637904527950139e-6,128.6399990741882,-9.80949995868138e-7,4.939034014515059e-8,5.654283993535801e-9,0.0,0.0,-12993.0
t452,10747.17611755529,2654.8038879400274,-3.6392132299060765e-6,134.0199990698922,-9.810429548091729e-7,4.939003968201145e-8,5.654276026571395e-9,0.0,0.0,-13536.0
t453,10527.008681712772,2627.461321952511,-1.896607149932182e-6,131.52999915731894,-9.810429052500627e-7,4.9390036652877596e-8,5.654275955632131e-9,0.0,0.0,-13286.0
t454,10722.699075485094,1799.0009723761775,-4.414161723672027e-5,123.93999613535864,-128.6399999065716,4.599849342741239e-8,5.558171739722108e-9,0.0,0.0,-12517.0
t455,9565.349035011477,1799.0009988403178,-9.560994184473151e-6,113.6499967309946,-2.1073501131746038e-5,4.614400437081253e-8,5.562574550588587e-9,0.0,0.0,-11478.0
t456,9530.072150663427,912.6940245056159,-1.6845690297665124e-5,102.78999529671036,-164.5561536714704,4.585381528787554e-8,5.5537678406013465e-9,0.0,0.0,-10381.0
t457,9531.101415906196,24.34242634783217,-9.421161785894213e-6,94.54999528796492,-100.99382817224193,4.585377124654983e-8,5.553766546105798e-9,0.0,0.0,-9549.0
