Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,4.809335428748756e7,15700.711535327137,0.34967261990483184
solar_pv,1,1.919792274745773e7,12862.531997353846,0.17038198179666636
onshore_wind,1,5.161248978276199e7,17164.808536336815,0.3432509439717557
battery,1,4.884502768299282e6,3270.491034387854,0.0
