Zone,1,Total
AnnualSum,4.404955643928787e7,4.404955643928787e7
t1,3892.6047663431464,3892.6047663431464
t2,3660.5484339978316,3660.5484339978316
t3,3468.073405131389,3468.073405131389
t4,3394.172734769956,3394.172734769956
t5,3448.2160070590107,3448.2160070590107
t6,3588.9225441681706,3588.9225441681706
t7,3778.0699120903496,3778.0699120903496
t8,3882.346344218802,3882.346344218802
t9,4177.319617598401,4177.319617598401
t10,4586.414414881453,4586.414414881453
t11,4693.348918659877,4693.348918659877
t12,4728.33869685508,4728.33869685508
t13,4756.121810280997,4756.121810280997
t14,4715.389182607379,4715.389182607379
t15,4633.190833032876,4633.190833032876
t16,4636.711760463436,4636.711760463436
t17,5193.03096453665,5193.03096453665
t18,5408.13479335504,5408.13479335504
t19,5158.288197108927,5158.288197108927
t20,4996.953693212923,4996.953693212923
t21,4775.619930122433,4775.619930122433
t22,4504.784228694341,4504.784228694341
t23,4197.422964020001,4197.422964020001
t24,3907.008627135681,3907.008627135681
t25,3651.1422329032534,3651.1422329032534
t26,3392.7258893839567,3392.7258893839567
t27,3391.752126957956,3391.752126957956
t28,3391.531354909956,3391.531354909956
t29,3392.327711225956,3392.327711225956
t30,3441.6137956027155,3441.6137956027155
t31,3881.896394354571,3881.896394354571
t32,4188.904357282516,4188.904357282516
t33,4417.673034820169,4417.673034820169
t34,4594.373719215266,4594.373719215266
t35,4687.009661029684,4687.009661029684
t36,4734.790367509129,4734.790367509129
t37,4721.98536810605,4721.98536810605
t38,4696.623785260101,4696.623785260101
t39,4691.078541296992,4691.078541296992
t40,4824.134145475832,4824.134145475832
t41,5370.9275317109805,5370.9275317109805
t42,6000.112342159317,6000.112342159317
t43,5984.534390631632,5984.534390631632
t44,5933.703327568777,5933.703327568777
t45,5520.112148225342,5520.112148225342
t46,5068.05554967635,5068.05554967635
t47,4630.269961529556,4630.269961529556
t48,4197.872568227376,4197.872568227376
t49,3880.3462553133377,3880.3462553133377
t50,3835.2928729410464,3835.2928729410464
t51,3863.241857570739,3863.241857570739
t52,3808.7451924411153,3808.7451924411153
t53,3942.613846352644,3942.613846352644
t54,4340.516647811587,4340.516647811587
t55,5197.76843095655,5197.76843095655
t56,5750.893274875843,5750.893274875843
t57,5745.989214951813,5745.989214951813
