Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,1.117340344009546e8,21491.99031954844,0.5934781548127986
solar_pv,1,850165.6710164833,500.0,0.19410175137363084
onshore_wind,1,4.60137231760819e6,1447.877980447721,0.36278665716701863
battery,1,34015.46611230173,7131.0,0.0
