Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
Zone,1,1,1,1,0
AnnualSum,2.3582707625891257e7,3.7955805907143615e7,6.856419069999962e7,6.473170463158685e7,1.9483440886462134e8
t1,632.0377593984963,0.0,13146.063041872429,14415.805457003324,28193.906258274248
t2,597.7235789473684,0.0,12574.377222323557,14415.805457003335,27587.906258274263
t3,572.1861278195488,0.0,12148.914673451378,14415.805457003335,27136.906258274263
t4,559.3324661654135,0.0,11934.768335105513,14415.805457003342,26909.90625827427
t5,558.9824661654136,0.0,11900.118335105512,14415.805457003335,26874.90625827426
t6,567.2032105263158,0.0,5980.002450902022,17458.75302692463,24005.95868835297
t7,588.323984962406,0.0,14948.022664079748,13150.682533117722,28687.029182159877
t8,607.4062932330827,0.0,16291.343800109204,12637.980810967656,29536.73090430994
t9,639.7386315789474,4042.831456691772,9231.530713000207,14415.805457003335,28329.906258274263
t10,671.5047293233083,9749.155114787916,200.42671769392337,16342.812576736225,26963.899138541376
t11,690.5870375939849,13062.504335617934,68.03451199134808,14911.292915037164,28732.41880024043
t12,697.665045112782,14735.086658341457,57.77992587621259,14139.090042973572,29629.621672304027
t13,701.0624887218046,14107.868287320136,119.42046936299313,14450.180234936332,29378.531480341262
t14,694.7772180451128,13544.280765532862,206.88724672087292,14635.883242489372,29081.82847278822
t15,691.1893909774436,11392.1945432242,2705.5661985386596,14403.880791268646,29192.83092400895
t16,691.8893909774436,7524.347921926059,5413.968744561314,15018.252828906388,28648.458886371205
t17,759.3286466165413,1458.964471723506,3807.794525399893,19415.812035768835,25441.899679508773
t18,823.2572105263158,0.0,15212.139431325288,14177.753645332683,30213.150287184286
t19,818.4441654135338,0.0,25380.052880937852,9851.607334463106,36050.10438081449
t20,793.4163308270677,0.0,13443.232648337686,15611.531368056421,29848.180347221176
t21,764.085067669173,0.0,25577.543987168414,9300.041330220003,35641.67038505759
t22,723.2024962406015,0.0,14664.898305030323,14415.805457003335,29803.90625827426
t23,672.5239624060151,0.0,13820.57683886491,14415.805457003335,28908.906258274263
t24,615.730030075188,0.0,12874.37077119574,14415.805457003335,27905.906258274263
t25,567.6562030075188,0.0,0.0,20452.52775613504,21020.18395914256
t26,538.5514360902256,0.0,17390.03615622861,11515.062061479382,29443.649653798217
t27,524.5652932330827,0.0,4384.1199902951475,17901.513215874682,22810.19849940291
t28,524.0052932330826,0.0,24543.468832996026,7794.118794524243,32861.592920753355
t29,532.8324060150377,0.0,11493.26839525589,14415.805457003342,26441.90625827427
t30,561.9371729323307,0.0,11978.163628338596,14415.805457003335,26955.906258274263
t31,605.6509473684212,0.0,10484.640432869277,15526.71016751995,26617.00154775765
t32,641.4939774436091,0.0,13037.594368099399,14548.811684867294,28227.900030410303
t33,685.4342481203008,3636.048527659829,0.0,19615.614469748736,23937.097245528865
t34,730.3937518796992,7767.508667213309,19904.638284429835,7972.085505877372,36374.626209400216
t35,763.4055789473683,11253.570193107169,0.0,16456.36797161153,28473.343743666068
t36,776.9387293233082,12848.88648461792,0.0,15771.443250668184,29397.268464609413
t37,775.693,12982.965774075376,0.0,15694.026470601111,29452.685244676486
t38,770.7100827067671,12303.479205468946,0.0,15992.261213550944,29066.450501726657
t39,770.2800827067671,10628.624352415636,17286.95052298537,8164.928378584909,36850.783336692686
t40,779.9398045112781,7256.189343011146,8353.971653748502,14415.805457003335,30805.906258274263
t41,853.0980902255641,2279.347920776755,14549.654790268609,14415.805457003335,32097.906258274263
t42,927.1623609022556,0.0,18062.938440368667,14415.805457003335,33405.90625827426
t43,919.0084962406014,0.0,17927.092305030324,14415.805457003347,33261.90625827427
t44,896.8118646616541,0.0,14579.6906838309,15904.604583392522,31381.107131885077
t45,860.5158421052631,0.0,3900.608029722234,20941.79392172505,25702.917793552548
t46,803.4387894736843,0.0,24710.77413869403,10061.249393554943,35575.462321722654
t47,732.7153383458646,0.0,22143.84851825007,10755.573929340831,33632.137785936764
t48,668.616902255639,0.0,4302.4889493347555,19142.302931843602,24113.408783433995
t49,626.0922330827068,0.0,22500.003517868743,9689.30798216307,32815.40373311452
t50,604.8582105263158,0.0,0.0,20762.42675237564,21367.284962901955
t51,595.6916090225563,0.0,13020.180380886351,14166.919862684343,27782.79185259325
t52,595.9116090225563,0.0,15989.191329530226,12693.304388362409,29278.407326915192
t53,617.258879699248,0.0,16682.835247181254,12524.308794198545,29824.402921079047
t54,680.6778270676691,0.0,11377.618678080824,15705.207605064554,27763.50411021305
t55,792.9067142857143,0.0,15167.769773952647,14745.01761351962,30705.69410175798
t56,855.7594210526315,0.0,9738.132827294352,17983.40973346531,28577.301981812292
t57,866.4047443609023,4879.122618053532,11463.010346981882,14770.08700294064,31978.624712336958
t58,872.3502706766918,9908.232237873033,23289.994485889947,6391.567360418962,40462.14435485864
t59,880.1643909774436,13151.133018479644,4128.803391813841,14415.805457003335,32575.906258274263
t60,881.6366165413534,14362.391684256323,2942.07250047325,14415.805457003335,32601.90625827426
t61,878.0693007518798,14660.09315745847,2584.938343060575,14415.805457003335,32538.90625827426
t62,876.8235714285713,14105.59575699035,3118.681472852007,14415.805457003335,32516.906258274263
t63,876.2335714285714,12508.006935149811,4657.860294692544,14415.805457003335,32457.906258274263
t64,885.5436766917293,8592.437176926132,8777.119947653062,14415.805457003335,32670.90625827426
t65,954.6816541353382,3115.6390821385157,0.0,22118.69548950187,26189.016225775726
t66,1030.27477443609,0.0,19193.87969674131,14709.278622050095,34933.4330932275
t67,1032.2566165413534,0.0,20310.63555852073,14167.409770107757,35510.30194516984
t68,1014.9296541353383,0.0,22199.23264091396,13078.774710114149,36292.93700516345
t69,981.9178270676691,0.0,25910.806566896485,10947.993660656719,37840.71805462087
t70,923.9914135338347,0.0,23896.359322564913,11472.680489589427,36293.03122568817
t71,846.6429473684211,0.0,16721.457853902506,14415.805457003347,31983.906258274277
t72,778.9205714285715,0.0,15593.180229842354,14415.805457003335,30787.90625827426
t73,736.7922706766918,0.0,14891.308530594233,14415.805457003335,30043.90625827426
t74,714.6522631578947,0.0,14522.448538113033,14415.805457003347,29652.906258274277
t75,704.4098045112784,0.0,14333.690996759646,14415.805457003335,29453.90625827426
t76,704.6298045112782,0.0,14355.470996759648,14415.805457003335,29475.906258274263
t77,723.881984962406,0.0,14676.218816308521,14415.805457003335,29815.906258274263
t78,783.6769924812029,0.0,15672.423808789723,14415.805457003335,30871.90625827426
t79,892.4518120300752,0.0,3614.725846466552,21350.767028390484,25857.944686887113
