Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,0.0,0.0,0.0,31447.711715277594
t2,0.0,0.0,0.0,31447.711715277594
t3,0.0,0.0,0.0,31447.711715277594
t4,0.0,0.0,0.0,31447.711715277594
t5,0.0,0.0,0.0,31447.711715277594
t6,0.0,0.0,0.0,25340.648244513814
t7,0.0,0.0,0.0,27879.694947407726
t8,0.0,0.0,0.0,31447.711715277594
t9,0.0,0.0,0.0,31447.711715277594
t10,0.0,0.0,0.0,27580.292208891937
t11,0.0,0.0,0.0,26585.870423551
t12,0.0,0.0,0.0,27141.22622840378
t13,0.0,0.0,0.0,27072.237543647818
t14,0.0,0.0,0.0,26630.550996776692
t15,0.0,0.0,0.0,26654.48328244249
t16,0.0,0.0,0.0,25445.397600397053
t17,0.0,0.0,0.0,15410.601788405089
t18,0.0,0.0,0.0,14420.218264209541
t19,0.0,0.0,0.0,23580.365452751153
t20,0.0,0.0,0.0,21180.595537350702
t21,0.0,0.0,0.0,31447.711715277594
t22,0.0,0.0,0.0,31447.711715277594
t23,0.0,0.0,0.0,31447.711715277594
t24,0.0,0.0,0.0,31447.711715277594
t25,0.0,0.0,0.0,19332.27252710719
t26,0.0,0.0,0.0,25153.9384026457
t27,0.0,0.0,0.0,18158.274483102163
t28,0.0,0.0,0.0,31447.711715277594
t29,0.0,0.0,0.0,31447.711715277594
t30,0.0,0.0,0.0,31447.711715277594
t31,0.0,0.0,0.0,29218.174261475557
t32,0.0,0.0,0.0,28951.23654503207
t33,0.0,0.0,0.0,18515.445935104784
t34,0.0,0.0,0.0,31447.711715277594
t35,0.0,0.0,0.0,27352.391468568283
t36,0.0,0.0,0.0,24631.68535745657
t37,0.0,0.0,0.0,22066.351357992513
t38,0.0,0.0,0.0,18902.473196156094
t39,0.0,0.0,0.0,31447.711715277594
t40,0.0,0.0,0.0,31447.711715277594
t41,0.0,0.0,0.0,31447.711715277594
t42,0.0,0.0,0.0,31447.711715277594
t43,0.0,0.0,0.0,31447.711715277594
t44,0.0,0.0,0.0,28459.756599011303
t45,0.0,0.0,0.0,15362.381488943725
t46,0.0,0.0,0.0,24101.786179760154
t47,0.0,0.0,0.0,31447.711715277594
t48,0.0,0.0,0.0,21961.836783163395
t49,0.0,0.0,0.0,31447.711715277594
t50,0.0,0.0,0.0,18710.318715521702
t51,0.0,0.0,0.0,19209.821282207122
t52,0.0,0.0,0.0,22666.80603561865
t53,0.0,0.0,0.0,26462.957598882524
t54,0.0,0.0,0.0,23875.183548686626
t55,0.0,0.0,0.0,23214.469064130462
t56,0.0,0.0,0.0,16054.442394500693
t57,0.0,0.0,0.0,15343.414735350001
t58,0.0,0.0,0.0,31447.711715277594
t59,0.0,0.0,0.0,31447.711715277594
t60,0.0,0.0,0.0,31447.711715277594
t61,0.0,0.0,0.0,31447.711715277594
t62,0.0,0.0,0.0,31447.711715277594
t63,0.0,0.0,0.0,31447.711715277594
t64,0.0,0.0,0.0,31447.711715277594
t65,0.0,0.0,0.0,15988.34632831532
t66,0.0,0.0,0.0,15399.3584457693
t67,0.0,0.0,0.0,15897.877789556253
t68,0.0,0.0,0.0,18581.240366791248
t69,0.0,0.0,0.0,25540.987867632983
t70,0.0,0.0,0.0,31447.711715277594
t71,0.0,0.0,0.0,31447.711715277594
t72,0.0,0.0,0.0,31447.711715277594
t73,0.0,0.0,0.0,31447.711715277594
t74,0.0,0.0,0.0,31447.711715277594
t75,0.0,0.0,0.0,31447.711715277594
t76,0.0,0.0,0.0,31447.711715277594
t77,0.0,0.0,0.0,31447.711715277594
t78,0.0,0.0,0.0,31447.711715277594
t79,0.0,0.0,0.0,17529.54536157191
t80,0.0,0.0,0.0,14094.887584020926
t81,0.0,0.0,0.0,17001.981926940076
t82,0.0,0.0,0.0,24903.75304704171
t83,0.0,0.0,0.0,31447.711715277594
t84,0.0,0.0,0.0,30945.805660284204
t85,0.0,0.0,0.0,31447.711715277594
t86,0.0,0.0,0.0,31447.711715277594
t87,0.0,0.0,0.0,31447.711715277594
t88,0.0,0.0,0.0,30150.921657462655
t89,0.0,0.0,0.0,19788.474691833635
t90,0.0,0.0,0.0,9197.813470662908
t91,0.0,0.0,0.0,3610.7506782851447
t92,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,-0.0
t94,0.0,0.0,0.0,-0.0
t95,0.0,0.0,0.0,492.6416353214183
t96,0.0,0.0,0.0,1105.8811537162292
t97,0.0,0.0,0.0,1105.8811537162292
t98,0.0,0.0,0.0,5439.415011070071
t99,0.0,0.0,0.0,6112.128118433425
t100,0.0,0.0,0.0,8263.682412026206
t101,0.0,0.0,0.0,10359.165707550292
t102,0.0,0.0,0.0,10359.165707550292
t103,0.0,0.0,0.0,5987.6600824670395
t104,0.0,0.0,0.0,1166.1434682454956
t105,0.0,0.0,0.0,-0.0
t106,0.0,0.0,0.0,-0.0
t107,0.0,0.0,0.0,1386.6093209203832
t108,0.0,0.0,0.0,5059.385408926881
t109,0.0,0.0,0.0,7250.066263738068
t110,0.0,0.0,0.0,11594.28806451707
t111,0.0,0.0,0.0,14947.962576759772
t112,0.0,0.0,0.0,26213.346346171023
t113,0.0,0.0,0.0,28820.508750681147
t114,0.0,0.0,0.0,31447.711715277594
t115,0.0,0.0,0.0,31447.711715277594
t116,0.0,0.0,0.0,30382.921612614744
t117,0.0,0.0,0.0,31250.058432704445
t118,0.0,0.0,0.0,22311.706406061247
t119,0.0,0.0,0.0,22911.94859033652
t120,0.0,0.0,0.0,19020.49598914187
t121,0.0,0.0,0.0,20583.372505396525
t122,0.0,0.0,0.0,21700.394505992776
t123,0.0,0.0,0.0,18995.321776523917
t124,0.0,0.0,0.0,13951.631536483554
t125,0.0,0.0,0.0,10897.517892672418
t126,0.0,0.0,0.0,8507.835729044566
t127,0.0,0.0,0.0,5006.821663595897
t128,0.0,0.0,0.0,0.0
t129,0.0,0.0,0.0,714.75386097724
t130,0.0,0.0,0.0,7802.855627002842
t131,0.0,0.0,0.0,12466.465007591736
t132,0.0,0.0,0.0,19831.64165530885
t133,0.0,0.0,0.0,25976.341461115502
t134,0.0,0.0,0.0,30776.465001486173
t135,0.0,0.0,0.0,31447.711715277594
t136,0.0,0.0,0.0,28605.703451438516
t137,0.0,0.0,0.0,24574.3752966713
t138,0.0,0.0,0.0,22988.071969722532
t139,0.0,0.0,0.0,19901.37503876783
t140,0.0,0.0,0.0,12263.979554181667
t141,0.0,0.0,0.0,8967.89359105005
t142,0.0,0.0,0.0,7058.991638417097
t143,0.0,0.0,0.0,7058.991638417097
t144,0.0,0.0,0.0,7785.164125069148
t145,0.0,0.0,0.0,8208.842483326529
t146,0.0,0.0,0.0,11185.699460414085
t147,0.0,0.0,0.0,16127.29682454286
t148,0.0,0.0,0.0,20354.46269524928
t149,0.0,0.0,0.0,20901.36412419409
t150,0.0,0.0,0.0,15908.569785121392
t151,0.0,0.0,0.0,9170.970590095536
t152,0.0,0.0,0.0,1712.3020396880993
t153,0.0,0.0,0.0,-0.0
t154,0.0,0.0,0.0,3236.246571003453
t155,0.0,0.0,0.0,10580.556248435596
t156,0.0,0.0,0.0,15936.037381682261
t157,0.0,0.0,0.0,21525.317814357393
t158,0.0,0.0,0.0,24924.755747763513
t159,0.0,0.0,0.0,31447.711715277594
t160,0.0,0.0,0.0,31447.711715277594
t161,0.0,0.0,0.0,26453.83264369296
t162,0.0,0.0,0.0,11138.13417869778
t163,0.0,0.0,0.0,19504.57800920559
t164,0.0,0.0,0.0,27438.513586569024
t165,0.0,0.0,0.0,31447.711715277594
t166,0.0,0.0,0.0,31447.711715277594
t167,0.0,0.0,0.0,31447.711715277594
t168,0.0,0.0,0.0,31447.711715277594
t169,0.0,0.0,0.0,31447.711715277594
t170,0.0,0.0,0.0,19117.381331932294
t171,0.0,0.0,0.0,28767.594570921665
t172,0.0,0.0,0.0,22777.27845038734
t173,0.0,0.0,0.0,31447.711715277594
t174,0.0,0.0,0.0,31447.711715277594
t175,0.0,0.0,0.0,31447.711715277594
t176,0.0,0.0,0.0,30472.393077946515
t177,0.0,0.0,0.0,24134.670634102848
t178,0.0,0.0,0.0,21894.040279109275
t179,0.0,0.0,0.0,22945.700564523675
t180,0.0,0.0,0.0,25084.65327841339
t181,0.0,0.0,0.0,27483.455234514287
t182,0.0,0.0,0.0,29984.203433607305
t183,0.0,0.0,0.0,31447.711715277594
t184,0.0,0.0,0.0,31257.297788100568
t185,0.0,0.0,0.0,31447.711715277594
t186,0.0,0.0,0.0,26378.410206914297
t187,0.0,0.0,0.0,18900.24883618776
t188,0.0,0.0,0.0,11377.785988659327
t189,0.0,0.0,0.0,3634.705414123054
t190,0.0,0.0,0.0,2876.065843573329
t191,0.0,0.0,0.0,-0.0
t192,0.0,0.0,0.0,6326.793231257784
t193,0.0,0.0,0.0,14722.853297984735
t194,0.0,0.0,0.0,19633.09490186033
t195,0.0,0.0,0.0,26045.103102228353
t196,0.0,0.0,0.0,24605.966829365647
t197,0.0,0.0,0.0,31447.711715277594
t198,0.0,0.0,0.0,31447.711715277594
t199,0.0,0.0,0.0,31447.711715277594
t200,0.0,0.0,0.0,28882.94777241033
t201,0.0,0.0,0.0,19203.62984940481
t202,0.0,0.0,0.0,29828.43328875666
t203,0.0,0.0,0.0,29743.9420586127
t204,0.0,0.0,0.0,29095.627168969015
t205,0.0,0.0,0.0,29814.554993600377
t206,0.0,0.0,0.0,30962.822725798047
t207,0.0,0.0,0.0,31447.711715277594
t208,0.0,0.0,0.0,31447.711715277594
t209,0.0,0.0,0.0,31447.711715277594
t210,0.0,0.0,0.0,25299.845761789744
t211,0.0,0.0,0.0,31447.711715277594
t212,0.0,0.0,0.0,29636.51600032511
t213,0.0,0.0,0.0,27512.752253343402
t214,0.0,0.0,0.0,26875.99379316964
t215,0.0,0.0,0.0,29961.811034456943
t216,0.0,0.0,0.0,31447.711715277594
t217,0.0,0.0,0.0,28930.943262605968
t218,0.0,0.0,0.0,26676.727820415566
t219,0.0,0.0,0.0,29791.35226519719
t220,0.0,0.0,0.0,30730.79356274394
t221,0.0,0.0,0.0,31447.711715277594
t222,0.0,0.0,0.0,29087.96442019446
t223,0.0,0.0,0.0,18295.637683907986
t224,0.0,0.0,0.0,6379.404887166018
t225,0.0,0.0,0.0,837.8372925391826
t226,0.0,0.0,0.0,-0.0
t227,0.0,0.0,0.0,812.2081987095993
t228,0.0,0.0,0.0,4709.456513039214
t229,0.0,0.0,0.0,14370.077435806537
t230,0.0,0.0,0.0,29786.23216028626
t231,0.0,0.0,0.0,31447.711715277594
t232,0.0,0.0,0.0,31447.711715277594
t233,0.0,0.0,0.0,31447.711715277594
t234,0.0,0.0,0.0,14193.192281742451
t235,0.0,0.0,0.0,16918.77683078858
t236,0.0,0.0,0.0,20593.184277497592
t237,0.0,0.0,0.0,22390.073284809918
t238,0.0,0.0,0.0,24925.534648826735
t239,0.0,0.0,0.0,29073.667036858802
t240,0.0,0.0,0.0,26873.089514808442
t241,0.0,0.0,0.0,20263.14389291944
t242,0.0,0.0,0.0,23415.483503514
t243,0.0,0.0,0.0,28076.84909101387
t244,0.0,0.0,0.0,30929.065251095715
t245,0.0,0.0,0.0,29075.97831290709
t246,0.0,0.0,0.0,31212.351881119994
t247,0.0,0.0,0.0,28546.05583645685
t248,0.0,0.0,0.0,17665.749218775032
t249,0.0,0.0,0.0,14635.402225593478
t250,0.0,0.0,0.0,16544.49033431307
t251,0.0,0.0,0.0,27664.00874514824
t252,0.0,0.0,0.0,31447.711715277594
t253,0.0,0.0,0.0,27748.72829360896
t254,0.0,0.0,0.0,31447.711715277594
t255,0.0,0.0,0.0,31447.711715277594
t256,0.0,0.0,0.0,31447.711715277594
t257,0.0,0.0,0.0,31447.711715277594
t258,0.0,0.0,0.0,31447.711715277594
t259,0.0,0.0,0.0,31447.711715277594
t260,0.0,0.0,0.0,31447.711715277594
t261,0.0,0.0,0.0,15157.514065779957
t262,0.0,0.0,0.0,24153.13518551398
t263,0.0,0.0,0.0,17952.38786896244
t264,0.0,0.0,0.0,31447.711715277594
t265,0.0,0.0,0.0,31447.711715277594
t266,0.0,0.0,0.0,19401.37850617224
t267,0.0,0.0,0.0,12510.568010431205
t268,0.0,0.0,0.0,21035.446739920502
t269,0.0,0.0,0.0,24121.41611738204
t270,0.0,0.0,0.0,28307.92713747605
t271,0.0,0.0,0.0,28382.259630566765
t272,0.0,0.0,0.0,25393.345063775163
t273,0.0,0.0,0.0,20740.635201092588
t274,0.0,0.0,0.0,12578.099148588402
t275,0.0,0.0,0.0,18285.791658690167
t276,0.0,0.0,0.0,31447.711715277594
t277,0.0,0.0,0.0,27940.063573998334
t278,0.0,0.0,0.0,31447.711715277594
t279,0.0,0.0,0.0,31447.711715277594
t280,0.0,0.0,0.0,31447.711715277594
t281,0.0,0.0,0.0,31447.711715277594
t282,0.0,0.0,0.0,19250.77494316196
t283,0.0,0.0,0.0,26239.486380777224
t284,0.0,0.0,0.0,25105.29448400618
t285,0.0,0.0,0.0,27733.176622743507
t286,0.0,0.0,0.0,28959.588398037045
t287,0.0,0.0,0.0,31447.711715277594
t288,0.0,0.0,0.0,31447.711715277594
t289,0.0,0.0,0.0,31447.711715277594
t290,0.0,0.0,0.0,30412.808145953888
t291,0.0,0.0,0.0,27967.73704567571
t292,0.0,0.0,0.0,25350.777746418044
t293,0.0,0.0,0.0,22849.308017507967
t294,0.0,0.0,0.0,19386.819967404037
t295,0.0,0.0,0.0,15700.405127972985
t296,0.0,0.0,0.0,10680.334762439088
t297,0.0,0.0,0.0,5324.291468722933
t298,0.0,0.0,0.0,2203.6216765805234
t299,0.0,0.0,0.0,0.0
t300,0.0,0.0,0.0,0.0
t301,0.0,0.0,0.0,-0.0
t302,0.0,0.0,0.0,9074.90865910318
t303,0.0,0.0,0.0,14538.524256447434
t304,0.0,0.0,0.0,15468.269204701654
t305,0.0,0.0,0.0,18322.36621368892
t306,0.0,0.0,0.0,17276.597421600483
t307,0.0,0.0,0.0,20187.584000865703
t308,0.0,0.0,0.0,22038.97837887318
t309,0.0,0.0,0.0,17507.056791440562
t310,0.0,0.0,0.0,9469.584750266176
t311,0.0,0.0,0.0,6300.567692406527
t312,0.0,0.0,0.0,-0.0
t313,0.0,0.0,0.0,4823.000258109004
t314,0.0,0.0,0.0,17078.452602130634
t315,0.0,0.0,0.0,14476.692495612024
t316,0.0,0.0,0.0,27876.339260290493
t317,0.0,0.0,0.0,31447.711715277594
t318,0.0,0.0,0.0,31447.711715277594
t319,0.0,0.0,0.0,31447.711715277594
t320,0.0,0.0,0.0,31447.711715277594
t321,0.0,0.0,0.0,31447.711715277594
t322,0.0,0.0,0.0,31447.711715277594
t323,0.0,0.0,0.0,31447.711715277594
t324,0.0,0.0,0.0,31447.711715277594
t325,0.0,0.0,0.0,31447.711715277594
t326,0.0,0.0,0.0,31447.711715277594
t327,0.0,0.0,0.0,29291.60371283143
t328,0.0,0.0,0.0,31447.711715277594
t329,0.0,0.0,0.0,31447.711715277594
t330,0.0,0.0,0.0,31447.711715277594
t331,0.0,0.0,0.0,31447.711715277594
t332,0.0,0.0,0.0,31447.711715277594
t333,0.0,0.0,0.0,20009.93971863548
t334,0.0,0.0,0.0,31447.711715277594
