Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
natural_gas_combined_cycle,1,10000.0,0.0,8202.954426791233,18202.954426791235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv,1,500.0,0.0,3557.4132970736146,4057.413297073614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onshore_wind,1,1000.0,0.0,8072.591367869295,9072.591367869296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery,1,0.0,-0.0,1311.0060835196325,1311.0060835196325,0.0,-0.0,3088.6931523175735,3088.6931523175735,0.0,0.0,0.0,0.0
Total,n/a,11500.0,0.0,21143.965175253776,32643.965175253776,0.0,0.0,3088.6931523175735,3088.6931523175735,0.0,0.0,0.0,0.0
