Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,1.1087866214407195e8,22227.117129613544,0.569456733839428
solar_pv,1,815430.1552197799,500.0,0.18617126831502184
onshore_wind,1,6.95561590861651e6,2075.215527486064,0.3826205376625119
battery,1,30172.372423332043,611.4807725763426,0.0
