Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,4.749662098098896e7,16304.812395973177,0.3325391648050519
solar_pv,1,1.9980196903760318e7,13575.301092169379,0.16801427680466746
onshore_wind,1,5.083021562645952e7,17239.61974149808,0.3365814395807306
battery,1,1.5962536106143766e6,2374.29222188585,0.0
