Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
Zone,1,1,1,1,0
AnnualSum,7657.52028301466,0.0,0.0,0.0,7657.52028301466
t1,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,0.0,0.0
t7,0.14863909774436168,0.0,0.0,0.0,0.14863909774436168
t8,0.13429323308270646,0.0,0.0,0.0,0.13429323308270646
t9,8.292945648490551,0.0,0.0,0.0,8.292945648490551
t10,16.136963363564572,0.0,0.0,0.0,16.136963363564572
t11,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0,0.0
t13,1.0700091548919204,0.0,0.0,0.0,1.0700091548919204
t14,0.0,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,0.0,0.0
t17,3.401138933270076,0.0,0.0,0.0,3.401138933270076
t18,0.0,0.0,0.0,0.0,0.0
t19,0.0,0.0,0.0,0.0,0.0
t20,0.0,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,0.0,0.0
t29,0.0,0.0,0.0,0.0,0.0
t30,0.20482706766917236,0.0,0.0,0.0,0.20482706766917236
t31,0.30763909774436193,0.0,0.0,0.0,0.30763909774436193
t32,0.2522481203007514,0.0,0.0,0.0,0.2522481203007514
t33,0.3092330827067675,0.0,0.0,0.0,0.3092330827067675
t34,0.31640601503759225,0.0,0.0,0.0,0.31640601503759225
t35,0.2323233082706775,0.0,0.0,0.0,0.2323233082706775
