Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,1.1342942012064008e8,21572.004790541796,0.6002485196178827
solar_pv,1,815430.1552197799,500.0,0.18617126831502184
onshore_wind,1,4.40808481108917e6,1314.6559231584076,0.38276633436848245
battery,1,47953.82047263671,14262.0,0.0
