Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,8.369262981185228e7,18202.954426791235,0.5248572814535871
solar_pv,1,6.563120727741735e6,4057.413297073614,0.18465328525641436
onshore_wind,1,2.923931664176371e7,9072.591367869296,0.367901672092157
battery,1,846451.1532313196,1311.0060835196325,0.0
