Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,1.940879391810971e7,11759.109457851735,0.188416967459819
solar_pv,1,3.1818843411029678e7,26425.218065217516,0.13745536750748505
onshore_wind,1,7.470115319611308e7,28838.762695221325,0.2956967673609348
battery,1,4.173170097099616e7,16831.541194856072,0.0
