Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,24.948237389844344,0.0,0.0,0.0
t2,24.948237389844344,0.0,0.0,0.0
t3,24.948237389844344,0.0,0.0,0.0
t4,24.948237389844344,0.0,0.0,0.0
t5,24.948237389844344,0.0,0.0,0.0
t6,24.948237389844344,0.0,0.0,0.0
t7,43.68354212098478,0.0,0.0,0.0
t8,43.68354212098478,0.0,0.0,0.0
t9,43.68354212098477,0.0,0.0,0.0
t10,43.68354212098477,0.0,0.0,0.0
t11,43.68354212098477,0.0,0.0,0.0
t12,44.509876697006,0.0,0.0,0.0
t13,44.509876697006,0.0,0.0,0.0
t14,44.509876697006,0.0,0.0,0.0
t15,44.509876697006,0.0,0.0,0.0
t16,44.509876697006,0.0,0.0,0.0
t17,44.509876697006,0.0,0.0,0.0
t18,44.509876697006,0.0,0.0,0.0
t19,34.62902874168079,0.0,0.0,0.0
t20,34.62902874168079,0.0,0.0,0.0
t21,34.62902874168079,0.0,0.0,0.0
t22,34.62902874168079,0.0,0.0,0.0
t23,34.62902874168079,0.0,0.0,0.0
t24,34.62902874168079,0.0,0.0,0.0
t25,34.62902874168079,0.0,0.0,0.0
t26,26.673812015625757,0.0,0.0,0.0
t27,26.673812015625757,0.0,0.0,0.0
t28,26.673812015625757,0.0,0.0,0.0
t29,26.673812015625757,0.0,0.0,0.0
t30,26.673812015625757,0.0,0.0,0.0
t31,26.673812015625757,0.0,0.0,0.0
t32,26.673812015625757,0.0,0.0,0.0
t33,26.673812015625757,0.0,0.0,0.0
t34,26.673812015625757,0.0,0.0,0.0
t35,26.673812015625757,0.0,0.0,0.0
t36,26.673812015625757,0.0,0.0,0.0
t37,26.673812015625757,0.0,0.0,0.0
t38,26.673812015625757,0.0,0.0,0.0
t39,26.673812015625757,0.0,0.0,0.0
t40,26.673812015625757,0.0,0.0,0.0
t41,41.112344574948764,0.0,0.0,0.0
t42,41.112344574948764,0.0,0.0,0.0
t43,41.112344574948764,0.0,0.0,0.0
t44,41.112344574948764,0.0,0.0,0.0
t45,41.112344574948764,0.0,0.0,0.0
t46,41.112344574948764,0.0,0.0,0.0
t47,41.112344574948764,0.0,0.0,0.0
t48,41.112344574948764,0.0,0.0,0.0
t49,41.112344574948764,0.0,0.0,0.0
t50,41.112344574948764,0.0,0.0,0.0
t51,41.112344574948764,0.0,0.0,0.0
t52,41.112344574948764,0.0,0.0,0.0
t53,41.112344574948764,0.0,0.0,0.0
t54,41.112344574948764,0.0,0.0,0.0
t55,44.63614275799633,0.0,0.0,0.0
t56,44.63614275799633,0.0,0.0,0.0
t57,44.63614275799633,0.0,0.0,0.0
t58,39.835222547903214,0.0,0.0,0.0
t59,39.835222547903214,0.0,0.0,0.0
t60,39.835222547903214,0.0,0.0,0.0
t61,39.835222547903214,0.0,0.0,0.0
t62,39.835222547903214,0.0,0.0,0.0
t63,39.835222547903214,0.0,0.0,0.0
t64,39.835222547903214,0.0,0.0,0.0
t65,39.835222547903214,0.0,0.0,0.0
t66,39.835222547903214,0.0,0.0,0.0
t67,39.835222547903214,0.0,0.0,0.0
t68,39.835222547903214,0.0,0.0,0.0
t69,39.835222547903214,0.0,0.0,0.0
t70,39.835222547903214,0.0,0.0,0.0
t71,39.835222547903214,0.0,0.0,0.0
t72,39.835222547903214,0.0,0.0,0.0
t73,39.835222547903214,0.0,0.0,0.0
t74,39.835222547903214,0.0,0.0,0.0
t75,39.835222547903214,0.0,0.0,0.0
t76,39.835222547903214,0.0,0.0,0.0
t77,39.835222547903214,0.0,0.0,0.0
t78,39.835222547903214,0.0,0.0,0.0
t79,69.00419696119671,0.0,0.0,0.0
t80,69.00419696119671,0.0,0.0,0.0
t81,69.00419696119671,0.0,0.0,0.0
t82,69.00419696119671,0.0,0.0,0.0
t83,69.00419696119671,0.0,0.0,0.0
t84,69.00419696119671,0.0,0.0,0.0
t85,69.00419696119671,0.0,0.0,0.0
t86,69.00419696119671,0.0,0.0,0.0
t87,69.00419696119671,0.0,0.0,0.0
t88,69.00419696119671,0.0,0.0,0.0
t89,69.00419696119671,0.0,0.0,0.0
t90,69.00419696119671,0.0,0.0,0.0
t91,69.00419696119671,0.0,0.0,0.0
