Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
Zone,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,999304.8884166797,999304.8884166797
t1,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,430.8361660572615,430.8361660572615
t3,0.0,0.0,0.0,1110.5469544524221,1110.5469544524221
t4,0.0,0.0,0.0,1260.2449467240629,1260.2449467240629
t5,0.0,0.0,0.0,43.95857002762993,43.95857002762993
t6,0.0,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,0.0,0.0
t17,0.0,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,0.0,0.0
t19,0.0,0.0,0.0,0.0,0.0
t20,0.0,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,1310.9707300180985,1310.9707300180985
t29,0.0,0.0,0.0,1310.9707300180985,1310.9707300180985
t30,0.0,0.0,0.0,1044.5314307856115,1044.5314307856115
t31,0.0,0.0,0.0,0.0,0.0
t32,0.0,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,214.4703525086058,214.4703525086058
t36,0.0,0.0,0.0,781.0060681589003,781.0060681589003
t37,0.0,0.0,0.0,873.9199372354544,873.9199372354544
t38,0.0,0.0,0.0,785.0310036495074,785.0310036495074
t39,0.0,0.0,0.0,578.009422647197,578.009422647197
t40,0.0,0.0,0.0,0.0,0.0
