Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
natural_gas_combined_cycle,1,18203.157535723287,2502.4460003961585,0.0,15700.711535327127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv,1,4059.5376871786507,0.0,8802.994310175236,12862.531997353888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onshore_wind,1,9071.655544123863,0.0,8093.152992212948,17164.808536336815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery,1,1310.9707300180985,0.0,1959.5203043697556,3270.491034387854,3083.5471256077085,0.0,3013.8074966379554,6097.354622245664,0.0,0.0,0.0,0.0
Total,n/a,32645.3214970439,2502.4460003961585,18855.66760675794,48998.54310340568,3083.5471256077085,0.0,3013.8074966379554,6097.354622245664,0.0,0.0,0.0,0.0
