Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,4.80933542874875e7,15700.711535327127,0.34967261990483167
solar_pv,1,2.1529821371193253e7,12862.531997353888,0.19107763278388468
onshore_wind,1,4.928059115902656e7,17164.808536336815,0.32774255816799713
battery,1,4.884502768299297e6,3270.491034387854,0.0
