BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t485,9908.20573475191,1227.1426498179728,-2043.3483845698813,0.0,0.0,0.0,0.0,0.0,0.0,-9092.0
t486,8268.925972382563,2161.2825310026456,-1109.2085033852084,0.0,0.0,0.0,0.0,0.0,0.0,-9321.0
t487,11375.211184118709,837.1399251345723,-2433.3511092532817,0.0,0.0,0.0,0.0,0.0,0.0,-9779.0
t488,7241.861330364186,3167.314852011834,-103.17618237602045,0.0,0.0,0.0,0.0,0.0,0.0,-10306.0
t489,13530.225826639446,422.1326038742028,-2848.358430513651,0.0,0.0,0.0,0.0,0.0,0.0,-11104.0
t490,13209.118577748275,908.1862283197905,-2362.3048060680635,0.0,0.0,0.0,0.0,0.0,0.0,-11755.0
t491,12302.068578250633,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-12030.0
t492,12353.068578250635,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-12081.0
t493,12050.316869073391,1587.0870826572313,-1683.4039517306226,0.0,0.0,0.0,0.0,0.0,0.0,-11954.0
t494,10692.85716923515,2151.8169325763515,-1118.6741018115024,0.0,0.0,0.0,0.0,0.0,0.0,-11726.0
t495,12422.792139958754,1189.3494472145496,-2081.1415871733043,0.0,0.0,0.0,0.0,0.0,0.0,-11531.0
t496,12352.238595121646,1170.1262196331038,-2100.36481475475,0.0,0.0,0.0,0.0,0.0,0.0,-11422.0
t497,10270.239134721769,2286.125949833042,-984.365084554812,0.0,0.0,0.0,0.0,0.0,0.0,-11572.0
t498,11773.006184334488,1680.7424250266833,-1589.7486093611706,0.0,0.0,0.0,0.0,0.0,0.0,-11864.0
t499,13742.485353038343,888.002840674756,-2382.488193713098,0.0,0.0,0.0,0.0,0.0,0.0,-12248.0
t500,9980.508965612144,3270.491034387854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13251.0
t501,12043.432946803337,1491.9980412616458,-464.4309880649854,0.0,0.0,0.0,0.0,0.0,0.0,-13071.0
t502,14653.302257791447,393.0943882982036,-2877.3966460896504,0.0,0.0,0.0,0.0,0.0,0.0,-12169.0
t503,14286.491034387855,0.0,-3270.491034387854,0.0,0.0,0.0,0.0,0.0,0.0,-11016.0
