BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t51,10502.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10502.0
t52,10524.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10524.0
t53,10901.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10901.0
t54,12021.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12021.0
t55,14003.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14003.0
t56,13512.402421838298,1600.5975781617021,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15113.0
t57,15301.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15301.0
t58,15406.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15406.0
t59,15544.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15544.0
t60,15570.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15570.0
t61,15507.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15507.0
t62,15485.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15485.0
t63,15426.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15426.0
t64,15639.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15639.0
t65,16860.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16860.0
t66,18195.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18195.0
t67,18230.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18230.0
t68,17924.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17924.0
t69,17341.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17341.0
t70,16318.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16318.000000000002
t71,14952.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14952.0
t72,13756.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13756.0
t73,13012.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13012.0
t74,12621.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12621.0
t75,12422.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12422.0
t76,12444.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12444.0
t77,12784.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12784.0
t78,13840.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13840.0
t79,15761.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15761.0
t80,16807.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16807.0
t81,16828.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16828.0
t82,16783.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16783.0
t83,16745.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16745.0
t84,16581.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16581.0
t85,23445.491192589743,0.0,-7101.491192589739,0.0,0.0,0.0,0.0,0.0,0.0,-16344.000000000002
t86,16204.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16204.0
t87,18883.872806331678,0.0,-2807.8728063316767,0.0,0.0,0.0,0.0,0.0,0.0,-16076.0
t88,14019.456653580653,2222.54334641935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16242.0
t89,7576.844539815524,9801.155460184471,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17378.0
t90,8500.844539815527,9801.155460184471,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18302.0
t91,10634.264245858436,7525.735754141564,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18160.0
t92,12419.743564423052,5317.25643557695,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17737.0
t93,17058.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17058.0
t94,14987.554825254367,948.4451747456366,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15936.0
t95,16995.523551818555,0.0,-2489.5235518185536,0.0,0.0,0.0,0.0,0.0,0.0,-14506.0
t96,15387.330248519564,0.0,-2205.330248519564,0.0,0.0,0.0,0.0,0.0,0.0,-13182.0
t97,12062.109442388104,273.89055761189593,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12336.0
t98,18900.757231182677,0.0,-7015.757231182678,0.0,0.0,0.0,0.0,0.0,0.0,-11885.0
t99,13421.433751049128,0.0,-1765.4337510491257,0.0,0.0,0.0,0.0,0.0,0.0,-11656.0
t100,15455.540679375736,0.0,-3840.540679375735,0.0,0.0,0.0,0.0,0.0,0.0,-11615.0
t101,15776.63947124194,0.0,-3863.6394712419396,0.0,0.0,0.0,0.0,0.0,0.0,-11913.0
t102,13055.93207035571,0.0,-165.93207035570856,0.0,0.0,0.0,0.0,0.0,0.0,-12890.0
t103,8789.502916428239,5957.497083571761,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14747.0
t104,9787.899109188063,6047.100890811938,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15835.0
t105,14729.12304599436,1221.8769540056417,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15951.0
t106,19533.709101712047,0.0,-3512.709101712045,0.0,0.0,0.0,0.0,0.0,0.0,-16021.0
t107,15949.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15949.0
t108,25527.15546018447,0.0,-9801.155460184471,0.0,0.0,0.0,0.0,0.0,0.0,-15726.0
t109,18783.65351357431,0.0,-3252.653513574307,0.0,0.0,0.0,0.0,0.0,0.0,-15531.0
t110,17122.481232598224,0.0,-1667.4812325982202,0.0,0.0,0.0,0.0,0.0,0.0,-15455.0
t111,15333.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15333.0
t112,25233.155460184473,0.0,-9801.155460184471,0.0,0.0,0.0,0.0,0.0,0.0,-15432.0
t113,16412.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16412.0
t114,17485.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17485.0
t115,24883.752525288935,0.0,-7461.752525288936,0.0,0.0,0.0,0.0,0.0,0.0,-17422.0
t116,16960.198527402114,65.8014725978866,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17026.0
t117,17654.75539791843,0.0,-1264.7553979184281,0.0,0.0,0.0,0.0,0.0,0.0,-16390.0
t118,5538.844539815528,9801.155460184471,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15340.0
t119,13927.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13927.0
t120,6970.894883743589,5737.105116256411,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12708.0
t121,12531.176389495113,0.0,-622.1763894951123,0.0,0.0,0.0,0.0,0.0,0.0,-11909.0
t122,11476.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11476.0
t123,8156.280131154947,3097.7198688450576,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11254.0
t124,5287.74862434871,5911.25137565129,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11199.0
t125,8025.067599966295,3446.9324000337006,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11472.0
t126,10092.75238173192,2349.247618268084,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12442.0
t127,11156.751694781853,3108.2483052181447,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14265.0
t128,10621.762913586674,4736.237086413326,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15358.0
t129,19414.64600439815,0.0,-3930.6460043981474,0.0,0.0,0.0,0.0,0.0,0.0,-15484.0
t130,25301.155460184473,0.0,-9801.155460184471,0.0,0.0,0.0,0.0,0.0,0.0,-15500.0
t131,25233.155460184473,0.0,-9801.155460184471,0.0,0.0,0.0,0.0,0.0,0.0,-15432.0
t132,15203.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15203.0
t133,24753.155460184465,0.0,-9801.155460184471,0.0,0.0,0.0,0.0,0.0,0.0,-14952.0
t134,24621.155460184473,0.0,-9801.155460184471,0.0,0.0,0.0,0.0,0.0,0.0,-14820.0
t135,15974.58179428011,0.0,-1360.5817942801082,0.0,0.0,0.0,0.0,0.0,0.0,-14614.0
t136,12145.866777295936,2539.1332227040666,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14685.0
t137,11207.996298277987,4333.00370172202,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15541.0
t138,15231.55968939303,1130.440310606966,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16361.999999999998
t139,13067.505122033352,3032.49487796665,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16100.000000000002
t140,6969.451405693893,8665.548594306107,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15635.0
t141,11287.710062576445,3729.2899374235517,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15017.0
t142,11809.56892322808,2402.4310767719194,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14212.0
t143,14420.009036001742,0.0,-1304.0090360017443,0.0,0.0,0.0,0.0,0.0,0.0,-13116.0
t144,14737.406360888961,0.0,-2747.40636088896,0.0,0.0,0.0,0.0,0.0,0.0,-11990.0
t145,13140.030782766076,0.0,-2021.0307827660765,0.0,0.0,0.0,0.0,0.0,0.0,-11119.0
t146,16098.121708210698,0.0,-5462.1217082107,0.0,0.0,0.0,0.0,0.0,0.0,-10636.0
t147,18520.448019823874,0.0,-8147.448019823873,0.0,0.0,0.0,0.0,0.0,0.0,-10373.0
t148,17370.109627436213,0.0,-7102.109627436212,0.0,0.0,0.0,0.0,0.0,0.0,-10268.0
t149,12307.958703463968,0.0,-1937.958703463968,0.0,0.0,0.0,0.0,0.0,0.0,-10370.0
t150,4115.027087041862,6649.972912958137,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10765.0
t151,3035.629331210809,8442.370668789192,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11478.0
t152,3235.4120874689247,8994.587912531075,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12230.0
t153,12604.740633286583,396.25936671341043,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13001.0
t154,14375.601862125859,0.0,-909.601862125859,0.0,0.0,0.0,0.0,0.0,0.0,-13466.0
t155,13597.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13597.0
t156,13488.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13488.0
t157,13240.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13240.0
t158,12960.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12960.0
t159,12764.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12764.0
t160,12899.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12899.0
t161,13844.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13844.0
t162,14791.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14791.0
t163,14618.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14618.0
t164,14149.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14149.0
t165,13704.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13704.0
t166,13063.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13063.0
t167,12224.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12224.0
t168,11302.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11302.0
t169,10649.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10649.0
t170,10252.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10252.0
t171,10037.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10037.0
t172,9970.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9970.0
t173,10053.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10053.0
t174,10370.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10370.0
t175,10819.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10819.0
t176,11392.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11392.0
t177,12141.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12141.0
t178,12655.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12655.0
t179,12846.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12846.0
t180,20827.943290723757,0.0,-7954.943290723754,0.0,0.0,0.0,0.0,0.0,0.0,-12873.0
t181,12731.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12731.0
t182,12486.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12486.0
t183,12264.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12264.0
t184,12244.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12244.0
t185,12680.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12680.0
t186,13684.517565702992,213.4824342970134,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13898.0
t187,12491.059962585436,2146.940037414565,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14638.0
t188,9382.874460049658,4944.125539950341,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14327.0
t189,9324.141579720816,4547.858420279183,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13872.0
t190,13154.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13154.0
t191,12257.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12257.0
t192,21182.155460184473,0.0,-9801.155460184471,0.0,0.0,0.0,0.0,0.0,0.0,-11381.0
t193,10794.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10794.0
t194,10450.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10450.0
t195,10252.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10252.0
t196,10285.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10285.0
t197,10562.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10562.0
t198,11320.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11320.0
t199,12433.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12433.0
t200,13291.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13291.0
t201,13975.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13975.0
t202,18605.16026753421,0.0,-4202.160267534209,0.0,0.0,0.0,0.0,0.0,0.0,-14403.0
t203,14593.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14593.0
t204,14543.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14543.0
t205,14308.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14308.0
t206,14052.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14052.0
t207,13847.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13847.0
t208,13787.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13787.0
t209,14205.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14205.0
t210,15445.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15445.0
t211,16093.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16093.0
t212,15698.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15698.0
t213,15093.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15093.0
t214,14165.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14165.0
t215,12979.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12979.0
t216,11904.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11904.0
t217,11216.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11216.0
t218,10863.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10863.0
t219,10728.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10728.0
t220,10785.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10785.0
t221,11135.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11135.0
t222,10715.226476178048,1429.7735238219573,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12145.0
t223,3921.84453981553,9801.155460184471,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13723.0
t224,4831.844539815525,9801.155460184471,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14633.0
t225,12044.794847059997,2872.2051529400082,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14917.0
t226,18710.760864836226,0.0,-3808.760864836225,0.0,0.0,0.0,0.0,0.0,0.0,-14902.0
t227,23379.758539794806,0.0,-8513.758539794808,0.0,0.0,0.0,0.0,0.0,0.0,-14866.0
t228,14718.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14718.0
t229,14490.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14490.0
t230,14376.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14376.0
t231,14274.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14274.0
t232,14279.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14279.0
t233,14699.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14699.0
t234,15815.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15815.0
t235,16235.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16235.0
t236,15779.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15779.0
t237,15073.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15073.0
t238,14056.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14056.0
t239,12751.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12751.0
t240,11593.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11593.0
t241,10805.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10805.0
t242,20158.15546018447,0.0,-9801.155460184471,0.0,0.0,0.0,0.0,0.0,0.0,-10357.0
t243,10162.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10162.0
t244,10131.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10131.0
t245,10426.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10426.0
t246,11363.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11363.0
t247,12864.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12864.0
t248,7129.782478487911,6709.2175215120915,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13839.0
t249,14148.999999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14149.0
t250,14179.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14179.0
t251,14225.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14225.0
t252,14149.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14149.0
t253,13945.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13945.0
t254,13805.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13805.0
t255,13593.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13593.0
t256,13464.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13464.0
t257,13731.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13731.0
t258,14761.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14761.0
t259,15384.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15384.0
t260,15018.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15018.0
t261,14435.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14435.0
t262,13519.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13519.0
t263,12282.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12282.0
t264,11157.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11157.0
t265,10384.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10384.0
t266,9952.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9952.0
t267,17567.767035584995,0.0,-7844.767035584993,0.0,0.0,0.0,0.0,0.0,0.0,-9723.0
t268,9697.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9697.0
t269,9954.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9954.0
t270,10880.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10880.0
t271,12433.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12433.0
t272,13438.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13438.0
t273,13878.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13878.0
t274,14112.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14112.0
t275,14192.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14192.0
t276,14183.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14183.0
t277,14044.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14044.0
