Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,1.3221815411561316e7,11157.279964595189,0.1352784606681533
solar_pv,1,3.471437383573545e7,33472.09802837693,0.11839198308037358
onshore_wind,1,7.180562277140735e7,34868.462174288616,0.23508317802699324
battery,1,7.6388714922042275e6,9801.155460184471,0.0
