Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,0.0,0.0,0.0,-19.34289862825215
t2,0.0,0.0,0.0,-19.34289862825215
t3,0.0,0.0,0.0,-19.34289862825215
t4,0.0,0.0,0.0,-19.34289862825215
t5,0.0,0.0,0.0,-103.39945639539194
t6,0.0,0.0,0.0,-103.39945639539194
t7,0.0,0.0,0.0,-103.39945639539194
t8,0.0,0.0,0.0,-103.39945639539194
t9,0.0,0.0,0.0,-103.39945639539194
t10,0.0,0.0,0.0,-103.39945639539194
t11,0.0,0.0,0.0,-103.39945639539194
t12,0.0,0.0,0.0,-103.39945639539194
t13,0.0,0.0,0.0,-103.39945639539194
t14,0.0,0.0,0.0,-103.39945639539194
t15,0.0,0.0,0.0,-103.39945639539194
t16,0.0,0.0,0.0,-103.39945639539194
t17,0.0,0.0,0.0,-103.39945639539194
t18,0.0,0.0,0.0,-103.39945639539194
t19,0.0,0.0,0.0,-103.39945639539194
t20,0.0,0.0,0.0,-103.39945639539194
t21,0.0,0.0,0.0,-103.39945639539194
t22,0.0,0.0,0.0,-103.39945639539194
t23,0.0,0.0,0.0,-103.39945639539194
t24,0.0,0.0,0.0,-103.39945639539194
t25,0.0,0.0,0.0,-103.39945639539194
t26,0.0,0.0,0.0,-103.39945639539194
t27,0.0,0.0,0.0,42.37785444238724
t28,0.0,0.0,0.0,42.37785444238724
t29,0.0,0.0,0.0,42.37785444238724
t30,0.0,0.0,0.0,42.37785444238724
t31,0.0,0.0,0.0,-103.39945639539194
t32,0.0,0.0,0.0,-103.39945639539194
t33,0.0,0.0,0.0,-103.39945639539194
t34,0.0,0.0,0.0,-103.39945639539194
t35,0.0,0.0,0.0,-34.95188163163914
t36,0.0,0.0,0.0,-34.95188163163914
t37,0.0,0.0,0.0,-34.95188163163914
t38,0.0,0.0,0.0,-34.95188163163914
t39,0.0,0.0,0.0,-34.95188163163915
t40,0.0,0.0,0.0,-103.39945639539194
t41,0.0,0.0,0.0,-103.39945639539194
t42,0.0,0.0,0.0,-103.39945639539194
t43,0.0,0.0,0.0,-103.39945639539194
t44,0.0,0.0,0.0,-103.39945639539194
t45,0.0,0.0,0.0,-103.39945639539194
t46,0.0,0.0,0.0,-103.39945639539194
t47,0.0,0.0,0.0,-103.39945639539194
t48,0.0,0.0,0.0,-103.39945639539194
t49,0.0,0.0,0.0,-103.39945639539194
