Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
natural_gas_combined_cycle,1,10000.0,0.0,8383.156161253766,18383.156161253766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv,1,500.0,0.0,3643.0548777666622,4143.054877766663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onshore_wind,1,1000.0,0.0,8034.981957024593,9034.981957024593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery,1,0.0,-0.0,1137.546198618563,1137.546198618563,0.0,-0.0,2133.316727731206,2133.316727731206,0.0,0.0,0.0,0.0
Total,n/a,11500.0,0.0,21198.739194663583,32698.739194663583,0.0,0.0,2133.316727731206,2133.316727731206,0.0,0.0,0.0,0.0
