Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,8.362892088295142e7,18383.156161253766,0.5193167257215667
solar_pv,1,6.681411752276396e6,4143.054877766663,0.18409561520758724
onshore_wind,1,2.912102561722906e7,9034.981957024593,0.3679385314377768
battery,1,495388.4096010157,1137.546198618563,0.0
