Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
Zone,1,1,1,1,0
AnnualSum,8.362892088295142e7,6.681411752276397e6,2.912102561722906e7,495388.4096010156,1.1992674666205789e8
t1,2872.995831946457,0.0,8038.577421327293,250.42674672625287,11162.000000000004
t2,2866.9358319464573,0.0,7930.143416781396,0.0,10797.079248727852
t3,2862.425831946457,0.0,8162.421373644323,0.0,11024.84720559078
t4,2860.1558319464575,0.0,8087.692694548458,0.0,10947.848526494916
t5,3001.1865760945816,0.0,6841.813423905419,0.0,9843.0
t6,4316.570624505926,0.0,5700.429375494073,0.0,10017.0
t7,5355.908792775019,0.0,5034.091207224982,0.0,10390.0
t8,5240.514434582382,0.0,5486.485565417619,0.0,10727.0
t9,6735.377757653454,737.0494627546892,3825.5727795918565,0.0,11298.0
t10,9668.68483551929,1777.370542561898,67.4983173299904,345.4463045888221,11859.0
t11,9791.65986604566,2381.4279437402774,22.912190214060857,0.0,12196.0
t12,9615.184495300415,2686.3567827439033,19.45872195568148,0.0,12321.0
t13,9768.773935997513,2572.008468117544,40.21759588494271,0.0,12380.999999999998
t14,9731.065243446043,2469.2607071489306,69.67404940502541,0.0,12269.999999999998
t15,9160.924804922399,2076.9134102244275,911.1617848531731,0.0,12149.0
t16,9023.955754867668,1371.765470028542,1823.2787751037883,0.0,12218.999999999998
t17,10724.107096233422,265.9841231526197,1282.3625819953972,1137.546198618563,13410.000000000002
t18,9415.96138310414,0.0,5123.038616895859,0.0,14539.0
t19,5906.6821427789155,0.0,8547.317857221085,0.0,14454.0
t20,5669.1500366738965,0.0,8342.849963326104,0.0,14012.0
t21,4880.1724602796085,0.0,8613.827539720392,0.0,13494.0
t22,4376.645814000506,0.0,8395.354185999495,0.0,12772.0
t23,4201.521635214213,0.0,7675.478364785788,0.0,11877.0
t24,4860.578258790715,0.0,6013.421741209285,0.0,10874.0
t25,5259.492613944665,0.0,4765.507386055335,0.0,10025.0
t26,3654.504457097074,0.0,5856.495542902925,0.0,9511.0
t27,3035.37268902371,0.0,5748.968424670966,479.65888630532413,9264.0
t28,3034.8126890237095,0.0,7310.733509594855,0.0,10345.546198618564
t29,3036.832689023709,0.0,6984.702048750172,0.0,10021.534737773882
t30,3041.972689023709,0.0,7451.768904726463,0.0,10493.741593750172
t31,5132.670947301175,0.0,5300.162806486569,263.1662462122548,10696.0
t32,5800.743361161772,0.0,4390.7104402196655,1137.546198618563,11329.000000000002
t33,5767.375361161772,662.888780442666,5112.7969137136715,561.9389446818914,12105.000000000002
t34,4779.5580677272565,1416.0961572206452,6703.345775052097,0.0,12899.0
t35,3064.6431390596213,2051.6407754700513,8396.449542037053,0.0,13512.733456566726
t36,3067.0331390596216,2342.483227889271,8912.520944220812,0.0,14322.037311169704
t37,3066.8131390596213,2366.9272516680944,8959.512797912477,0.0,14393.253188640192
t38,3065.933139059621,2243.049910822871,8905.104886470777,0.0,14214.08793635327
t39,3065.5031390596214,1937.706766331468,8954.500732021637,0.0,13957.710637412727
t40,3415.773920905318,1322.8774224708952,8596.923720927536,438.42493569624895,13773.999999999998
t41,5962.860945465495,415.54840423999616,8687.59065029451,0.0,15066.000000000002
t42,9170.38428340842,0.0,7203.615716591578,0.0,16374.0
t43,9678.391172332264,0.0,6551.608827667737,0.0,16230.0
t44,9790.406879128419,0.0,4910.046922253018,1137.546198618563,15838.000000000002
t45,7740.371422423366,0.0,7456.628577576633,0.0,15197.0
