Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,8.369262981185225e7,18202.954426791235,0.5248572814535869
solar_pv,1,6.54340855436295e6,4057.413297073614,0.1840986836080627
onshore_wind,1,2.925902881514249e7,9072.591367869294,0.36814969914543866
battery,1,846451.153231319,1311.006083519632,0.0
