Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,4.809335428748751e7,15700.711535327135,0.3496726199048315
solar_pv,1,2.152982137119323e7,12862.531997353872,0.19107763278388473
onshore_wind,1,4.928059115902654e7,17164.80853633681,0.327742558167997
battery,1,4.884502768299289e6,3270.4910343878546,0.0
