Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
natural_gas_combined_cycle,1,18202.954426791235,2502.2428914640996,0.0,15700.711535327135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv,1,4057.413297073614,0.0,8805.118700280256,12862.531997353872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onshore_wind,1,9072.591367869296,0.0,8092.217168467515,17164.80853633681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery,1,1311.0060835196325,0.0,1959.484950868222,3270.4910343878546,3088.6931523175735,0.0,3008.661469928068,6097.354622245641,0.0,0.0,0.0,0.0
Total,n/a,32643.965175253776,2502.2428914640996,18856.820819615994,48998.54310340568,3088.6931523175735,0.0,3008.661469928068,6097.354622245641,0.0,0.0,0.0,0.0
