Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,0.0,0.0,0.0,6058.288909029093
t2,0.0,0.0,0.0,6058.288909029093
t3,0.0,0.0,0.0,6058.288909029093
t4,0.0,0.0,0.0,6058.288909029093
t5,0.0,0.0,0.0,6058.288909029093
t6,0.0,0.0,0.0,6058.288909029093
t7,0.0,0.0,0.0,5776.0037243914885
t8,0.0,0.0,0.0,6058.288909029093
t9,0.0,0.0,0.0,6058.288909029093
t10,0.0,0.0,0.0,3487.453724076094
t11,0.0,0.0,0.0,3487.453724076094
t12,0.0,0.0,0.0,3487.453724076094
t13,0.0,0.0,0.0,3487.453724076094
t14,0.0,0.0,0.0,3487.453724076094
t15,0.0,0.0,0.0,3487.453724076094
t16,0.0,0.0,0.0,3487.453724076094
t17,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,-0.0
t19,0.0,0.0,0.0,2399.0141737418603
t20,0.0,0.0,0.0,4776.375424557853
t21,0.0,0.0,0.0,6058.288909029093
t22,0.0,0.0,0.0,2570.8351849529986
t23,0.0,0.0,0.0,5522.616017011005
t24,0.0,0.0,0.0,4831.769286236641
t25,0.0,0.0,0.0,4161.484628016757
t26,0.0,0.0,0.0,6058.288909029093
t27,0.0,0.0,0.0,3106.508076971086
t28,0.0,0.0,0.0,6058.288909029093
t29,0.0,0.0,0.0,6058.288909029093
t30,0.0,0.0,0.0,6058.288909029093
t31,0.0,0.0,0.0,5331.839069205463
t32,0.0,0.0,0.0,2712.3780927840503
t33,0.0,0.0,0.0,2802.0408249291327
t34,0.0,0.0,0.0,3106.508076971086
t35,0.0,0.0,0.0,6058.288909029093
t36,0.0,0.0,0.0,6058.288909029093
t37,0.0,0.0,0.0,6058.288909029093
t38,0.0,0.0,0.0,6058.288909029093
t39,0.0,0.0,0.0,6058.288909029093
t40,0.0,0.0,0.0,6058.288909029093
t41,0.0,0.0,0.0,6058.288909029093
t42,0.0,0.0,0.0,5394.711069145206
t43,0.0,0.0,0.0,3487.453724076094
t44,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,320.2970000874045
t46,0.0,0.0,0.0,2680.6814511840275
t47,0.0,0.0,0.0,3701.8348116885777
t48,0.0,0.0,0.0,6058.288909029093
t49,0.0,0.0,0.0,5073.278882832477
t50,0.0,0.0,0.0,6058.288909029093
t51,0.0,0.0,0.0,4236.4961546032255
t52,0.0,0.0,0.0,4728.246887956443
t53,0.0,0.0,0.0,5290.944170552906
t54,0.0,0.0,0.0,6058.288909029093
t55,0.0,0.0,0.0,4757.282942829202
t56,0.0,0.0,0.0,1269.8292187531072
t57,0.0,0.0,0.0,-0.0
t58,0.0,0.0,0.0,2951.780832058006
t59,0.0,0.0,0.0,5678.98957338285
t60,0.0,0.0,0.0,3810.660729933162
t61,0.0,0.0,0.0,6058.288909029093
t62,0.0,0.0,0.0,6058.288909029093
t63,0.0,0.0,0.0,6058.288909029093
t64,0.0,0.0,0.0,6058.288909029093
t65,0.0,0.0,0.0,6058.288909029093
t66,0.0,0.0,0.0,4125.541908433821
t67,0.0,0.0,0.0,3730.439002565094
t68,0.0,0.0,0.0,751.5970501267724
t69,0.0,0.0,0.0,842.0284188465486
t70,0.0,0.0,0.0,1717.224903244311
t71,0.0,0.0,0.0,4313.246986958263
t72,0.0,0.0,0.0,3106.508076971086
t73,0.0,0.0,0.0,6058.288909029093
t74,0.0,0.0,0.0,6058.288909029093
t75,0.0,0.0,0.0,6058.288909029093
t76,0.0,0.0,0.0,6058.288909029093
t77,0.0,0.0,0.0,5881.918137739458
t78,0.0,0.0,0.0,6058.288909029093
t79,0.0,0.0,0.0,5638.205371226132
t80,0.0,0.0,0.0,3247.086157801366
t81,0.0,0.0,0.0,2468.7478609415407
t82,0.0,0.0,0.0,3508.2540935853226
t83,0.0,0.0,0.0,6058.288909029093
t84,0.0,0.0,0.0,6058.288909029093
t85,0.0,0.0,0.0,6058.288909029093
