Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
natural_gas_combined_cycle,1,21491.99031954849,0.0,0.0,21491.99031954849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv,1,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onshore_wind,1,1447.8779804476333,0.0,0.0,1447.8779804476333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery,1,7131.0,0.0,7131.0,14262.0,7131.0,0.0,7131.0,14262.0,0.0,0.0,0.0,0.0
Total,n/a,30570.868299996124,0.0,7131.0,37701.868299996124,7131.0,0.0,7131.0,14262.0,0.0,0.0,0.0,0.0
