Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,1.1298327624392945e8,21491.99031954849,0.6001135345147678
solar_pv,1,815430.1552197799,500.0,0.18617126831502184
onshore_wind,1,4.8547827773736445e6,1447.8779804476333,0.3827663343684832
battery,1,51007.0848941427,14262.0,0.0
