Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,unmet,Total
t199,458.634,0.0,0.0,0.0,0.0,0.458634
t200,488.99399999999997,0.0,0.0,0.0,0.0,0.488994
t201,492.261,0.0,0.0,0.0,0.0,0.492261
t202,490.545,0.0,0.0,0.0,0.0,0.490545
t203,488.466,0.0,0.0,0.0,0.0,0.488466
t204,484.341,0.0,0.0,0.0,0.0,0.484341
t205,478.929,0.0,0.0,0.0,0.0,0.478929
t206,474.837,0.0,0.0,0.0,0.0,0.474837
t207,468.69899999999996,0.0,0.0,0.0,0.0,0.468699
t208,468.369,0.0,0.0,0.0,0.0,0.46836900000000004
t209,482.39400000000006,0.0,0.0,0.0,0.0,0.48239400000000004
t210,514.206,0.0,0.0,0.0,0.0,0.514206
t211,531.5640000000001,0.0,0.0,0.0,0.0,0.531564
t212,517.869,0.0,0.0,0.0,0.0,0.517869
t213,493.91100000000006,0.0,0.0,0.0,0.0,0.49391100000000004
t214,459.294,0.0,0.0,0.0,0.0,0.459294
t215,416.39400000000006,0.0,0.0,0.0,0.0,0.41639400000000004
t216,377.421,0.0,0.0,0.0,0.0,0.377421
t217,352.86899999999997,0.0,0.0,0.0,0.0,0.352869
t218,339.273,0.0,0.0,0.0,0.0,0.33927300000000005
t219,333.46500000000003,0.0,0.0,0.0,0.0,0.333465
t220,333.432,0.0,0.0,0.0,0.0,0.333432
t221,344.15700000000004,0.0,0.0,0.0,0.0,0.34415700000000005
t222,379.731,0.0,0.0,0.0,0.0,0.379731
t223,435.93000000000006,0.0,0.0,0.0,0.0,0.43593000000000004
t224,465.99300000000005,0.0,0.0,0.0,0.0,0.46599300000000005
t225,472.13100000000003,0.0,0.0,0.0,0.0,0.472131
t226,474.0450000000001,0.0,0.0,0.0,0.0,0.47404500000000005
t227,473.517,0.0,0.0,0.0,0.0,0.473517
t228,470.085,0.0,0.0,0.0,0.0,0.470085
t229,463.353,0.0,0.0,0.0,0.0,0.463353
t230,459.261,0.0,0.0,0.0,0.0,0.45926100000000003
t231,453.255,0.0,0.0,0.0,0.0,0.453255
t232,450.58200000000005,0.0,0.0,0.0,0.0,0.45058200000000004
t233,460.02,0.0,0.0,0.0,0.0,0.46002
t234,493.548,0.0,0.0,0.0,0.0,0.493548
t235,2778.6626277467785,0.0,0.0,0.0,0.0,2.7786626277467783
t236,1865.2937706454686,0.0,0.0,0.0,0.0,1.8652937706454686
t237,2556.3738830842913,0.0,0.0,0.0,0.0,2.5563738830842913
t238,479.32500000000005,0.0,0.0,0.0,0.0,0.47932500000000006
t239,434.544,0.0,0.0,0.0,0.0,0.434544
t240,395.439,0.0,0.0,0.0,0.0,0.39543900000000004
t241,369.53400000000005,0.0,0.0,0.0,0.0,0.36953400000000003
t242,356.82900000000006,0.0,0.0,0.0,0.0,0.35682900000000006
t243,350.39400000000006,0.0,0.0,0.0,0.0,0.35039400000000004
t244,350.46,0.0,0.0,0.0,0.0,0.35046
t245,360.03000000000003,0.0,0.0,0.0,0.0,0.36003
t246,391.743,0.0,0.0,0.0,0.0,0.391743
t247,445.43399999999997,0.0,0.0,0.0,0.0,0.445434
t248,479.754,0.0,0.0,0.0,0.0,0.479754
t249,494.901,0.0,0.0,0.0,0.0,0.49490100000000004
t250,504.5040000000001,0.0,0.0,0.0,0.0,0.5045040000000001
t251,512.853,0.0,0.0,0.0,0.0,0.512853
t252,515.691,0.0,0.0,0.0,0.0,0.515691
t253,514.206,0.0,0.0,0.0,0.0,0.514206
t254,511.50000000000006,0.0,0.0,0.0,0.0,0.5115000000000001
t255,507.50700000000006,0.0,0.0,0.0,0.0,0.507507
t256,506.08799999999997,0.0,0.0,0.0,0.0,0.506088
t257,515.7570000000001,0.0,0.0,0.0,0.0,0.515757
t258,2522.650501923702,0.0,0.0,0.0,0.0,2.522650501923702
t259,1877.705367373831,0.0,0.0,0.0,0.0,1.877705367373831
t260,2412.7457593653844,0.0,0.0,0.0,0.0,2.4127457593653845
t261,2646.15451257272,0.0,0.0,0.0,0.0,2.64615451257272
t262,488.763,0.0,0.0,0.0,0.0,0.488763
t263,444.675,0.0,0.0,0.0,0.0,0.444675
t264,405.471,0.0,0.0,0.0,0.0,0.405471
t265,381.01800000000003,0.0,0.0,0.0,0.0,0.381018
t266,367.62000000000006,0.0,0.0,0.0,0.0,0.36762000000000006
t267,360.49199999999996,0.0,0.0,0.0,0.0,0.360492
t268,360.987,0.0,0.0,0.0,0.0,0.360987
t269,370.85400000000004,0.0,0.0,0.0,0.0,0.370854
t270,405.20700000000005,0.0,0.0,0.0,0.0,0.40520700000000004
t271,460.15200000000004,0.0,0.0,0.0,0.0,0.46015200000000006
t272,493.119,0.0,0.0,0.0,0.0,0.49311900000000003
t273,2936.5802511329744,0.0,0.0,0.0,0.0,2.936580251132974
t274,2885.499380044636,0.0,0.0,0.0,0.0,2.885499380044636
t275,2862.4608249782173,0.0,0.0,0.0,0.0,2.8624608249782173
t276,2952.289171412362,0.0,0.0,0.0,0.0,2.952289171412362
t277,3120.163234315451,0.0,0.0,0.0,0.0,3.1201632343154513
t278,3280.5600859602773,0.0,0.0,0.0,0.0,3.2805600859602775
t279,3467.4575508753255,0.0,0.0,0.0,0.0,3.4674575508753254
t280,3532.964888561001,0.0,0.0,0.0,0.0,3.532964888561001
t281,497.046,0.0,0.0,0.0,0.0,0.497046
t282,2843.325965426685,0.0,0.0,0.0,0.0,2.843325965426685
t283,2328.0482306640542,0.0,0.0,0.0,0.0,2.3280482306640544
t284,2940.2619761114784,0.0,0.0,0.0,0.0,2.9402619761114783
t285,497.50800000000004,0.0,0.0,0.0,0.0,0.49750800000000006
t286,470.87700000000007,0.0,0.0,0.0,0.0,0.47087700000000005
t287,435.56700000000006,0.0,0.0,0.0,0.0,0.43556700000000004
t288,399.63,0.0,0.0,0.0,0.0,0.39963
t289,374.51700000000005,0.0,0.0,0.0,0.0,0.37451700000000004
t290,359.172,0.0,0.0,0.0,0.0,0.35917200000000005
t291,349.503,0.0,0.0,0.0,0.0,0.349503
t292,344.421,0.0,0.0,0.0,0.0,0.344421
t293,345.84000000000003,0.0,0.0,0.0,0.0,0.34584000000000004
t294,357.29100000000005,0.0,0.0,0.0,0.0,0.357291
t295,378.01500000000004,0.0,0.0,0.0,0.0,0.37801500000000005
t296,403.425,0.0,0.0,0.0,0.0,0.40342500000000003
t297,434.511,0.0,0.0,0.0,0.0,0.43451100000000004
t298,457.446,0.0,0.0,0.0,0.0,0.457446
t299,467.8740000000001,0.0,0.0,0.0,0.0,0.46787400000000007
t300,470.019,0.0,0.0,0.0,0.0,0.470019
t301,463.122,0.0,0.0,0.0,0.0,0.46312200000000003
t302,449.6910000000001,0.0,0.0,0.0,0.0,0.44969100000000006
t303,436.029,0.0,0.0,0.0,0.0,0.436029
t304,427.119,0.0,0.0,0.0,0.0,0.427119
t305,428.83500000000004,0.0,0.0,0.0,0.0,0.428835
t306,451.11,0.0,0.0,0.0,0.0,0.45111
t307,479.65500000000003,0.0,0.0,0.0,0.0,0.47965500000000005
t308,469.029,0.0,0.0,0.0,0.0,0.469029
t309,454.31100000000004,0.0,0.0,0.0,0.0,0.454311
t310,431.772,0.0,0.0,0.0,0.0,0.431772
t311,403.623,0.0,0.0,0.0,0.0,0.403623
t312,374.319,0.0,0.0,0.0,0.0,0.374319
t313,350.856,0.0,0.0,0.0,0.0,0.350856
t314,336.53400000000005,0.0,0.0,0.0,0.0,0.33653400000000006
t315,328.548,0.0,0.0,0.0,0.0,0.328548
t316,325.281,0.0,0.0,0.0,0.0,0.325281
t317,327.75600000000003,0.0,0.0,0.0,0.0,0.32775600000000005
t318,336.732,0.0,0.0,0.0,0.0,0.33673200000000003
t319,351.087,0.0,0.0,0.0,0.0,0.351087
t320,371.67900000000003,0.0,0.0,0.0,0.0,0.37167900000000004
t321,401.577,0.0,0.0,0.0,0.0,0.401577
t322,425.139,0.0,0.0,0.0,0.0,0.425139
t323,435.59999999999997,0.0,0.0,0.0,0.0,0.4356
t324,439.56,0.0,0.0,0.0,0.0,0.43956
t325,438.669,0.0,0.0,0.0,0.0,0.438669
t326,431.97,0.0,0.0,0.0,0.0,0.43197
t327,427.74600000000004,0.0,0.0,0.0,0.0,0.427746
t328,427.845,0.0,0.0,0.0,0.0,0.42784500000000003
t329,438.372,0.0,0.0,0.0,0.0,0.43837200000000004
t330,468.00600000000003,0.0,0.0,0.0,0.0,0.46800600000000003
t331,500.34600000000006,0.0,0.0,0.0,0.0,0.5003460000000001
t332,492.52500000000003,0.0,0.0,0.0,0.0,0.49252500000000005
t333,473.781,0.0,0.0,0.0,0.0,0.473781
t334,443.718,0.0,0.0,0.0,0.0,0.443718
t335,407.187,0.0,0.0,0.0,0.0,0.407187
t336,375.07800000000003,0.0,0.0,0.0,0.0,0.375078
t337,304.425,0.0,0.0,0.0,0.0,0.304425
t338,291.852,0.0,0.0,0.0,0.0,0.291852
t339,286.077,0.0,0.0,0.0,0.0,0.286077
t340,286.011,0.0,0.0,0.0,0.0,0.286011
t341,295.845,0.0,0.0,0.0,0.0,0.295845
t342,328.878,0.0,0.0,0.0,0.0,0.328878
t343,390.456,0.0,0.0,0.0,0.0,0.390456
t344,426.39300000000003,0.0,0.0,0.0,0.0,0.426393
t345,436.524,0.0,0.0,0.0,0.0,0.436524
t346,442.29900000000004,0.0,0.0,0.0,0.0,0.44229900000000005
t347,449.55899999999997,0.0,0.0,0.0,0.0,0.449559
t348,453.288,0.0,0.0,0.0,0.0,0.453288
t349,453.48600000000005,0.0,0.0,0.0,0.0,0.45348600000000006
t350,455.169,0.0,0.0,0.0,0.0,0.455169
t351,451.63800000000003,0.0,0.0,0.0,0.0,0.45163800000000004
t352,446.39099999999996,0.0,0.0,0.0,0.0,0.446391
t353,442.95900000000006,0.0,0.0,0.0,0.0,0.44295900000000005
t354,442.86,0.0,0.0,0.0,0.0,0.44286000000000003
t355,446.259,0.0,0.0,0.0,0.0,0.446259
t356,1695.5319669581363,0.0,0.0,0.0,0.0,1.6955319669581363
t357,460.02,0.0,0.0,0.0,0.0,0.46002
t358,424.77600000000007,0.0,0.0,0.0,0.0,0.42477600000000004
t359,379.335,0.0,0.0,0.0,0.0,0.379335
t360,338.87700000000007,0.0,0.0,0.0,0.0,0.33887700000000004
t361,312.378,0.0,0.0,0.0,0.0,0.312378
t362,298.65000000000003,0.0,0.0,0.0,0.0,0.29865
t363,292.281,0.0,0.0,0.0,0.0,0.292281
t364,290.33400000000006,0.0,0.0,0.0,0.0,0.29033400000000004
t365,299.50800000000004,0.0,0.0,0.0,0.0,0.29950800000000005
t366,330.231,0.0,0.0,0.0,0.0,0.330231
t367,390.22499999999997,0.0,0.0,0.0,0.0,0.390225
t368,425.04,0.0,0.0,0.0,0.0,0.42504000000000003
t369,433.587,0.0,0.0,0.0,0.0,0.433587
t370,438.009,0.0,0.0,0.0,0.0,0.43800900000000004
t371,444.279,0.0,0.0,0.0,0.0,0.444279
t372,448.2060000000001,0.0,0.0,0.0,0.0,0.44820600000000005
t373,450.0210000000001,0.0,0.0,0.0,0.0,0.45002100000000006
t374,453.552,0.0,0.0,0.0,0.0,0.453552
t375,452.331,0.0,0.0,0.0,0.0,0.45233100000000004
t376,450.18600000000004,0.0,0.0,0.0,0.0,0.45018600000000003
t377,449.889,0.0,0.0,0.0,0.0,0.449889
t378,451.01099999999997,0.0,0.0,0.0,0.0,0.451011
t379,451.605,0.0,0.0,0.0,0.0,0.45160500000000003
t380,1957.4885905452038,0.0,0.0,0.0,0.0,1.9574885905452037
t381,467.61,0.0,0.0,0.0,0.0,0.46761
t382,433.62000000000006,0.0,0.0,0.0,0.0,0.43362000000000006
t383,386.628,0.0,0.0,0.0,0.0,0.38662799999999997
t384,345.9390000000001,0.0,0.0,0.0,0.0,0.34593900000000005
t385,318.087,0.0,0.0,0.0,0.0,0.318087
t386,303.336,0.0,0.0,0.0,0.0,0.303336
t387,294.82199999999995,0.0,0.0,0.0,0.0,0.294822
t388,292.644,0.0,0.0,0.0,0.0,0.292644
t389,300.3,0.0,0.0,0.0,0.0,0.3003
t390,329.40599999999995,0.0,0.0,0.0,0.0,0.329406
t391,388.905,0.0,0.0,0.0,0.0,0.388905
t392,423.98400000000004,0.0,0.0,0.0,0.0,0.423984
t393,437.811,0.0,0.0,0.0,0.0,0.437811
t394,446.32500000000005,0.0,0.0,0.0,0.0,0.446325
t395,455.598,0.0,0.0,0.0,0.0,0.455598
t396,1883.5945923978527,0.0,0.0,0.0,0.0,1.8835945923978528
t397,1866.900993142937,0.0,0.0,0.0,0.0,1.866900993142937
t398,1828.4990940603607,0.0,0.0,0.0,0.0,1.8284990940603607
t399,2061.7032849185566,0.0,0.0,0.0,0.0,2.061703284918557
t400,461.835,0.0,0.0,0.0,0.0,0.461835
t401,460.64700000000005,0.0,0.0,0.0,0.0,0.46064700000000003
t402,460.548,0.0,0.0,0.0,0.0,0.460548
t403,458.832,0.0,0.0,0.0,0.0,0.458832
t404,480.71100000000007,0.0,0.0,0.0,0.0,0.48071100000000005
t405,472.52700000000004,0.0,0.0,0.0,0.0,0.47252700000000003
t406,439.197,0.0,0.0,0.0,0.0,0.439197
t407,393.294,0.0,0.0,0.0,0.0,0.393294
t408,350.72400000000005,0.0,0.0,0.0,0.0,0.35072400000000004
t409,324.91800000000006,0.0,0.0,0.0,0.0,0.32491800000000004
t410,307.824,0.0,0.0,0.0,0.0,0.307824
t411,299.31,0.0,0.0,0.0,0.0,0.29931
t412,296.30699999999996,0.0,0.0,0.0,0.0,0.296307
t413,302.90700000000004,0.0,0.0,0.0,0.0,0.30290700000000004
t414,331.353,0.0,0.0,0.0,0.0,0.331353
t415,390.22499999999997,0.0,0.0,0.0,0.0,0.390225
t416,425.46900000000005,0.0,0.0,0.0,0.0,0.42546900000000004
t417,439.593,0.0,0.0,0.0,0.0,0.439593
t418,450.51599999999996,0.0,0.0,0.0,0.0,0.45051599999999997
t419,461.637,0.0,0.0,0.0,0.0,0.461637
t420,467.67600000000004,0.0,0.0,0.0,0.0,0.46767600000000004
t421,469.26000000000005,0.0,0.0,0.0,0.0,0.46926000000000007
t422,474.60600000000005,0.0,0.0,0.0,0.0,0.47460600000000003
t423,474.474,0.0,0.0,0.0,0.0,0.474474
t424,473.748,0.0,0.0,0.0,0.0,0.473748
t425,472.956,0.0,0.0,0.0,0.0,0.47295600000000004
t426,471.04200000000003,0.0,0.0,0.0,0.0,0.471042
t427,466.125,0.0,0.0,0.0,0.0,0.466125
t428,2117.384867105609,0.0,0.0,0.0,0.0,2.117384867105609
t429,479.523,0.0,0.0,0.0,0.0,0.47952300000000003
t430,446.85300000000007,0.0,0.0,0.0,0.0,0.44685300000000006
t431,399.46500000000003,0.0,0.0,0.0,0.0,0.399465
t432,357.522,0.0,0.0,0.0,0.0,0.357522
t433,330.42900000000003,0.0,0.0,0.0,0.0,0.33042900000000003
t434,313.599,0.0,0.0,0.0,0.0,0.313599
t435,303.171,0.0,0.0,0.0,0.0,0.30317099999999997
t436,299.838,0.0,0.0,0.0,0.0,0.29983800000000005
