Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
natural_gas_combined_cycle,1,10000.0,0.0,11491.990319548517,21491.990319548517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv,1,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onshore_wind,1,1000.0,-0.0,447.8779804475897,1447.8779804475896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery,1,0.0,-0.0,7131.0,7131.0,0.0,0.0,7131.0,7131.0,0.0,0.0,0.0,0.0
Total,n/a,11500.0,0.0,19070.868299996106,30570.868299996106,0.0,0.0,7131.0,7131.0,0.0,0.0,0.0,0.0
