Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
natural_gas_combined_cycle,1,15707.861133464097,5707.861133464098,2105.022829081776,12105.022829081778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv,1,12872.200005229177,3548.6893023508674,13559.982531275231,22883.493234153542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onshore_wind,1,17169.928637533154,8079.789893457598,17895.62420849764,26985.7629525732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery,1,3208.457426150007,1288.2332361786264,28773.05199657061,30693.276186541993,6058.288909029093,3011.7511304222,27646.7384079351,30693.276186541993,0.0,0.0,0.0,0.0
Total,n/a,48958.44720237644,18624.57356545119,62333.68156542526,92667.55520235052,6058.288909029093,3011.7511304222,27646.7384079351,30693.276186541993,0.0,0.0,0.0,0.0
