Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,0.0,0.0,0.0,414.94537471764346
t2,0.0,0.0,0.0,414.94537471764346
t3,0.0,0.0,0.0,414.94537471764346
t4,0.0,0.0,0.0,414.94537471764346
t5,0.0,0.0,0.0,414.94537471764346
t6,0.0,0.0,0.0,414.94537471764346
t7,0.0,0.0,0.0,414.94537471764346
t8,0.0,0.0,0.0,414.94537471764346
t9,0.0,0.0,0.0,414.94537471764346
t10,0.0,0.0,0.0,414.94537471764346
t11,0.0,0.0,0.0,414.94537471764346
t12,0.0,0.0,0.0,414.94537471764346
t13,0.0,0.0,0.0,414.94537471764346
t14,0.0,0.0,0.0,414.94537471764346
t15,0.0,0.0,0.0,414.94537471764346
t16,0.0,0.0,0.0,414.94537471764346
t17,0.0,0.0,0.0,414.94537471764346
t18,0.0,0.0,0.0,414.94537471764346
t19,0.0,0.0,0.0,414.94537471764346
t20,0.0,0.0,0.0,414.94537471764346
t21,0.0,0.0,0.0,414.94537471764346
t22,0.0,0.0,0.0,414.94537471764346
t23,0.0,0.0,0.0,414.94537471764346
t24,0.0,0.0,0.0,414.94537471764346
t25,0.0,0.0,0.0,414.94537471764346
t26,0.0,0.0,0.0,414.94537471764346
t27,0.0,0.0,0.0,414.94537471764346
t28,0.0,0.0,0.0,414.94537471764346
t29,0.0,0.0,0.0,414.94537471764346
t30,0.0,0.0,0.0,414.94537471764346
t31,0.0,0.0,0.0,414.94537471764346
t32,0.0,0.0,0.0,414.94537471764346
t33,0.0,0.0,0.0,414.94537471764346
t34,0.0,0.0,0.0,414.94537471764346
t35,0.0,0.0,0.0,414.94537471764346
t36,0.0,0.0,0.0,414.94537471764346
t37,0.0,0.0,0.0,414.94537471764346
t38,0.0,0.0,0.0,414.94537471764346
t39,0.0,0.0,0.0,414.94537471764346
t40,0.0,0.0,0.0,414.94537471764346
t41,0.0,0.0,0.0,414.94537471764346
t42,0.0,0.0,0.0,414.94537471764346
t43,0.0,0.0,0.0,414.94537471764346
t44,0.0,0.0,0.0,414.94537471764346
t45,0.0,0.0,0.0,414.94537471764346
t46,0.0,0.0,0.0,414.94537471764346
t47,0.0,0.0,0.0,414.94537471764346
t48,0.0,0.0,0.0,414.94537471764346
t49,0.0,0.0,0.0,414.94537471764346
t50,0.0,0.0,0.0,414.94537471764346
t51,0.0,0.0,0.0,414.94537471764346
t52,0.0,0.0,0.0,414.94537471764346
t53,0.0,0.0,0.0,414.94537471764346
t54,0.0,0.0,0.0,414.94537471764346
t55,0.0,0.0,0.0,414.94537471764346
t56,0.0,0.0,0.0,414.94537471764346
t57,0.0,0.0,0.0,414.9453747176436
t58,0.0,0.0,0.0,414.94537471764346
t59,0.0,0.0,0.0,414.94537471764346
t60,0.0,0.0,0.0,414.94537471764346
t61,0.0,0.0,0.0,414.94537471764346
t62,0.0,0.0,0.0,414.94537471764346
t63,0.0,0.0,0.0,414.94537471764346
t64,0.0,0.0,0.0,414.94537471764346
t65,0.0,0.0,0.0,414.94537471764346
t66,0.0,0.0,0.0,414.94537471764346
t67,0.0,0.0,0.0,414.94537471764346
t68,0.0,0.0,0.0,414.94537471764346
t69,0.0,0.0,0.0,414.94537471764346
t70,0.0,0.0,0.0,414.94537471764346
t71,0.0,0.0,0.0,414.94537471764346
t72,0.0,0.0,0.0,414.94537471764346
t73,0.0,0.0,0.0,414.94537471764346
t74,0.0,0.0,0.0,414.94537471764346
