Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,729,14423.0
,,,,,,,730,14818.0
,,,,,,,731,15123.0
,,,,,,,732,15260.0
,,,,,,,733,15240.0
,,,,,,,734,15271.0
,,,,,,,735,15156.0
,,,,,,,736,15041.0
,,,,,,,737,15071.0
,,,,,,,738,15060.0
,,,,,,,739,14831.0
,,,,,,,740,14603.0
,,,,,,,741,14632.0
,,,,,,,742,14183.0
,,,,,,,743,12825.0
,,,,,,,744,11458.0
,,,,,,,745,10511.0
,,,,,,,746,9958.0
,,,,,,,747,9615.0
,,,,,,,748,9509.0
,,,,,,,749,9689.0
,,,,,,,750,10367.0
,,,,,,,751,11921.0
,,,,,,,752,13358.0
,,,,,,,753,14104.0
,,,,,,,754,14535.0
,,,,,,,755,14885.0
,,,,,,,756,15036.0
,,,,,,,757,15089.0
,,,,,,,758,15207.0
,,,,,,,759,15245.0
,,,,,,,760,15260.0
,,,,,,,761,15282.0
,,,,,,,762,15167.0
,,,,,,,763,14812.0
,,,,,,,764,14475.0
,,,,,,,765,14512.0
,,,,,,,766,14208.0
,,,,,,,767,12823.0
,,,,,,,768,11406.0
,,,,,,,769,10407.0
,,,,,,,770,9782.0
,,,,,,,771,9451.0
,,,,,,,772,9331.0
,,,,,,,773,9487.0
,,,,,,,774,10030.0
,,,,,,,775,11540.0
,,,,,,,776,13001.0
,,,,,,,777,13889.0
,,,,,,,778,14470.0
,,,,,,,779,14907.0
,,,,,,,780,15116.0
,,,,,,,781,15179.0
,,,,,,,782,15303.0
,,,,,,,783,15303.0
,,,,,,,784,15266.0
,,,,,,,785,15230.0
,,,,,,,786,15009.0
,,,,,,,787,14543.0
,,,,,,,788,14102.0
,,,,,,,789,14025.0
,,,,,,,790,13765.0
,,,,,,,791,12591.0
,,,,,,,792,11295.0
,,,,,,,793,10281.0
,,,,,,,794,9671.0
,,,,,,,795,9328.0
,,,,,,,796,9138.0
,,,,,,,797,9093.0
,,,,,,,798,9104.0
,,,,,,,799,9733.0
,,,,,,,800,10825.0
,,,,,,,801,11994.0
,,,,,,,802,12789.0
,,,,,,,803,13216.0
,,,,,,,804,13370.0
,,,,,,,805,13368.0
,,,,,,,806,13247.0
,,,,,,,807,13137.0
,,,,,,,808,13109.0
,,,,,,,809,13150.0
,,,,,,,810,13182.0
,,,,,,,811,13020.0
,,,,,,,812,12776.0
,,,,,,,813,12870.0
,,,,,,,814,12730.0
,,,,,,,815,11825.0
,,,,,,,816,10722.0
,,,,,,,817,9857.0
,,,,,,,818,9314.0
,,,,,,,819,8990.0
,,,,,,,820,8799.0
,,,,,,,821,8760.0
,,,,,,,822,8690.0
