Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,unmet,Total
t80,554.631,0.0,0.0,0.0,0.0,0.554631
t81,555.3240000000001,0.0,0.0,0.0,0.0,0.555324
t82,553.839,0.0,0.0,0.0,0.0,0.5538390000000001
t83,552.5850000000002,0.0,0.0,0.0,0.0,0.5525850000000001
t84,547.173,0.0,0.0,0.0,0.0,0.547173
t85,539.3520000000001,0.0,0.0,0.0,0.0,0.539352
t86,534.7320000000001,0.0,0.0,0.0,0.0,0.5347320000000001
t87,530.508,0.0,0.0,0.0,0.0,0.5305080000000001
t88,535.9860000000001,0.0,0.0,0.0,0.0,0.5359860000000001
t89,573.474,0.0,0.0,0.0,0.0,0.573474
t90,266.3410893310241,0.0,0.0,0.0,0.0,0.2663410893310241
t91,599.2800000000001,0.0,0.0,0.0,0.0,0.59928
t92,585.321,0.0,0.0,0.0,0.0,0.585321
t93,562.914,0.0,0.0,0.0,0.0,0.562914
t94,525.888,0.0,0.0,0.0,0.0,0.525888
t95,478.69800000000004,0.0,0.0,0.0,0.0,0.478698
t96,435.0060000000001,0.0,0.0,0.0,0.0,0.43500600000000006
t97,407.088,0.0,0.0,0.0,0.0,0.407088
t98,392.20500000000004,0.0,0.0,0.0,0.0,0.392205
t99,384.648,0.0,0.0,0.0,0.0,0.38464800000000005
t100,383.2950000000001,0.0,0.0,0.0,0.0,0.38329500000000005
t101,393.129,0.0,0.0,0.0,0.0,0.393129
t102,425.37,0.0,0.0,0.0,0.0,0.42537
t103,486.651,0.0,0.0,0.0,0.0,0.486651
t104,522.5550000000001,0.0,0.0,0.0,0.0,0.5225550000000001
t105,526.383,0.0,0.0,0.0,0.0,0.526383
t106,528.6930000000001,0.0,0.0,0.0,0.0,0.5286930000000001
t107,526.317,0.0,0.0,0.0,0.0,0.526317
t108,518.9580000000001,0.0,0.0,0.0,0.0,0.518958
t109,512.523,0.0,0.0,0.0,0.0,0.5125230000000001
t110,510.015,0.0,0.0,0.0,0.0,0.510015
t111,505.98900000000003,0.0,0.0,0.0,0.0,0.505989
t112,509.25600000000003,0.0,0.0,0.0,0.0,0.509256
t113,541.596,0.0,0.0,0.0,0.0,0.541596
t114,577.005,0.0,0.0,0.0,0.0,0.577005
t115,574.926,0.0,0.0,0.0,0.0,0.574926
t116,561.858,0.0,0.0,0.0,0.0,0.561858
t117,540.8700000000001,0.0,0.0,0.0,0.0,0.5408700000000001
t118,506.22,0.0,0.0,0.0,0.0,0.50622
t119,459.591,0.0,0.0,0.0,0.0,0.459591
t120,419.36400000000003,0.0,0.0,0.0,0.0,0.419364
t121,392.997,0.0,0.0,0.0,0.0,0.39299700000000004
t122,378.708,0.0,0.0,0.0,0.0,0.37870800000000004
t123,371.382,0.0,0.0,0.0,0.0,0.371382
t124,369.567,0.0,0.0,0.0,0.0,0.36956700000000003
t125,378.576,0.0,0.0,0.0,0.0,0.378576
t126,410.586,0.0,0.0,0.0,0.0,0.410586
t127,470.745,0.0,0.0,0.0,0.0,0.470745
t128,506.81399999999996,0.0,0.0,0.0,0.0,0.506814
t129,510.972,0.0,0.0,0.0,0.0,0.510972
t130,511.50000000000006,0.0,0.0,0.0,0.0,0.5115000000000001
t131,509.25600000000003,0.0,0.0,0.0,0.0,0.509256
t132,501.699,0.0,0.0,0.0,0.0,0.501699
t133,493.416,0.0,0.0,0.0,0.0,0.493416
t134,489.06000000000006,0.0,0.0,0.0,0.0,0.48906000000000005
t135,482.262,0.0,0.0,0.0,0.0,0.482262
t136,484.6050000000001,0.0,0.0,0.0,0.0,0.48460500000000006
t137,512.853,0.0,0.0,0.0,0.0,0.512853
t138,539.9459999999999,0.0,0.0,0.0,0.0,0.5399459999999999
t139,531.3000000000001,0.0,0.0,0.0,0.0,0.5313000000000001
t140,515.955,0.0,0.0,0.0,0.0,0.515955
t141,495.56100000000004,0.0,0.0,0.0,0.0,0.49556100000000003
t142,468.99600000000004,0.0,0.0,0.0,0.0,0.468996
t143,432.828,0.0,0.0,0.0,0.0,0.432828
t144,395.67,0.0,0.0,0.0,0.0,0.39567
t145,366.927,0.0,0.0,0.0,0.0,0.366927
t146,350.98799999999994,0.0,0.0,0.0,0.0,0.35098799999999997
t147,342.30899999999997,0.0,0.0,0.0,0.0,0.342309
t148,338.84400000000005,0.0,0.0,0.0,0.0,0.33884400000000003
t149,342.21000000000004,0.0,0.0,0.0,0.0,0.34221
t150,355.245,0.0,0.0,0.0,0.0,0.35524500000000003
t151,378.774,0.0,0.0,0.0,0.0,0.378774
t152,403.59000000000003,0.0,0.0,0.0,0.0,0.40359000000000006
t153,429.033,0.0,0.0,0.0,0.0,0.429033
t154,444.378,0.0,0.0,0.0,0.0,0.444378
t155,448.701,0.0,0.0,0.0,0.0,0.448701
t156,445.104,0.0,0.0,0.0,0.0,0.445104
t157,436.92,0.0,0.0,0.0,0.0,0.43692000000000003
t158,427.68000000000006,0.0,0.0,0.0,0.0,0.42768000000000006
t159,421.212,0.0,0.0,0.0,0.0,0.421212
t160,425.66700000000003,0.0,0.0,0.0,0.0,0.425667
t161,456.852,0.0,0.0,0.0,0.0,0.456852
t162,488.103,0.0,0.0,0.0,0.0,0.488103
t163,482.39400000000006,0.0,0.0,0.0,0.0,0.48239400000000004
t164,466.917,0.0,0.0,0.0,0.0,0.46691699999999997
t165,452.232,0.0,0.0,0.0,0.0,0.452232
t166,431.07900000000006,0.0,0.0,0.0,0.0,0.43107900000000005
t167,403.39200000000005,0.0,0.0,0.0,0.0,0.40339200000000003
t168,372.966,0.0,0.0,0.0,0.0,0.372966
t169,411.11400000000003,0.0,0.0,0.0,0.0,0.41111400000000003
t170,395.37300000000005,0.0,0.0,0.0,0.0,0.39537300000000003
t171,389.004,0.0,0.0,0.0,0.0,0.389004
t172,388.24500000000006,0.0,0.0,0.0,0.0,0.38824500000000006
t173,392.56800000000004,0.0,0.0,0.0,0.0,0.39256800000000003
t174,403.524,0.0,0.0,0.0,0.0,0.403524
t175,422.40000000000003,0.0,0.0,0.0,0.0,0.42240000000000005
t176,442.761,0.0,0.0,0.0,0.0,0.442761
t177,471.53700000000003,0.0,0.0,0.0,0.0,0.47153700000000004
t178,493.15200000000004,0.0,0.0,0.0,0.0,0.49315200000000003
t179,504.966,0.0,0.0,0.0,0.0,0.504966
t180,508.926,0.0,0.0,0.0,0.0,0.508926
t181,508.53000000000003,0.0,0.0,0.0,0.0,0.50853
t182,503.382,0.0,0.0,0.0,0.0,0.503382
t183,500.2800000000001,0.0,0.0,0.0,0.0,0.5002800000000001
t184,504.2730000000001,0.0,0.0,0.0,0.0,0.5042730000000001
t185,536.9430000000001,0.0,0.0,0.0,0.0,0.5369430000000001
t186,579.6450000000001,0.0,0.0,0.0,0.0,0.5796450000000001
t187,580.338,0.0,0.0,0.0,0.0,0.580338
t188,564.234,0.0,0.0,0.0,0.0,0.564234
t189,548.064,0.0,0.0,0.0,0.0,0.548064
t190,520.773,0.0,0.0,0.0,0.0,0.520773
t191,488.136,0.0,0.0,0.0,0.0,0.488136
t192,455.466,0.0,0.0,0.0,0.0,0.455466
t193,432.5640000000001,0.0,0.0,0.0,0.0,0.43256400000000006
t194,420.552,0.0,0.0,0.0,0.0,0.42055200000000004
t195,415.73400000000004,0.0,0.0,0.0,0.0,0.41573400000000005
t196,415.93199999999996,0.0,0.0,0.0,0.0,0.41593199999999997
t197,425.53499999999997,0.0,0.0,0.0,0.0,0.425535
t198,450.648,0.0,0.0,0.0,0.0,0.45064800000000005
t199,492.129,0.0,0.0,0.0,0.0,0.49212900000000004
t200,522.687,0.0,0.0,0.0,0.0,0.522687
t201,543.708,0.0,0.0,0.0,0.0,0.543708
t202,555.456,0.0,0.0,0.0,0.0,0.5554560000000001
t203,559.944,0.0,0.0,0.0,0.0,0.559944
t204,555.489,0.0,0.0,0.0,0.0,0.555489
t205,546.546,0.0,0.0,0.0,0.0,0.5465460000000001
t206,540.342,0.0,0.0,0.0,0.0,0.540342
t207,533.5110000000001,0.0,0.0,0.0,0.0,0.5335110000000001
t208,534.5670000000001,0.0,0.0,0.0,0.0,0.5345670000000001
t209,561.759,0.0,0.0,0.0,0.0,0.561759
t210,598.0260000000001,0.0,0.0,0.0,0.0,0.5980260000000001
t211,591.426,0.0,0.0,0.0,0.0,0.591426
t212,573.54,0.0,0.0,0.0,0.0,0.5735399999999999
t213,547.47,0.0,0.0,0.0,0.0,0.54747
t214,509.982,0.0,0.0,0.0,0.0,0.509982
t215,465.03600000000006,0.0,0.0,0.0,0.0,0.46503600000000006
t216,423.654,0.0,0.0,0.0,0.0,0.423654
t217,395.175,0.0,0.0,0.0,0.0,0.395175
t218,379.13700000000006,0.0,0.0,0.0,0.0,0.37913700000000006
t219,371.91,0.0,0.0,0.0,0.0,0.37191
t220,369.996,0.0,0.0,0.0,0.0,0.369996
t221,379.335,0.0,0.0,0.0,0.0,0.379335
t222,411.54300000000006,0.0,0.0,0.0,0.0,0.41154300000000005
t223,470.052,0.0,0.0,0.0,0.0,0.470052
t224,504.339,0.0,0.0,0.0,0.0,0.504339
t225,509.421,0.0,0.0,0.0,0.0,0.509421
t226,509.58599999999996,0.0,0.0,0.0,0.0,0.509586
t227,509.25600000000003,0.0,0.0,0.0,0.0,0.509256
t228,507.27600000000007,0.0,0.0,0.0,0.0,0.5072760000000001
t229,504.603,0.0,0.0,0.0,0.0,0.504603
t230,504.009,0.0,0.0,0.0,0.0,0.504009
t231,502.293,0.0,0.0,0.0,0.0,0.502293
t232,507.14400000000006,0.0,0.0,0.0,0.0,0.507144
t233,535.293,0.0,0.0,0.0,0.0,0.535293
t234,562.6170000000001,0.0,0.0,0.0,0.0,0.562617
t235,554.763,0.0,0.0,0.0,0.0,0.554763
t236,538.065,0.0,0.0,0.0,0.0,0.538065
t237,513.1830000000001,0.0,0.0,0.0,0.0,0.5131830000000001
t238,476.02500000000003,0.0,0.0,0.0,0.0,0.47602500000000003
t239,429.69300000000004,0.0,0.0,0.0,0.0,0.42969300000000005
t240,388.047,0.0,0.0,0.0,0.0,0.38804700000000003
t241,360.03000000000003,0.0,0.0,0.0,0.0,0.36003
t242,345.7080000000001,0.0,0.0,0.0,0.0,0.34570800000000007
t243,338.3160000000001,0.0,0.0,0.0,0.0,0.33831600000000006
t244,337.458,0.0,0.0,0.0,0.0,0.33745800000000004
t245,348.54600000000005,0.0,0.0,0.0,0.0,0.348546
t246,384.51599999999996,0.0,0.0,0.0,0.0,0.38451599999999997
t247,450.51599999999996,0.0,0.0,0.0,0.0,0.45051599999999997
t248,485.03400000000005,0.0,0.0,0.0,0.0,0.485034
t249,488.63100000000003,0.0,0.0,0.0,0.0,0.48863100000000004
t250,491.601,0.0,0.0,0.0,0.0,0.491601
t251,495.3960000000001,0.0,0.0,0.0,0.0,0.49539600000000006
t252,495.65999999999997,0.0,0.0,0.0,0.0,0.49566
t253,493.38300000000004,0.0,0.0,0.0,0.0,0.493383
t254,492.822,0.0,0.0,0.0,0.0,0.492822
t255,490.446,0.0,0.0,0.0,0.0,0.49044600000000005
t256,494.571,0.0,0.0,0.0,0.0,0.49457100000000004
t257,524.007,0.0,0.0,0.0,0.0,0.524007
t258,573.5070000000001,0.0,0.0,0.0,0.0,0.5735070000000001
t259,577.6980000000001,0.0,0.0,0.0,0.0,0.577698
t260,567.633,0.0,0.0,0.0,0.0,0.567633
t261,548.0970000000001,0.0,0.0,0.0,0.0,0.5480970000000001
t262,514.998,0.0,0.0,0.0,0.0,0.5149980000000001
t263,472.791,0.0,0.0,0.0,0.0,0.472791
t264,433.983,0.0,0.0,0.0,0.0,0.433983
t265,409.82700000000006,0.0,0.0,0.0,0.0,0.40982700000000005
t266,398.27700000000004,0.0,0.0,0.0,0.0,0.39827700000000005
t267,393.492,0.0,0.0,0.0,0.0,0.393492
t268,3646.1124374430265,0.0,0.0,0.0,0.0,3.6461124374430263
t269,406.89000000000004,0.0,0.0,0.0,0.0,0.40689000000000003
t270,443.25600000000003,0.0,0.0,0.0,0.0,0.44325600000000004
t271,1729.8798306508859,0.0,0.0,0.0,0.0,1.7298798306508858
t272,544.335,0.0,0.0,0.0,0.0,0.544335
t273,545.8530000000001,0.0,0.0,0.0,0.0,0.545853
t274,543.114,0.0,0.0,0.0,0.0,0.543114
t275,2121.7011083750876,0.0,0.0,0.0,0.0,2.121701108375088
t276,533.4120000000001,0.0,0.0,0.0,0.0,0.5334120000000001
t277,1613.1027517107252,0.0,0.0,0.0,0.0,1.6131027517107253
t278,519.816,0.0,0.0,0.0,0.0,0.5198160000000001
t279,513.645,0.0,0.0,0.0,0.0,0.513645
t280,517.176,0.0,0.0,0.0,0.0,0.5171760000000001
t281,543.246,0.0,0.0,0.0,0.0,0.543246
t282,579.612,0.0,0.0,0.0,0.0,0.579612
t283,578.556,0.0,0.0,0.0,0.0,0.5785560000000001
t284,568.59,0.0,0.0,0.0,0.0,0.56859
t285,545.754,0.0,0.0,0.0,0.0,0.5457540000000001
t286,509.81699999999995,0.0,0.0,0.0,0.0,0.509817
t287,464.54100000000005,0.0,0.0,0.0,0.0,0.46454100000000004
t288,423.522,0.0,0.0,0.0,0.0,0.423522
t289,395.76900000000006,0.0,0.0,0.0,0.0,0.39576900000000004
t290,380.12700000000007,0.0,0.0,0.0,0.0,0.38012700000000005
t291,372.867,0.0,0.0,0.0,0.0,0.372867
t292,371.31600000000003,0.0,0.0,0.0,0.0,0.37131600000000003
t293,382.53600000000006,0.0,0.0,0.0,0.0,0.38253600000000004
t294,416.031,0.0,0.0,0.0,0.0,0.416031
t295,478.071,0.0,0.0,0.0,0.0,0.478071
t296,511.038,0.0,0.0,0.0,0.0,0.511038
t297,514.734,0.0,0.0,0.0,0.0,0.514734
t298,516.2520000000001,0.0,0.0,0.0,0.0,0.516252
t299,517.7040000000001,0.0,0.0,0.0,0.0,0.517704
t300,515.5920000000001,0.0,0.0,0.0,0.0,0.515592
t301,509.81699999999995,0.0,0.0,0.0,0.0,0.509817
t302,506.12100000000004,0.0,0.0,0.0,0.0,0.506121
t303,500.016,0.0,0.0,0.0,0.0,0.500016
t304,500.874,0.0,0.0,0.0,0.0,0.500874
t305,523.116,0.0,0.0,0.0,0.0,0.523116
t306,564.3000000000001,0.0,0.0,0.0,0.0,0.5643
t307,562.122,0.0,0.0,0.0,0.0,0.562122
t308,548.3280000000001,0.0,0.0,0.0,0.0,0.548328
t309,530.475,0.0,0.0,0.0,0.0,0.530475
t310,504.93300000000005,0.0,0.0,0.0,0.0,0.5049330000000001
t311,470.11800000000005,0.0,0.0,0.0,0.0,0.47011800000000004
t312,433.68600000000004,0.0,0.0,0.0,0.0,0.433686
t313,407.781,0.0,0.0,0.0,0.0,0.407781
t314,393.195,0.0,0.0,0.0,0.0,0.393195
t315,384.28499999999997,0.0,0.0,0.0,0.0,0.384285
t316,380.82,0.0,0.0,0.0,0.0,0.38082
t317,384.087,0.0,0.0,0.0,0.0,0.384087
t318,396.528,0.0,0.0,0.0,0.0,0.396528
t319,421.047,0.0,0.0,0.0,0.0,0.421047
t320,450.25200000000007,0.0,0.0,0.0,0.0,0.45025200000000004
t321,482.856,0.0,0.0,0.0,0.0,0.482856
t322,511.203,0.0,0.0,0.0,0.0,0.511203
t323,528.6930000000001,0.0,0.0,0.0,0.0,0.5286930000000001
t324,536.1510000000001,0.0,0.0,0.0,0.0,0.536151
t325,536.1179999999999,0.0,0.0,0.0,0.0,0.536118
t326,529.287,0.0,0.0,0.0,0.0,0.5292870000000001
t327,520.6740000000001,0.0,0.0,0.0,0.0,0.5206740000000001
t328,516.9780000000001,0.0,0.0,0.0,0.0,0.516978
t329,536.745,0.0,0.0,0.0,0.0,0.536745
t330,570.6360000000001,0.0,0.0,0.0,0.0,0.570636
t331,564.7620000000001,0.0,0.0,0.0,0.0,0.5647620000000001
t332,545.193,0.0,0.0,0.0,0.0,0.545193
t333,525.03,0.0,0.0,0.0,0.0,0.52503
t334,498.96000000000004,0.0,0.0,0.0,0.0,0.49896
t335,466.95000000000005,0.0,0.0,0.0,0.0,0.46695000000000003
t336,435.59999999999997,0.0,0.0,0.0,0.0,0.4356
t337,329.307,0.0,0.0,0.0,0.0,0.329307
t338,315.81000000000006,0.0,0.0,0.0,0.0,0.31581000000000004
t339,310.728,0.0,0.0,0.0,0.0,0.310728
t340,311.421,0.0,0.0,0.0,0.0,0.311421
t341,320.694,0.0,0.0,0.0,0.0,0.32069400000000003
t342,354.024,0.0,0.0,0.0,0.0,0.354024
t343,416.889,0.0,0.0,0.0,0.0,0.416889
t344,453.288,0.0,0.0,0.0,0.0,0.453288
t345,458.20500000000004,0.0,0.0,0.0,0.0,0.45820500000000003
t346,456.423,0.0,0.0,0.0,0.0,0.456423
t347,457.97400000000005,0.0,0.0,0.0,0.0,0.45797400000000005
t348,456.951,0.0,0.0,0.0,0.0,0.456951
t349,452.232,0.0,0.0,0.0,0.0,0.452232
t350,449.2950000000001,0.0,0.0,0.0,0.0,0.44929500000000006
t351,442.398,0.0,0.0,0.0,0.0,0.442398
t352,436.029,0.0,0.0,0.0,0.0,0.436029
t353,434.313,0.0,0.0,0.0,0.0,0.434313
t354,439.98900000000003,0.0,0.0,0.0,0.0,0.439989
t355,454.73999999999995,0.0,0.0,0.0,0.0,0.45474
t356,478.632,0.0,0.0,0.0,0.0,0.478632
t357,464.31000000000006,0.0,0.0,0.0,0.0,0.46431000000000006
t358,430.716,0.0,0.0,0.0,0.0,0.430716
t359,387.453,0.0,0.0,0.0,0.0,0.387453
t360,347.42400000000004,0.0,0.0,0.0,0.0,0.347424
t361,320.166,0.0,0.0,0.0,0.0,0.320166
t362,304.55699999999996,0.0,0.0,0.0,0.0,0.30455699999999997
t363,297.132,0.0,0.0,0.0,0.0,0.297132
t364,295.383,0.0,0.0,0.0,0.0,0.295383
t365,303.204,0.0,0.0,0.0,0.0,0.30320400000000003
t366,332.87100000000004,0.0,0.0,0.0,0.0,0.33287100000000003
t367,393.65700000000004,0.0,0.0,0.0,0.0,0.39365700000000003
t368,434.478,0.0,0.0,0.0,0.0,0.43447800000000003
t369,445.632,0.0,0.0,0.0,0.0,0.44563200000000003
t370,449.85600000000005,0.0,0.0,0.0,0.0,0.44985600000000003
t371,452.892,0.0,0.0,0.0,0.0,0.452892
t372,453.48600000000005,0.0,0.0,0.0,0.0,0.45348600000000006
t373,450.945,0.0,0.0,0.0,0.0,0.450945
t374,450.153,0.0,0.0,0.0,0.0,0.450153
t375,445.533,0.0,0.0,0.0,0.0,0.445533
t376,441.07800000000003,0.0,0.0,0.0,0.0,0.441078
t377,441.408,0.0,0.0,0.0,0.0,0.441408
t378,446.292,0.0,0.0,0.0,0.0,0.44629199999999997
t379,453.288,0.0,0.0,0.0,0.0,0.453288
t380,475.233,0.0,0.0,0.0,0.0,0.475233
t381,462.19800000000004,0.0,0.0,0.0,0.0,0.46219800000000005
t382,429.19800000000004,0.0,0.0,0.0,0.0,0.429198
t383,384.714,0.0,0.0,0.0,0.0,0.384714
t384,343.728,0.0,0.0,0.0,0.0,0.34372800000000003
t385,316.272,0.0,0.0,0.0,0.0,0.316272
t386,301.45500000000004,0.0,0.0,0.0,0.0,0.30145500000000003
t387,293.898,0.0,0.0,0.0,0.0,0.29389800000000005
t388,293.601,0.0,0.0,0.0,0.0,0.293601
t389,300.531,0.0,0.0,0.0,0.0,0.300531
t390,330.92400000000004,0.0,0.0,0.0,0.0,0.33092400000000005
t391,392.30400000000003,0.0,0.0,0.0,0.0,0.39230400000000004
t392,430.12200000000007,0.0,0.0,0.0,0.0,0.43012200000000006
t393,438.9000000000001,0.0,0.0,0.0,0.0,0.43890000000000007
t394,444.048,0.0,0.0,0.0,0.0,0.444048
t395,448.107,0.0,0.0,0.0,0.0,0.44810700000000003
t396,448.86600000000004,0.0,0.0,0.0,0.0,0.44886600000000004
t397,444.807,0.0,0.0,0.0,0.0,0.444807
t398,443.88300000000004,0.0,0.0,0.0,0.0,0.443883
t399,439.13100000000003,0.0,0.0,0.0,0.0,0.43913100000000005
t400,435.7320000000001,0.0,0.0,0.0,0.0,0.43573200000000006
t401,439.03200000000004,0.0,0.0,0.0,0.0,0.43903200000000003
t402,449.394,0.0,0.0,0.0,0.0,0.449394
t403,460.28400000000005,0.0,0.0,0.0,0.0,0.460284
t404,742.1911608586731,0.0,0.0,0.0,0.0,0.7421911608586731
t405,464.93700000000007,0.0,0.0,0.0,0.0,0.46493700000000004
t406,434.08200000000005,0.0,0.0,0.0,0.0,0.434082
t407,390.91800000000006,0.0,0.0,0.0,0.0,0.39091800000000004
t408,351.31800000000004,0.0,0.0,0.0,0.0,0.351318
t409,325.90799999999996,0.0,0.0,0.0,0.0,0.325908
t410,311.85,0.0,0.0,0.0,0.0,0.31185
t411,304.98600000000005,0.0,0.0,0.0,0.0,0.30498600000000003
t412,304.4580000000001,0.0,0.0,0.0,0.0,0.30445800000000006
t413,312.97200000000004,0.0,0.0,0.0,0.0,0.31297200000000003
t414,344.916,0.0,0.0,0.0,0.0,0.344916
t415,408.078,0.0,0.0,0.0,0.0,0.408078
t416,448.074,0.0,0.0,0.0,0.0,0.44807400000000003
t417,457.281,0.0,0.0,0.0,0.0,0.457281
t418,461.47200000000004,0.0,0.0,0.0,0.0,0.46147200000000005
t419,465.168,0.0,0.0,0.0,0.0,0.465168
t420,463.122,0.0,0.0,0.0,0.0,0.46312200000000003
t421,457.347,0.0,0.0,0.0,0.0,0.457347
t422,453.4200000000001,0.0,0.0,0.0,0.0,0.45342000000000005
t423,445.03800000000007,0.0,0.0,0.0,0.0,0.44503800000000004
t424,440.616,0.0,0.0,0.0,0.0,0.440616
t425,443.68500000000006,0.0,0.0,0.0,0.0,0.44368500000000005
t426,454.90500000000003,0.0,0.0,0.0,0.0,0.454905
t427,469.88700000000006,0.0,0.0,0.0,0.0,0.46988700000000005
t428,489.32399999999996,0.0,0.0,0.0,0.0,0.489324
t429,476.817,0.0,0.0,0.0,0.0,0.476817
t430,448.2060000000001,0.0,0.0,0.0,0.0,0.44820600000000005
t431,405.53700000000003,0.0,0.0,0.0,0.0,0.40553700000000004
t432,365.442,0.0,0.0,0.0,0.0,0.365442
t433,338.514,0.0,0.0,0.0,0.0,0.338514
t434,323.40000000000003,0.0,0.0,0.0,0.0,0.3234
t435,316.96500000000003,0.0,0.0,0.0,0.0,0.31696500000000005
t436,315.282,0.0,0.0,0.0,0.0,0.315282
t437,323.30100000000004,0.0,0.0,0.0,0.0,0.32330100000000006
t438,353.89200000000005,0.0,0.0,0.0,0.0,0.35389200000000004
t439,413.919,0.0,0.0,0.0,0.0,0.413919
t440,451.11,0.0,0.0,0.0,0.0,0.45111
t441,462.561,0.0,0.0,0.0,0.0,0.462561
