Zone,1,Total
CO2_Price_1,436.7283948812608,0.0
AnnualSum,6.156522806145224e6,6.156522806145224e6
t1,0.0,0.0
t2,0.0,0.0
t3,0.0,0.0
t4,0.0,0.0
t5,0.0,0.0
t6,0.0,0.0
t7,0.0,0.0
t8,0.0,0.0
t9,0.0,0.0
t10,0.0,0.0
t11,0.0,0.0
t12,0.0,0.0
t13,0.0,0.0
t14,0.0,0.0
t15,0.0,0.0
t16,0.0,0.0
t17,0.0,0.0
t18,0.0,0.0
t19,0.0,0.0
t20,0.0,0.0
t21,0.0,0.0
t22,0.0,0.0
t23,0.0,0.0
t24,0.0,0.0
t25,0.0,0.0
t26,0.0,0.0
t27,0.0,0.0
t28,0.0,0.0
t29,0.0,0.0
t30,0.0,0.0
t31,0.0,0.0
t32,0.0,0.0
t33,0.0,0.0
t34,0.0,0.0
t35,0.0,0.0
t36,0.0,0.0
t37,0.0,0.0
t38,0.0,0.0
t39,0.0,0.0
t40,0.0,0.0
t41,0.0,0.0
t42,0.0,0.0
t43,0.0,0.0
t44,0.0,0.0
t45,0.0,0.0
t46,0.0,0.0
t47,0.0,0.0
t48,0.0,0.0
t49,0.0,0.0
t50,0.0,0.0
t51,0.0,0.0
t52,0.0,0.0
t53,0.0,0.0
t54,0.0,0.0
t55,0.0,0.0
t56,0.0,0.0
t57,0.0,0.0
t58,0.0,0.0
t59,0.0,0.0
t60,0.0,0.0
t61,0.0,0.0
t62,0.0,0.0
t63,0.0,0.0
t64,0.0,0.0
t65,0.0,0.0
t66,0.0,0.0
t67,0.0,0.0
t68,0.0,0.0
t69,0.0,0.0
t70,0.0,0.0
t71,0.0,0.0
t72,0.0,0.0
t73,0.0,0.0
t74,0.0,0.0
t75,0.0,0.0
t76,0.0,0.0
t77,0.0,0.0
t78,0.0,0.0
t79,0.0,0.0
t80,0.0,0.0
t81,0.0,0.0
t82,0.0,0.0
t83,0.0,0.0
t84,0.0,0.0
t85,0.0,0.0
t86,0.0,0.0
t87,245.42468459838867,245.42468459838867
t88,2954.2489482173005,2954.2489482173005
t89,3176.554481196712,3176.554481196712
t90,3176.554481196712,3176.554481196712
t91,3176.554481196712,3176.554481196712
t92,3176.554481196712,3176.554481196712
t93,1993.1930032048872,1993.1930032048872
t94,1848.2408081317947,1848.2408081317947
t95,478.71630011049325,478.71630011049325
t96,478.71630011049325,478.71630011049325
t97,1022.8980771591736,1022.8980771591736
t98,478.7163001104932,478.7163001104932
t99,478.7163001104932,478.7163001104932
t100,478.7163001104932,478.7163001104932
t101,478.7163001104932,478.7163001104932
t102,963.755575746679,963.755575746679
t103,1022.8980771591736,1022.8980771591736
t104,1022.8980771591736,1022.8980771591736
t105,737.1955622161499,737.1955622161499
t106,82.54079283427883,82.54079283427883
t107,0.0,0.0
t108,0.0,0.0
t109,0.0,0.0
t110,0.0,0.0
t111,0.0,0.0
t112,0.0,0.0
t113,0.0,0.0
t114,0.0,0.0
t115,0.0,0.0
t116,1715.4655822195516,1715.4655822195516
t117,1017.6741003343813,1017.6741003343813
t118,1886.8292983022366,1886.8292983022366
t119,1256.0298361898522,1256.0298361898522
t120,1886.8292983022366,1886.8292983022366
t121,908.1775708496999,908.1775708496999
t122,1133.5033101054703,1133.5033101054703
t123,1886.8292983022366,1886.8292983022366
t124,1886.8292983022366,1886.8292983022366
t125,1886.8292983022366,1886.8292983022366
t126,1886.8292983022366,1886.8292983022366
t127,1886.8292983022366,1886.8292983022366
t128,1216.0883472639243,1216.0883472639243
t129,8.517596350492447,8.517596350492447
t130,0.0,0.0
t131,0.0,0.0
t132,0.0,0.0
t133,0.0,0.0
t134,0.0,0.0
t135,0.0,0.0
t136,1074.6858144398761,1074.6858144398761
t137,1182.039850972329,1182.039850972329
t138,1182.039850972329,1182.039850972329
t139,1182.039850972329,1182.039850972329
t140,1182.039850972329,1182.039850972329
t141,1182.039850972329,1182.039850972329
t142,1182.039850972329,1182.039850972329
t143,719.3874506784618,719.3874506784618
t144,553.1946502550501,553.1946502550501
t145,553.19465025505,553.19465025505
t146,553.1946502550502,553.1946502550502
t147,553.19465025505,553.19465025505
t148,553.19465025505,553.19465025505
t149,553.19465025505,553.19465025505
t150,1182.039850972329,1182.039850972329
t151,1182.039850972329,1182.039850972329
t152,1182.039850972329,1182.039850972329
t153,756.5055046222907,756.5055046222907
t154,0.0,0.0
t155,0.0,0.0
t156,0.0,0.0
t157,0.0,0.0
t158,0.0,0.0
t159,0.0,0.0
t160,0.0,0.0
t161,0.0,0.0
t162,0.0,0.0
t163,0.0,0.0
t164,0.0,0.0
t165,0.0,0.0
t166,0.0,0.0
t167,0.0,0.0
t168,0.0,0.0
t169,0.0,0.0
t170,0.0,0.0
t171,0.0,0.0
t172,0.0,0.0
t173,0.0,0.0
t174,0.0,0.0
t175,0.0,0.0
t176,0.0,0.0
t177,0.0,0.0
t178,0.0,0.0
t179,0.0,0.0
t180,0.0,0.0
t181,0.0,0.0
t182,0.0,0.0
t183,0.0,0.0
t184,0.0,0.0
t185,0.0,0.0
t186,0.0,0.0
t187,0.0,0.0
t188,0.0,0.0
t189,0.0,0.0
t190,0.0,0.0
t191,0.0,0.0
t192,0.0,0.0
t193,0.0,0.0
t194,0.0,0.0
t195,0.0,0.0
t196,0.0,0.0
t197,0.0,0.0
