BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t168,4046.1110683821603,7914.1319281011065,-658.242996483267,0.0,0.0,0.0,0.0,0.0,0.0,-11302.0
t169,2076.625075415626,8572.374924584374,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10649.0
t170,18824.374924584376,0.0,-8572.374924584374,0.0,0.0,0.0,0.0,0.0,0.0,-10252.0
t171,18609.374924584372,0.0,-8572.374924584374,0.0,0.0,0.0,0.0,0.0,0.0,-10037.0
t172,2823.8780957970816,7859.248414393645,-713.1265101907264,0.0,0.0,0.0,0.0,0.0,0.0,-9970.0
t173,18625.374924584376,0.0,-8572.374924584374,0.0,0.0,0.0,0.0,0.0,0.0,-10053.0
t174,2742.5775672513646,8099.898678666504,-472.4762459178695,0.0,0.0,0.0,0.0,0.0,0.0,-10370.0
t175,2246.625075415627,8572.374924584374,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10819.0
t176,2819.625075415626,8572.374924584374,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11392.0
t177,9957.117784704362,5378.128569940006,-3194.246354644368,0.0,0.0,0.0,0.0,0.0,0.0,-12141.0
t178,15822.82902364216,2702.272950471106,-5870.101974113268,0.0,0.0,0.0,0.0,0.0,0.0,-12655.0
t179,20267.345549464186,575.5146875600942,-7996.860237024279,0.0,0.0,0.0,0.0,0.0,0.0,-12846.0
t180,21445.374924584372,0.0,-8572.374924584374,0.0,0.0,0.0,0.0,0.0,0.0,-12873.0
t181,21303.374924584376,0.0,-8572.374924584374,0.0,0.0,0.0,0.0,0.0,0.0,-12731.0
t182,18126.26866665448,1466.0531289649487,-7106.321795619425,0.0,0.0,0.0,0.0,0.0,0.0,-12486.0
t183,10280.683326022077,5277.845799281148,-3294.5291253032256,0.0,0.0,0.0,0.0,0.0,0.0,-12264.0
t184,15653.569694359378,2581.4026151124976,-5990.972309471876,0.0,0.0,0.0,0.0,0.0,0.0,-12244.0
t185,13393.126510190727,3929.6242071968236,-4642.750717387551,0.0,0.0,0.0,0.0,0.0,0.0,-12680.0
t186,10765.29646899382,5852.539227795276,-2719.8356967890963,0.0,0.0,0.0,0.0,0.0,0.0,-13898.0
t187,9627.656439283717,6791.359242650328,-1781.0156819340452,0.0,0.0,0.0,0.0,0.0,0.0,-14638.0
t188,7076.250523392828,7911.562200595773,-660.8127239886006,0.0,0.0,0.0,0.0,0.0,0.0,-14327.0
t189,7049.033219438318,7697.670852573027,-874.7040720113457,0.0,0.0,0.0,0.0,0.0,0.0,-13872.0
t190,12298.656575225948,4713.859174679213,-3858.5157499051606,0.0,0.0,0.0,0.0,0.0,0.0,-13154.0
t191,9567.550407100158,5630.912258742107,-2941.4626658422662,0.0,0.0,0.0,0.0,0.0,0.0,-12257.0
t192,14974.066923846585,2489.6540003688947,-6082.720924215479,0.0,0.0,0.0,0.0,0.0,0.0,-11381.0
t193,19366.374924584376,0.0,-8572.374924584374,0.0,0.0,0.0,0.0,0.0,0.0,-10794.0
t194,7012.673518596463,6004.850702993954,-2567.524221590418,0.0,0.0,0.0,0.0,0.0,0.0,-10450.0
t195,1679.6250754156272,8572.374924584374,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10252.0
t196,18857.374924584372,0.0,-8572.374924584374,0.0,0.0,0.0,0.0,0.0,0.0,-10285.0
t197,5097.678093294222,7018.348415645075,-1554.026508939298,0.0,0.0,0.0,0.0,0.0,0.0,-10562.0
t198,17062.76735265279,1414.8037859657911,-7157.571138618582,0.0,0.0,0.0,0.0,0.0,0.0,-11320.0
t199,18486.313584888903,1259.5306698477343,-7312.844254736639,0.0,0.0,0.0,0.0,0.0,0.0,-12433.0
t200,13770.262630818172,4046.556146883101,-4525.818777701274,0.0,0.0,0.0,0.0,0.0,0.0,-13291.0
t201,7902.659718927143,7322.357602828615,-1250.0173217557585,0.0,0.0,0.0,0.0,0.0,0.0,-13975.0
t202,13683.74129322355,4645.816815680412,-3926.5581089039615,0.0,0.0,0.0,0.0,0.0,0.0,-14403.0
t203,20929.791545105418,1117.7916897394784,-7454.583234844895,0.0,0.0,0.0,0.0,0.0,0.0,-14593.0
t204,20147.696713247045,1483.8391056686628,-7088.5358189157105,0.0,0.0,0.0,0.0,0.0,0.0,-14543.0
t205,21612.665390832506,633.8547668759329,-7938.520157708441,0.0,0.0,0.0,0.0,0.0,0.0,-14308.0
t206,21851.963063266783,386.20593065879484,-8186.168993925578,0.0,0.0,0.0,0.0,0.0,0.0,-14052.0
t207,17749.07920792493,2335.147858329723,-6237.227066254651,0.0,0.0,0.0,0.0,0.0,0.0,-13847.0
t208,16254.732139743055,3052.32139242066,-5520.0535321637135,0.0,0.0,0.0,0.0,0.0,0.0,-13787.0
t209,14918.126510190728,3929.6242071968236,-4642.750717387551,0.0,0.0,0.0,0.0,0.0,0.0,-14205.0
t210,8298.878095797081,7859.248414393645,-713.1265101907264,0.0,0.0,0.0,0.0,0.0,0.0,-15445.0
t211,24665.374924584372,0.0,-8572.374924584374,0.0,0.0,0.0,0.0,0.0,0.0,-16093.0
t212,16411.126510190727,3929.6242071968236,-4642.750717387551,0.0,0.0,0.0,0.0,0.0,0.0,-15698.0
t213,6520.625075415626,8572.374924584374,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15093.0
