Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,871,12020.0
,,,,,,,872,13464.0
,,,,,,,873,14228.0
,,,,,,,874,14705.0
,,,,,,,875,15110.0
,,,,,,,876,15328.0
,,,,,,,877,15427.0
,,,,,,,878,15608.0
,,,,,,,879,15570.0
,,,,,,,880,15487.0
,,,,,,,881,15454.0
,,,,,,,882,15310.0
,,,,,,,883,15002.0
,,,,,,,884,14807.0
,,,,,,,885,14898.0
,,,,,,,886,14245.0
,,,,,,,887,12839.0
,,,,,,,888,11498.0
,,,,,,,889,10605.0
,,,,,,,890,10097.0
,,,,,,,891,9823.0
,,,,,,,892,9735.0
,,,,,,,893,9928.0
,,,,,,,894,10692.0
,,,,,,,895,12262.0
,,,,,,,896,13731.0
,,,,,,,897,14423.0
,,,,,,,898,14818.0
,,,,,,,899,15123.0
,,,,,,,900,15260.0
,,,,,,,901,15240.0
,,,,,,,902,15271.0
,,,,,,,903,15156.0
,,,,,,,904,15041.0
,,,,,,,905,15071.0
,,,,,,,906,15060.0
,,,,,,,907,14831.0
,,,,,,,908,14603.0
,,,,,,,909,14632.0
,,,,,,,910,14183.0
,,,,,,,911,12825.0
,,,,,,,912,11458.0
,,,,,,,913,10511.0
,,,,,,,914,9958.0
,,,,,,,915,9615.0
,,,,,,,916,9509.0
,,,,,,,917,9689.0
,,,,,,,918,10367.0
,,,,,,,919,11921.0
,,,,,,,920,13358.0
,,,,,,,921,14104.0
,,,,,,,922,14535.0
,,,,,,,923,14885.0
,,,,,,,924,15036.0
,,,,,,,925,15089.0
,,,,,,,926,15207.0
,,,,,,,927,15245.0
,,,,,,,928,15260.0
,,,,,,,929,15282.0
,,,,,,,930,15167.0
,,,,,,,931,14812.0
,,,,,,,932,14475.0
,,,,,,,933,14512.0
,,,,,,,934,14208.0
,,,,,,,935,12823.0
,,,,,,,936,11406.0
,,,,,,,937,10407.0
,,,,,,,938,9782.0
,,,,,,,939,9451.0
,,,,,,,940,9331.0
,,,,,,,941,9487.0
,,,,,,,942,10030.0
,,,,,,,943,11540.0
,,,,,,,944,13001.0
,,,,,,,945,13889.0
,,,,,,,946,14470.0
,,,,,,,947,14907.0
,,,,,,,948,15116.0
,,,,,,,949,15179.0
,,,,,,,950,15303.0
,,,,,,,951,15303.0
,,,,,,,952,15266.0
