Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,4.809335428748758e7,15700.711535327142,0.3496726199048319
solar_pv,1,1.924294114562628e7,12862.53199735382,0.1707815210592301
onshore_wind,1,5.156747138459339e7,17164.808536336815,0.3429515472998938
battery,1,4.884502768299273e6,3270.4910343878537,0.0
