Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,2.358270762589144e7,12091.259678021728,0.22264759696832184
solar_pv,1,3.081430973660041e7,22725.30329787387,0.15478848491603564
onshore_wind,1,7.570568687054227e7,26828.102532056222,0.32213242390975405
battery,1,6.4731704631585345e7,31447.711715276986,0.0
