Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
Zone,1,1,1,1,0
AnnualSum,0.0,7.141496170543088e6,1.8738439916920952e7,0.0,2.5879936087464042e7
t1,0.0,0.0,10723.35698542139,0.0,10723.35698542139
t2,0.0,0.0,10973.063347152205,0.0,10973.063347152205
t3,0.0,0.0,12088.242474573846,0.0,12088.242474573846
t4,0.0,0.0,12080.49255740918,0.0,12080.49255740918
t5,0.0,0.0,8415.680071002367,0.0,8415.680071002367
t6,0.0,0.0,10946.617268974389,0.0,10946.617268974389
t7,0.0,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,0.0,0.0
t9,0.0,2127.967209952276,0.0,0.0,2127.967209952276
t10,0.0,1.7763568394002505e-12,-2.7755575615628914e-14,0.0,1.7486012637846216e-12
t11,0.0,0.0,-1.3877787807814457e-14,0.0,-1.3877787807814457e-14
t12,0.0,1.7763568394002505e-12,0.0,0.0,1.7763568394002505e-12
t13,0.0,1.7763568394002505e-12,0.0,0.0,1.7763568394002505e-12
t14,0.0,1.7763568394002505e-12,0.0,0.0,1.7763568394002505e-12
t15,0.0,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,0.0,0.0
t17,0.0,2.220446049250313e-13,0.0,0.0,2.220446049250313e-13
t18,0.0,0.0,0.0,0.0,0.0
t19,0.0,0.0,-3.552713678800501e-12,0.0,-3.552713678800501e-12
t20,0.0,0.0,11329.681707252676,0.0,11329.681707252676
t21,0.0,0.0,-3.552713678800501e-12,0.0,-3.552713678800501e-12
t22,0.0,0.0,10263.919922415887,0.0,10263.919922415887
t23,0.0,0.0,8970.671835733001,0.0,8970.671835733001
t24,0.0,0.0,7058.691913844358,0.0,7058.691913844358
t25,0.0,0.0,-1.7763568394002505e-12,0.0,-1.7763568394002505e-12
t26,0.0,0.0,5801.486791047868,0.0,5801.486791047868
t27,0.0,0.0,17070.749569202108,0.0,17070.749569202108
t28,0.0,0.0,1887.8378169203138,0.0,1887.8378169203138
t29,0.0,0.0,11516.587248513513,0.0,11516.587248513513
t30,0.0,0.0,13180.446244216531,0.0,13180.446244216531
t31,0.0,0.0,-1.7763568394002505e-12,0.0,-1.7763568394002505e-12
t32,0.0,0.0,0.0,0.0,0.0
t33,0.0,3636.0485276598197,15181.728140590863,0.0,18817.776668250684
t34,0.0,0.0,8183.136403506449,0.0,8183.136403506449
t35,0.0,11253.570193107142,-3.552713678800501e-12,0.0,11253.570193107138
t36,0.0,1.7763568394002505e-12,23753.196267509207,0.0,23753.196267509207
t37,0.0,1.7763568394002505e-12,24047.56549855094,0.0,24047.56549855094
t38,0.0,0.0,23289.539405935742,0.0,23289.539405935742
t39,0.0,10628.62435241561,11175.304185583727,0.0,21803.928537999338
t40,0.0,7256.189343011126,9917.189488538384,0.0,17173.37883154951
t41,0.0,2279.3479207767496,8967.570412315901,0.0,11246.91833309265
t42,0.0,0.0,3327.180761363003,0.0,3327.180761363003
t43,0.0,0.0,1526.9845503128358,0.0,1526.9845503128358
t44,0.0,0.0,14579.690683830824,0.0,14579.690683830824
t45,0.0,0.0,3.552713678800501e-12,0.0,3.552713678800501e-12
t46,0.0,0.0,0.0,0.0,0.0
t47,0.0,0.0,3661.106435258667,0.0,3661.106435258667
t48,0.0,0.0,17189.10942819152,0.0,17189.10942819152
t49,0.0,0.0,-3.552713678800501e-12,0.0,-3.552713678800501e-12
t50,0.0,0.0,4975.818575166045,0.0,4975.818575166045
t51,0.0,0.0,13020.180380886284,0.0,13020.180380886284
t52,0.0,0.0,0.0,0.0,0.0
t53,0.0,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,0.0,0.0
t55,0.0,0.0,7029.438876797601,0.0,7029.438876797601
t56,0.0,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,0.0,0.0
t58,0.0,9908.232237873008,-3.552713678800501e-12,0.0,9908.232237873004
t59,0.0,13151.133018479608,0.0,0.0,13151.133018479608
t60,0.0,1.7763568394002505e-12,22152.083467961937,0.0,22152.083467961937
t61,0.0,1.7763568394002505e-12,24189.64459262964,0.0,24189.64459262964
t62,0.0,1.7763568394002505e-12,23134.17937711269,0.0,23134.17937711269
t63,0.0,1.7763568394002505e-12,21965.168275264863,0.0,21965.168275264863
t64,0.0,8592.43717692611,9086.831369310627,0.0,17679.268546236737
t65,0.0,3115.639082138508,22455.66597616098,0.0,25571.305058299487
t66,0.0,0.0,0.0,0.0,0.0
t67,0.0,0.0,-3.552713678800501e-12,0.0,-3.552713678800501e-12
t68,0.0,0.0,10533.159669066741,0.0,10533.159669066741
t69,0.0,0.0,0.0,0.0,0.0
t70,0.0,0.0,-3.552713678800501e-12,0.0,-3.552713678800501e-12
t71,0.0,0.0,9777.518938179934,0.0,9777.518938179934
t72,0.0,0.0,10696.026099340095,0.0,10696.026099340095
t73,0.0,0.0,11931.782485080945,0.0,11931.782485080945
t74,0.0,0.0,12117.826101963705,0.0,12117.826101963705
t75,0.0,0.0,10153.560593676379,0.0,10153.560593676379
t76,0.0,0.0,9798.254186388007,0.0,9798.254186388007
t77,0.0,0.0,9493.29567099094,0.0,9493.29567099094
t78,0.0,0.0,8048.324946686437,0.0,8048.324946686437
t79,0.0,0.0,-3.552713678800501e-12,0.0,-3.552713678800501e-12
t80,0.0,0.0,6155.543871027341,0.0,6155.543871027341
t81,0.0,5174.551560925881,0.0,0.0,5174.551560925881
t82,0.0,10230.931544702817,0.0,0.0,10230.931544702817
t83,0.0,1.7763568394002505e-12,0.0,0.0,1.7763568394002505e-12
t84,0.0,1.7763568394002505e-12,0.0,0.0,1.7763568394002505e-12
t85,0.0,1.7763568394002505e-12,0.0,0.0,1.7763568394002505e-12
t86,0.0,1.7763568394002505e-12,0.0,0.0,1.7763568394002505e-12
t87,0.0,0.0,0.0,0.0,0.0
t88,0.0,0.0,0.0,0.0,0.0
t89,0.0,0.0,0.0,0.0,0.0
t90,0.0,0.0,0.0,0.0,0.0
t91,0.0,0.0,0.0,0.0,0.0
t92,0.0,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,0.0,0.0
t98,0.0,0.0,0.0,0.0,0.0
t99,0.0,0.0,0.0,0.0,0.0
t100,0.0,0.0,0.0,0.0,0.0
t101,0.0,0.0,-1.7763568394002505e-12,0.0,-1.7763568394002505e-12
t102,0.0,0.0,0.0,0.0,0.0
t103,0.0,0.0,0.0,0.0,0.0
t104,0.0,0.0,0.0,0.0,0.0
t105,0.0,4.440892098500626e-13,0.0,0.0,4.440892098500626e-13
t106,0.0,8.881784197001252e-13,-8.881784197001252e-13,0.0,0.0
t107,0.0,-1.7763568394002505e-12,0.0,0.0,-1.7763568394002505e-12
t108,0.0,0.0,0.0,0.0,0.0
t109,0.0,0.0,0.0,0.0,0.0
t110,0.0,0.0,0.0,0.0,0.0
t111,0.0,1.7763568394002505e-12,0.0,0.0,1.7763568394002505e-12
t112,0.0,0.0,2089.9465172404243,0.0,2089.9465172404243
t113,0.0,0.0,0.0,0.0,0.0
t114,0.0,0.0,3.552713678800501e-12,0.0,3.552713678800501e-12
t115,0.0,0.0,0.0,0.0,0.0
t116,0.0,0.0,-1.7763568394002505e-12,0.0,-1.7763568394002505e-12
t117,0.0,0.0,0.0,0.0,0.0
t118,0.0,0.0,0.0,0.0,0.0
t119,0.0,0.0,0.0,0.0,0.0
t120,0.0,0.0,0.0,0.0,0.0
t121,0.0,0.0,-1.7763568394002505e-12,0.0,-1.7763568394002505e-12
t122,0.0,0.0,0.0,0.0,0.0
t123,0.0,0.0,0.0,0.0,0.0
t124,0.0,0.0,-2.220446049250313e-13,0.0,-2.220446049250313e-13
t125,0.0,0.0,0.0,0.0,0.0
t126,0.0,0.0,0.0,0.0,0.0
t127,0.0,0.0,0.0,0.0,0.0
t128,0.0,0.0,-8.881784197001252e-13,0.0,-8.881784197001252e-13
t129,0.0,4.440892098500626e-13,0.0,0.0,4.440892098500626e-13
t130,0.0,0.0,0.0,0.0,0.0
t131,0.0,0.0,-8.881784197001252e-13,0.0,-8.881784197001252e-13
t132,0.0,0.0,0.0,0.0,0.0
t133,0.0,0.0,0.0,0.0,0.0
t134,0.0,1.7763568394002505e-12,0.0,0.0,1.7763568394002505e-12
t135,0.0,0.0,0.0,0.0,0.0
t136,0.0,0.0,-4.440892098500626e-13,0.0,-4.440892098500626e-13
t137,0.0,5.551115123125783e-14,0.0,0.0,5.551115123125783e-14
t138,0.0,0.0,0.0,0.0,0.0
t139,0.0,0.0,-1.7763568394002505e-12,0.0,-1.7763568394002505e-12
t140,0.0,0.0,0.0,0.0,0.0
t141,0.0,0.0,0.0,0.0,0.0
t142,0.0,0.0,-1.7763568394002505e-12,0.0,-1.7763568394002505e-12
t143,0.0,0.0,0.0,0.0,0.0
t144,0.0,0.0,0.0,0.0,0.0
t145,0.0,0.0,0.0,0.0,0.0
t146,0.0,0.0,0.0,0.0,0.0
t147,0.0,0.0,0.0,0.0,0.0
t148,0.0,0.0,-1.7763568394002505e-12,0.0,-1.7763568394002505e-12
t149,0.0,0.0,1.7763568394002505e-12,0.0,1.7763568394002505e-12
t150,0.0,0.0,-4.440892098500626e-13,0.0,-4.440892098500626e-13
t151,0.0,0.0,2.220446049250313e-13,0.0,2.220446049250313e-13
t152,0.0,0.0,0.0,0.0,0.0
