Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,1.1215700621068175e8,21572.004790541796,0.5935151292419018
solar_pv,1,850165.6710164833,500.0,0.19410175137363084
onshore_wind,1,4.1779911385420472e6,1314.6559231584076,0.36278665716701847
battery,1,31759.67048462801,7131.0,0.0
