Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,1.1298327624392915e8,21491.99031954844,0.6001135345147677
solar_pv,1,815430.1552197799,500.0,0.18617126831502184
onshore_wind,1,4.854782777373935e6,1447.877980447721,0.38276633436848284
battery,1,51007.08489414507,14262.0,0.0
