Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,72.74118822726429,0.0,0.0,0.0
t2,72.74118822726429,0.0,0.0,0.0
t3,72.74118822726429,0.0,0.0,0.0
t4,72.74118822726429,0.0,0.0,0.0
t5,72.74118822726429,0.0,0.0,0.0
t6,72.74118822726429,0.0,0.0,0.0
t7,72.74118822726429,0.0,0.0,0.0
t8,72.74118822726429,0.0,0.0,0.0
t9,72.74118822726429,0.0,0.0,0.0
t10,72.74118822726429,0.0,0.0,0.0
t11,72.74118822726429,0.0,0.0,0.0
t12,72.74118822726429,0.0,0.0,0.0
t13,72.74118822726429,0.0,0.0,0.0
t14,72.74118822726429,0.0,0.0,0.0
t15,72.74118822726429,0.0,0.0,0.0
t16,72.74118822726429,0.0,0.0,0.0
t17,72.74118822726429,0.0,0.0,0.0
t18,72.74118822726429,0.0,0.0,0.0
t19,72.74118822726429,0.0,0.0,0.0
t20,72.74118822726429,0.0,0.0,0.0
t21,72.74118822726429,0.0,0.0,0.0
t22,72.74118822726429,0.0,0.0,0.0
t23,72.74118822726429,0.0,0.0,0.0
t24,72.74118822726429,0.0,0.0,0.0
t25,72.74118822726429,0.0,0.0,0.0
t26,72.74118822726429,0.0,0.0,0.0
t27,72.74118822726429,0.0,0.0,0.0
t28,72.74118822726429,0.0,0.0,0.0
t29,72.74118822726429,0.0,0.0,0.0
t30,72.74118822726429,0.0,0.0,0.0
t31,72.74118822726429,0.0,0.0,0.0
t32,72.74118822726429,0.0,0.0,0.0
t33,72.74118822726429,0.0,0.0,0.0
t34,72.74118822726429,0.0,0.0,0.0
t35,72.74118822726429,0.0,0.0,0.0
t36,72.74118822726429,0.0,0.0,0.0
t37,72.74118822726429,0.0,0.0,0.0
t38,72.74118822726429,0.0,0.0,0.0
t39,72.74118822726429,0.0,0.0,0.0
t40,72.74118822726429,0.0,0.0,0.0
t41,72.74118822726429,0.0,0.0,0.0
t42,72.74118822726429,0.0,0.0,0.0
t43,72.74118822726429,0.0,0.0,0.0
t44,72.74118822726429,0.0,0.0,0.0
t45,72.74118822726429,0.0,0.0,0.0
