Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_combined_cycle,1,1.0974152286825047e8,22227.117129613547,0.5636165513786386
solar_pv,1,850165.6710164833,500.0,0.19410175137363084
onshore_wind,1,6.592407594079781e6,2075.215527486064,0.3626408604610476
battery,1,25880.679164098146,611.4807725763426,0.0
